sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
02/07/2012 00:00:00;1866.980;0.000
02/07/2012 00:05:00;1866.980;0.000
02/07/2012 00:10:00;1866.980;0.000
02/07/2012 00:15:00;1866.980;0.000
02/07/2012 00:20:00;1866.980;0.000
02/07/2012 00:25:00;1866.980;0.000
02/07/2012 00:30:00;1866.980;0.000
02/07/2012 00:35:00;1866.980;0.000
02/07/2012 00:40:00;1866.980;0.000
02/07/2012 00:45:00;1866.980;0.000
02/07/2012 00:50:00;1866.980;0.000
02/07/2012 00:55:00;1866.980;0.000
02/07/2012 01:00:00;1866.980;0.000
02/07/2012 01:05:00;1866.980;0.000
02/07/2012 01:10:00;1866.980;0.000
02/07/2012 01:15:00;1866.980;0.000
02/07/2012 01:20:00;1866.980;0.000
02/07/2012 01:25:00;1866.980;0.000
02/07/2012 01:30:00;1866.980;0.000
02/07/2012 01:35:00;1866.980;0.000
02/07/2012 01:40:00;1866.980;0.000
02/07/2012 01:45:00;1866.980;0.000
02/07/2012 01:50:00;1866.980;0.000
02/07/2012 01:55:00;1866.980;0.000
02/07/2012 02:00:00;1866.980;0.000
02/07/2012 02:05:00;1866.980;0.000
02/07/2012 02:10:00;1866.980;0.000
02/07/2012 02:15:00;1866.980;0.000
02/07/2012 02:20:00;1866.980;0.000
02/07/2012 02:25:00;1866.980;0.000
02/07/2012 02:30:00;1866.980;0.000
02/07/2012 02:35:00;1866.980;0.000
02/07/2012 02:40:00;1866.980;0.000
02/07/2012 02:45:00;1866.980;0.000
02/07/2012 02:50:00;1866.980;0.000
02/07/2012 02:55:00;1866.980;0.000
02/07/2012 03:00:00;1866.980;0.000
02/07/2012 03:05:00;1866.980;0.000
02/07/2012 03:10:00;1866.980;0.000
02/07/2012 03:15:00;1866.980;0.000
02/07/2012 03:20:00;1866.980;0.000
02/07/2012 03:25:00;1866.980;0.000
02/07/2012 03:30:00;1866.980;0.000
02/07/2012 03:35:00;1866.980;0.000
02/07/2012 03:40:00;1866.980;0.000
02/07/2012 03:45:00;1866.980;0.000
02/07/2012 03:50:00;1866.980;0.000
02/07/2012 03:55:00;1866.980;0.000
02/07/2012 04:00:00;1866.980;0.000
02/07/2012 04:05:00;1866.980;0.000
02/07/2012 04:10:00;1866.980;0.000
02/07/2012 04:15:00;1866.980;0.000
02/07/2012 04:20:00;1866.980;0.000
02/07/2012 04:25:00;1866.980;0.000
02/07/2012 04:30:00;1866.980;0.000
02/07/2012 04:35:00;1866.980;0.000
02/07/2012 04:40:00;1866.980;0.000
02/07/2012 04:45:00;1866.980;0.000
02/07/2012 04:50:00;1866.980;0.000
02/07/2012 04:55:00;1866.980;0.000
02/07/2012 05:00:00;1866.980;0.000
02/07/2012 05:05:00;1866.980;0.000
02/07/2012 05:10:00;1866.981;0.012
02/07/2012 05:15:00;1866.983;0.024
02/07/2012 05:20:00;1866.989;0.072
02/07/2012 05:25:00;1866.997;0.096
02/07/2012 05:30:00;1867.002;0.060
02/07/2012 05:35:00;1867.007;0.060
02/07/2012 05:40:00;1867.013;0.072
02/07/2012 05:45:00;1867.020;0.084
02/07/2012 05:50:00;1867.030;0.120
02/07/2012 05:55:00;1867.043;0.156
02/07/2012 06:00:00;1867.060;0.204
02/07/2012 06:05:00;1867.077;0.204
02/07/2012 06:10:00;1867.092;0.180
02/07/2012 06:15:00;1867.112;0.240
02/07/2012 06:20:00;1867.132;0.240
02/07/2012 06:25:00;1867.153;0.252
02/07/2012 06:30:00;1867.178;0.300
02/07/2012 06:35:00;1867.201;0.276
02/07/2012 06:40:00;1867.224;0.276
02/07/2012 06:45:00;1867.248;0.288
02/07/2012 06:50:00;1867.272;0.288
02/07/2012 06:55:00;1867.293;0.252
02/07/2012 07:00:00;1867.310;0.204
02/07/2012 07:05:00;1867.329;0.228
02/07/2012 07:10:00;1867.352;0.276
02/07/2012 07:15:00;1867.393;0.492
02/07/2012 07:20:00;1867.435;0.504
02/07/2012 07:25:00;1867.478;0.516
02/07/2012 07:30:00;1867.519;0.492
02/07/2012 07:35:00;1867.552;0.396
02/07/2012 07:40:00;1867.572;0.240
02/07/2012 07:45:00;1867.586;0.168
02/07/2012 07:50:00;1867.600;0.168
02/07/2012 07:55:00;1867.613;0.156
02/07/2012 08:00:00;1867.620;0.084
02/07/2012 08:05:00;1867.629;0.108
02/07/2012 08:10:00;1867.641;0.144
02/07/2012 08:15:00;1867.657;0.192
02/07/2012 08:20:00;1867.677;0.240
02/07/2012 08:25:00;1867.695;0.216
02/07/2012 08:30:00;1867.711;0.192
02/07/2012 08:35:00;1867.729;0.216
02/07/2012 08:40:00;1867.748;0.228
02/07/2012 08:45:00;1867.774;0.312
02/07/2012 08:50:00;1867.805;0.372
02/07/2012 08:55:00;1867.843;0.456
02/07/2012 09:00:00;1867.888;0.540
02/07/2012 09:05:00;1867.938;0.600
02/07/2012 09:10:00;1867.992;0.648
02/07/2012 09:15:00;1868.048;0.672
02/07/2012 09:20:00;1868.103;0.660
02/07/2012 09:25:00;1868.158;0.660
02/07/2012 09:30:00;1868.203;0.540
02/07/2012 09:35:00;1868.237;0.408
02/07/2012 09:40:00;1868.269;0.384
02/07/2012 09:45:00;1868.312;0.516
02/07/2012 09:50:00;1868.361;0.588
02/07/2012 09:55:00;1868.403;0.504
02/07/2012 10:00:00;1868.451;0.576
02/07/2012 10:05:00;1868.494;0.516
02/07/2012 10:10:00;1868.532;0.456
02/07/2012 10:15:00;1868.574;0.504
02/07/2012 10:20:00;1868.620;0.552
02/07/2012 10:25:00;1868.667;0.564
02/07/2012 10:30:00;1868.714;0.564
02/07/2012 10:35:00;1868.764;0.600
02/07/2012 10:40:00;1868.815;0.612
02/07/2012 10:45:00;1868.873;0.696
02/07/2012 10:50:00;1868.940;0.804
02/07/2012 10:55:00;1869.012;0.864
02/07/2012 11:00:00;1869.080;0.816
02/07/2012 11:05:00;1869.148;0.816
02/07/2012 11:10:00;1869.221;0.876
02/07/2012 11:15:00;1869.293;0.864
02/07/2012 11:20:00;1869.360;0.804
02/07/2012 11:25:00;1869.433;0.876
02/07/2012 11:30:00;1869.503;0.840
02/07/2012 11:35:00;1869.575;0.864
02/07/2012 11:40:00;1869.644;0.828
02/07/2012 11:45:00;1869.711;0.804
02/07/2012 11:50:00;1869.788;0.924
02/07/2012 11:55:00;1869.871;0.996
02/07/2012 12:00:00;1869.951;0.960
02/07/2012 12:05:00;1870.034;0.996
02/07/2012 12:10:00;1870.129;1.140
02/07/2012 12:15:00;1870.224;1.140
02/07/2012 12:20:00;1870.306;0.984
02/07/2012 12:25:00;1870.387;0.972
02/07/2012 12:30:00;1870.462;0.900
02/07/2012 12:35:00;1870.537;0.900
02/07/2012 12:40:00;1870.617;0.960
02/07/2012 12:45:00;1870.705;1.056
02/07/2012 12:50:00;1870.798;1.116
02/07/2012 12:55:00;1870.891;1.116
02/07/2012 13:00:00;1870.966;0.900
02/07/2012 13:05:00;1871.027;0.732
02/07/2012 13:10:00;1871.092;0.780
02/07/2012 13:15:00;1871.167;0.900
02/07/2012 13:20:00;1871.247;0.960
02/07/2012 13:25:00;1871.321;0.888
02/07/2012 13:30:00;1871.390;0.828
02/07/2012 13:35:00;1871.456;0.792
02/07/2012 13:40:00;1871.522;0.792
02/07/2012 13:45:00;1871.596;0.888
02/07/2012 13:50:00;1871.673;0.924
02/07/2012 13:55:00;1871.751;0.936
02/07/2012 14:00:00;1871.828;0.924
02/07/2012 14:05:00;1871.908;0.960
02/07/2012 14:10:00;1871.985;0.924
02/07/2012 14:15:00;1872.055;0.840
02/07/2012 14:20:00;1872.132;0.924
02/07/2012 14:25:00;1872.216;1.008
02/07/2012 14:30:00;1872.318;1.224
02/07/2012 14:35:00;1872.429;1.332
02/07/2012 14:40:00;1872.529;1.200
02/07/2012 14:45:00;1872.634;1.260
02/07/2012 14:50:00;1872.758;1.488
02/07/2012 14:55:00;1872.884;1.512
02/07/2012 15:00:00;1872.988;1.248
02/07/2012 15:05:00;1873.078;1.080
02/07/2012 15:10:00;1873.161;0.996
02/07/2012 15:15:00;1873.247;1.032
02/07/2012 15:20:00;1873.338;1.092
02/07/2012 15:25:00;1873.422;1.008
02/07/2012 15:30:00;1873.502;0.960
02/07/2012 15:35:00;1873.577;0.900
02/07/2012 15:40:00;1873.648;0.852
02/07/2012 15:45:00;1873.717;0.828
02/07/2012 15:50:00;1873.778;0.732
02/07/2012 15:55:00;1873.850;0.864
02/07/2012 16:00:00;1873.924;0.888
02/07/2012 16:05:00;1873.977;0.636
02/07/2012 16:10:00;1874.023;0.552
02/07/2012 16:15:00;1874.068;0.540
02/07/2012 16:20:00;1874.109;0.492
02/07/2012 16:25:00;1874.154;0.540
02/07/2012 16:30:00;1874.200;0.552
02/07/2012 16:35:00;1874.252;0.624
02/07/2012 16:40:00;1874.299;0.564
02/07/2012 16:45:00;1874.341;0.504
02/07/2012 16:50:00;1874.380;0.468
02/07/2012 16:55:00;1874.422;0.504
02/07/2012 17:00:00;1874.456;0.408
02/07/2012 17:05:00;1874.499;0.516
02/07/2012 17:10:00;1874.548;0.588
02/07/2012 17:15:00;1874.598;0.600
02/07/2012 17:20:00;1874.648;0.600
02/07/2012 17:25:00;1874.694;0.552
02/07/2012 17:30:00;1874.739;0.540
02/07/2012 17:35:00;1874.794;0.660
02/07/2012 17:40:00;1874.850;0.672
02/07/2012 17:45:00;1874.895;0.540
02/07/2012 17:50:00;1874.935;0.480
02/07/2012 17:55:00;1874.966;0.372
02/07/2012 18:00:00;1874.988;0.264
02/07/2012 18:05:00;1875.008;0.240
02/07/2012 18:10:00;1875.028;0.240
02/07/2012 18:15:00;1875.045;0.204
02/07/2012 18:20:00;1875.059;0.168
02/07/2012 18:25:00;1875.075;0.192
02/07/2012 18:30:00;1875.091;0.192
02/07/2012 18:35:00;1875.106;0.180
02/07/2012 18:40:00;1875.122;0.192
02/07/2012 18:45:00;1875.138;0.192
02/07/2012 18:50:00;1875.154;0.192
02/07/2012 18:55:00;1875.170;0.192
02/07/2012 19:00:00;1875.193;0.276
02/07/2012 19:05:00;1875.220;0.324
02/07/2012 19:10:00;1875.244;0.288
02/07/2012 19:15:00;1875.271;0.324
02/07/2012 19:20:00;1875.299;0.336
02/07/2012 19:25:00;1875.325;0.312
02/07/2012 19:30:00;1875.347;0.264
02/07/2012 19:35:00;1875.369;0.264
02/07/2012 19:40:00;1875.391;0.264
02/07/2012 19:45:00;1875.407;0.192
02/07/2012 19:50:00;1875.419;0.144
02/07/2012 19:55:00;1875.428;0.108
