sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
14/05/2012 00:00:00;1135.184;0.000
14/05/2012 00:05:00;1135.184;0.000
14/05/2012 00:10:00;1135.184;0.000
14/05/2012 00:15:00;1135.184;0.000
14/05/2012 00:20:00;1135.184;0.000
14/05/2012 00:25:00;1135.184;0.000
14/05/2012 00:30:00;1135.184;0.000
14/05/2012 00:35:00;1135.184;0.000
14/05/2012 00:40:00;1135.184;0.000
14/05/2012 00:45:00;1135.184;0.000
14/05/2012 00:50:00;1135.184;0.000
14/05/2012 00:55:00;1135.184;0.000
14/05/2012 01:00:00;1135.184;0.000
14/05/2012 01:05:00;1135.184;0.000
14/05/2012 01:10:00;1135.184;0.000
14/05/2012 01:15:00;1135.184;0.000
14/05/2012 01:20:00;1135.184;0.000
14/05/2012 01:25:00;1135.184;0.000
14/05/2012 01:30:00;1135.184;0.000
14/05/2012 01:35:00;1135.184;0.000
14/05/2012 01:40:00;1135.184;0.000
14/05/2012 01:45:00;1135.184;0.000
14/05/2012 01:50:00;1135.184;0.000
14/05/2012 01:55:00;1135.184;0.000
14/05/2012 02:00:00;1135.184;0.000
14/05/2012 02:05:00;1135.184;0.000
14/05/2012 02:10:00;1135.184;0.000
14/05/2012 02:15:00;1135.184;0.000
14/05/2012 02:20:00;1135.184;0.000
14/05/2012 02:25:00;1135.184;0.000
14/05/2012 02:30:00;1135.184;0.000
14/05/2012 02:35:00;1135.184;0.000
14/05/2012 02:40:00;1135.184;0.000
14/05/2012 02:45:00;1135.184;0.000
14/05/2012 02:50:00;1135.184;0.000
14/05/2012 02:55:00;1135.184;0.000
14/05/2012 03:00:00;1135.184;0.000
14/05/2012 03:05:00;1135.184;0.000
14/05/2012 03:10:00;1135.184;0.000
14/05/2012 03:15:00;1135.184;0.000
14/05/2012 03:20:00;1135.184;0.000
14/05/2012 03:25:00;1135.184;0.000
14/05/2012 03:30:00;1135.184;0.000
14/05/2012 03:35:00;1135.184;0.000
14/05/2012 03:40:00;1135.184;0.000
14/05/2012 03:45:00;1135.184;0.000
14/05/2012 03:50:00;1135.184;0.000
14/05/2012 03:55:00;1135.184;0.000
14/05/2012 04:00:00;1135.184;0.000
14/05/2012 04:05:00;1135.184;0.000
14/05/2012 04:10:00;1135.184;0.000
14/05/2012 04:15:00;1135.184;0.000
14/05/2012 04:20:00;1135.184;0.000
14/05/2012 04:25:00;1135.184;0.000
14/05/2012 04:30:00;1135.184;0.000
14/05/2012 04:35:00;1135.184;0.000
14/05/2012 04:40:00;1135.184;0.000
14/05/2012 04:45:00;1135.184;0.000
14/05/2012 04:50:00;1135.184;0.000
14/05/2012 04:55:00;1135.184;0.000
14/05/2012 05:00:00;1135.184;0.000
14/05/2012 05:05:00;1135.184;0.000
14/05/2012 05:10:00;1135.184;0.000
14/05/2012 05:15:00;1135.184;0.000
14/05/2012 05:20:00;1135.184;0.000
14/05/2012 05:25:00;1135.184;0.000
14/05/2012 05:30:00;1135.184;0.000
14/05/2012 05:35:00;1135.184;0.000
14/05/2012 05:40:00;1135.184;0.000
14/05/2012 05:45:00;1135.185;0.012
14/05/2012 05:50:00;1135.187;0.024
14/05/2012 05:55:00;1135.191;0.048
14/05/2012 06:00:00;1135.194;0.036
14/05/2012 06:05:00;1135.198;0.048
14/05/2012 06:10:00;1135.203;0.060
14/05/2012 06:15:00;1135.208;0.060
14/05/2012 06:20:00;1135.213;0.060
14/05/2012 06:25:00;1135.218;0.060
14/05/2012 06:30:00;1135.223;0.060
14/05/2012 06:35:00;1135.228;0.060
14/05/2012 06:40:00;1135.234;0.072
14/05/2012 06:45:00;1135.241;0.084
14/05/2012 06:50:00;1135.249;0.096
14/05/2012 06:55:00;1135.258;0.108
14/05/2012 07:00:00;1135.268;0.120
14/05/2012 07:05:00;1135.278;0.120
14/05/2012 07:10:00;1135.290;0.144
14/05/2012 07:15:00;1135.302;0.144
14/05/2012 07:20:00;1135.315;0.156
14/05/2012 07:25:00;1135.329;0.168
14/05/2012 07:30:00;1135.346;0.204
14/05/2012 07:35:00;1135.364;0.216
14/05/2012 07:40:00;1135.383;0.228
14/05/2012 07:45:00;1135.406;0.276
14/05/2012 07:50:00;1135.430;0.288
14/05/2012 07:55:00;1135.460;0.360
14/05/2012 08:00:00;1135.488;0.336
14/05/2012 08:05:00;1135.523;0.420
14/05/2012 08:10:00;1135.565;0.504
14/05/2012 08:15:00;1135.605;0.480
14/05/2012 08:20:00;1135.643;0.456
14/05/2012 08:25:00;1135.687;0.528
14/05/2012 08:30:00;1135.734;0.564
14/05/2012 08:35:00;1135.787;0.636
14/05/2012 08:40:00;1135.835;0.576
14/05/2012 08:45:00;1135.876;0.492
14/05/2012 08:50:00;1135.917;0.492
14/05/2012 08:55:00;1135.960;0.516
14/05/2012 09:00:00;1135.997;0.444
14/05/2012 09:05:00;1136.036;0.468
14/05/2012 09:10:00;1136.080;0.528
14/05/2012 09:15:00;1136.123;0.516
14/05/2012 09:20:00;1136.174;0.612
14/05/2012 09:25:00;1136.223;0.588
14/05/2012 09:30:00;1136.269;0.552
14/05/2012 09:35:00;1136.322;0.636
14/05/2012 09:40:00;1136.380;0.696
14/05/2012 09:45:00;1136.436;0.672
14/05/2012 09:50:00;1136.493;0.684
14/05/2012 09:55:00;1136.550;0.684
14/05/2012 10:00:00;1136.605;0.660
14/05/2012 10:05:00;1136.663;0.696
14/05/2012 10:10:00;1136.726;0.756
14/05/2012 10:15:00;1136.801;0.900
14/05/2012 10:20:00;1136.871;0.840
14/05/2012 10:25:00;1136.936;0.780
14/05/2012 10:30:00;1137.002;0.792
14/05/2012 10:35:00;1137.069;0.804
14/05/2012 10:40:00;1137.139;0.840
14/05/2012 10:45:00;1137.210;0.852
14/05/2012 10:50:00;1137.289;0.948
14/05/2012 10:55:00;1137.373;1.008
14/05/2012 11:00:00;1137.463;1.080
14/05/2012 11:05:00;1137.568;1.260
14/05/2012 11:10:00;1137.646;0.936
14/05/2012 11:15:00;1137.709;0.756
14/05/2012 11:20:00;1137.775;0.792
14/05/2012 11:25:00;1137.859;1.008
14/05/2012 11:30:00;1137.931;0.864
14/05/2012 11:35:00;1138.003;0.864
14/05/2012 11:40:00;1138.073;0.840
14/05/2012 11:45:00;1138.147;0.888
14/05/2012 11:50:00;1138.209;0.744
14/05/2012 11:55:00;1138.259;0.600
14/05/2012 12:00:00;1138.298;0.468
14/05/2012 12:05:00;1138.345;0.564
14/05/2012 12:10:00;1138.392;0.564
14/05/2012 12:15:00;1138.437;0.540
14/05/2012 12:20:00;1138.498;0.732
14/05/2012 12:25:00;1138.573;0.900
14/05/2012 12:30:00;1138.629;0.672
14/05/2012 12:35:00;1138.684;0.660
14/05/2012 12:40:00;1138.736;0.624
14/05/2012 12:45:00;1138.775;0.468
14/05/2012 12:50:00;1138.809;0.408
14/05/2012 12:55:00;1138.853;0.528
14/05/2012 13:00:00;1138.891;0.456
14/05/2012 13:05:00;1138.929;0.456
14/05/2012 13:10:00;1138.971;0.504
14/05/2012 13:15:00;1139.019;0.576
14/05/2012 13:20:00;1139.071;0.624
14/05/2012 13:25:00;1139.144;0.876
14/05/2012 13:30:00;1139.214;0.840
14/05/2012 13:35:00;1139.289;0.900
14/05/2012 13:40:00;1139.360;0.852
14/05/2012 13:45:00;1139.442;0.984
14/05/2012 13:50:00;1139.516;0.888
14/05/2012 13:55:00;1139.609;1.116
14/05/2012 14:00:00;1139.698;1.068
14/05/2012 14:05:00;1139.755;0.684
14/05/2012 14:10:00;1139.820;0.780
14/05/2012 14:15:00;1139.883;0.756
14/05/2012 14:20:00;1139.932;0.588
14/05/2012 14:25:00;1139.978;0.552
14/05/2012 14:30:00;1140.036;0.696
14/05/2012 14:35:00;1140.103;0.804
14/05/2012 14:40:00;1140.175;0.864
14/05/2012 14:45:00;1140.259;1.008
14/05/2012 14:50:00;1140.372;1.356
14/05/2012 14:55:00;1140.495;1.476
14/05/2012 15:00:00;1140.624;1.548
14/05/2012 15:05:00;1140.760;1.632
14/05/2012 15:10:00;1140.887;1.524
14/05/2012 15:15:00;1141.000;1.356
14/05/2012 15:20:00;1141.098;1.176
14/05/2012 15:25:00;1141.177;0.948
14/05/2012 15:30:00;1141.258;0.972
14/05/2012 15:35:00;1141.354;1.152
14/05/2012 15:40:00;1141.453;1.188
14/05/2012 15:45:00;1141.551;1.176
14/05/2012 15:50:00;1141.649;1.176
14/05/2012 15:55:00;1141.747;1.176
14/05/2012 16:00:00;1141.838;1.092
14/05/2012 16:05:00;1141.931;1.116
14/05/2012 16:10:00;1142.026;1.140
14/05/2012 16:15:00;1142.113;1.044
14/05/2012 16:20:00;1142.199;1.032
14/05/2012 16:25:00;1142.281;0.984
14/05/2012 16:30:00;1142.365;1.008
14/05/2012 16:35:00;1142.446;0.972
14/05/2012 16:40:00;1142.524;0.936
14/05/2012 16:45:00;1142.596;0.864
14/05/2012 16:50:00;1142.664;0.816
14/05/2012 16:55:00;1142.711;0.564
14/05/2012 17:00:00;1142.755;0.528
14/05/2012 17:05:00;1142.815;0.720
14/05/2012 17:10:00;1142.883;0.816
14/05/2012 17:15:00;1142.940;0.684
14/05/2012 17:20:00;1143.002;0.744
14/05/2012 17:25:00;1143.056;0.648
14/05/2012 17:30:00;1143.107;0.612
14/05/2012 17:35:00;1143.166;0.708
14/05/2012 17:40:00;1143.215;0.588
14/05/2012 17:45:00;1143.254;0.468
14/05/2012 17:50:00;1143.286;0.384
14/05/2012 17:55:00;1143.309;0.276
14/05/2012 18:00:00;1143.324;0.180
14/05/2012 18:05:00;1143.334;0.120
14/05/2012 18:10:00;1143.342;0.096
14/05/2012 18:15:00;1143.352;0.120
14/05/2012 18:20:00;1143.365;0.156
14/05/2012 18:25:00;1143.376;0.132
14/05/2012 18:30:00;1143.387;0.132
14/05/2012 18:35:00;1143.403;0.192
14/05/2012 18:40:00;1143.427;0.288
14/05/2012 18:45:00;1143.452;0.300
14/05/2012 18:50:00;1143.476;0.288
14/05/2012 18:55:00;1143.500;0.288
14/05/2012 19:00:00;1143.519;0.228
14/05/2012 19:05:00;1143.532;0.156
14/05/2012 19:10:00;1143.548;0.192
14/05/2012 19:15:00;1143.564;0.192
14/05/2012 19:20:00;1143.584;0.240
14/05/2012 19:25:00;1143.605;0.252
14/05/2012 19:30:00;1143.619;0.168
14/05/2012 19:35:00;1143.627;0.096
14/05/2012 19:40:00;1143.635;0.096
14/05/2012 19:45:00;1143.643;0.096
14/05/2012 19:50:00;1143.650;0.084
14/05/2012 19:55:00;1143.655;0.060
