sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
16/07/2012 00:00:00;2038.077;0.000
16/07/2012 00:05:00;2038.077;0.000
16/07/2012 00:10:00;2038.077;0.000
16/07/2012 00:15:00;2038.077;0.000
16/07/2012 00:20:00;2038.077;0.000
16/07/2012 00:25:00;2038.077;0.000
16/07/2012 00:30:00;2038.077;0.000
16/07/2012 00:35:00;2038.077;0.000
16/07/2012 00:40:00;2038.077;0.000
16/07/2012 00:45:00;2038.077;0.000
16/07/2012 00:50:00;2038.077;0.000
16/07/2012 00:55:00;2038.077;0.000
16/07/2012 01:00:00;2038.077;0.000
16/07/2012 01:05:00;2038.077;0.000
16/07/2012 01:10:00;2038.077;0.000
16/07/2012 01:15:00;2038.077;0.000
16/07/2012 01:20:00;2038.077;0.000
16/07/2012 01:25:00;2038.077;0.000
16/07/2012 01:30:00;2038.077;0.000
16/07/2012 01:35:00;2038.077;0.000
16/07/2012 01:40:00;2038.077;0.000
16/07/2012 01:45:00;2038.077;0.000
16/07/2012 01:50:00;2038.077;0.000
16/07/2012 01:55:00;2038.077;0.000
16/07/2012 02:00:00;2038.077;0.000
16/07/2012 02:05:00;2038.077;0.000
16/07/2012 02:10:00;2038.077;0.000
16/07/2012 02:15:00;2038.077;0.000
16/07/2012 02:20:00;2038.077;0.000
16/07/2012 02:25:00;2038.077;0.000
16/07/2012 02:30:00;2038.077;0.000
16/07/2012 02:35:00;2038.077;0.000
16/07/2012 02:40:00;2038.077;0.000
16/07/2012 02:45:00;2038.077;0.000
16/07/2012 02:50:00;2038.077;0.000
16/07/2012 02:55:00;2038.077;0.000
16/07/2012 03:00:00;2038.077;0.000
16/07/2012 03:05:00;2038.077;0.000
16/07/2012 03:10:00;2038.077;0.000
16/07/2012 03:15:00;2038.077;0.000
16/07/2012 03:20:00;2038.077;0.000
16/07/2012 03:25:00;2038.077;0.000
16/07/2012 03:30:00;2038.077;0.000
16/07/2012 03:35:00;2038.077;0.000
16/07/2012 03:40:00;2038.077;0.000
16/07/2012 03:45:00;2038.077;0.000
16/07/2012 03:50:00;2038.077;0.000
16/07/2012 03:55:00;2038.077;0.000
16/07/2012 04:00:00;2038.077;0.000
16/07/2012 04:05:00;2038.077;0.000
16/07/2012 04:10:00;2038.077;0.000
16/07/2012 04:15:00;2038.077;0.000
16/07/2012 04:20:00;2038.077;0.000
16/07/2012 04:25:00;2038.077;0.000
16/07/2012 04:30:00;2038.077;0.000
16/07/2012 04:35:00;2038.077;0.000
16/07/2012 04:40:00;2038.077;0.000
16/07/2012 04:45:00;2038.077;0.000
16/07/2012 04:50:00;2038.077;0.000
16/07/2012 04:55:00;2038.077;0.000
16/07/2012 05:00:00;2038.077;0.000
16/07/2012 05:05:00;2038.077;0.000
16/07/2012 05:10:00;2038.077;0.000
16/07/2012 05:15:00;2038.077;0.000
16/07/2012 05:20:00;2038.077;0.000
16/07/2012 05:25:00;2038.078;0.012
16/07/2012 05:30:00;2038.080;0.024
16/07/2012 05:35:00;2038.082;0.024
16/07/2012 05:40:00;2038.085;0.036
16/07/2012 05:45:00;2038.091;0.072
16/07/2012 05:50:00;2038.101;0.120
16/07/2012 05:55:00;2038.112;0.132
16/07/2012 06:00:00;2038.123;0.132
16/07/2012 06:05:00;2038.132;0.108
16/07/2012 06:10:00;2038.139;0.084
16/07/2012 06:15:00;2038.145;0.072
16/07/2012 06:20:00;2038.151;0.072
16/07/2012 06:25:00;2038.158;0.084
16/07/2012 06:30:00;2038.165;0.084
16/07/2012 06:35:00;2038.174;0.108
16/07/2012 06:40:00;2038.182;0.096
16/07/2012 06:45:00;2038.190;0.096
16/07/2012 06:50:00;2038.199;0.108
16/07/2012 06:55:00;2038.212;0.156
16/07/2012 07:00:00;2038.229;0.204
16/07/2012 07:05:00;2038.250;0.252
16/07/2012 07:10:00;2038.271;0.252
16/07/2012 07:15:00;2038.294;0.276
16/07/2012 07:20:00;2038.319;0.300
16/07/2012 07:25:00;2038.346;0.324
16/07/2012 07:30:00;2038.377;0.372
16/07/2012 07:35:00;2038.408;0.372
16/07/2012 07:40:00;2038.436;0.336
16/07/2012 07:45:00;2038.458;0.264
16/07/2012 07:50:00;2038.478;0.240
16/07/2012 07:55:00;2038.498;0.240
16/07/2012 08:00:00;2038.518;0.240
16/07/2012 08:05:00;2038.543;0.300
16/07/2012 08:10:00;2038.571;0.336
16/07/2012 08:15:00;2038.610;0.468
16/07/2012 08:20:00;2038.653;0.516
16/07/2012 08:25:00;2038.681;0.336
16/07/2012 08:30:00;2038.706;0.300
16/07/2012 08:35:00;2038.740;0.408
16/07/2012 08:40:00;2038.775;0.420
16/07/2012 08:45:00;2038.827;0.624
16/07/2012 08:50:00;2038.864;0.444
16/07/2012 08:55:00;2038.905;0.492
16/07/2012 09:00:00;2038.939;0.408
16/07/2012 09:05:00;2038.974;0.420
16/07/2012 09:10:00;2039.018;0.528
16/07/2012 09:15:00;2039.051;0.396
16/07/2012 09:20:00;2039.085;0.408
16/07/2012 09:25:00;2039.125;0.480
16/07/2012 09:30:00;2039.165;0.480
16/07/2012 09:35:00;2039.185;0.240
16/07/2012 09:40:00;2039.200;0.180
16/07/2012 09:45:00;2039.219;0.228
16/07/2012 09:50:00;2039.245;0.312
16/07/2012 09:55:00;2039.274;0.348
16/07/2012 10:00:00;2039.304;0.360
16/07/2012 10:05:00;2039.336;0.384
16/07/2012 10:10:00;2039.364;0.336
16/07/2012 10:15:00;2039.383;0.228
16/07/2012 10:20:00;2039.403;0.240
16/07/2012 10:25:00;2039.421;0.216
16/07/2012 10:30:00;2039.445;0.288
16/07/2012 10:35:00;2039.465;0.240
16/07/2012 10:40:00;2039.483;0.216
16/07/2012 10:45:00;2039.506;0.276
16/07/2012 10:50:00;2039.530;0.288
16/07/2012 10:55:00;2039.571;0.492
16/07/2012 11:00:00;2039.643;0.864
16/07/2012 11:05:00;2039.719;0.912
16/07/2012 11:10:00;2039.785;0.792
16/07/2012 11:15:00;2039.819;0.408
16/07/2012 11:20:00;2039.849;0.360
16/07/2012 11:25:00;2039.908;0.708
16/07/2012 11:30:00;2039.960;0.624
16/07/2012 11:35:00;2039.989;0.348
16/07/2012 11:40:00;2040.004;0.180
16/07/2012 11:45:00;2040.016;0.144
16/07/2012 11:50:00;2040.031;0.180
16/07/2012 11:55:00;2040.045;0.168
16/07/2012 12:00:00;2040.061;0.192
16/07/2012 12:05:00;2040.089;0.336
16/07/2012 12:10:00;2040.121;0.384
16/07/2012 12:15:00;2040.167;0.552
16/07/2012 12:20:00;2040.209;0.504
16/07/2012 12:25:00;2040.262;0.636
16/07/2012 12:30:00;2040.329;0.804
16/07/2012 12:35:00;2040.409;0.960
16/07/2012 12:40:00;2040.492;0.996
16/07/2012 12:45:00;2040.571;0.948
16/07/2012 12:50:00;2040.646;0.900
16/07/2012 12:55:00;2040.720;0.888
16/07/2012 13:00:00;2040.806;1.032
16/07/2012 13:05:00;2040.911;1.260
16/07/2012 13:10:00;2041.026;1.380
16/07/2012 13:15:00;2041.148;1.464
16/07/2012 13:20:00;2041.276;1.536
16/07/2012 13:25:00;2041.352;0.912
16/07/2012 13:30:00;2041.413;0.732
16/07/2012 13:35:00;2041.464;0.612
16/07/2012 13:40:00;2041.549;1.020
16/07/2012 13:45:00;2041.623;0.888
16/07/2012 13:50:00;2041.681;0.696
16/07/2012 13:55:00;2041.751;0.840
16/07/2012 14:00:00;2041.796;0.540
16/07/2012 14:05:00;2041.878;0.984
16/07/2012 14:10:00;2041.946;0.816
16/07/2012 14:15:00;2042.017;0.852
16/07/2012 14:20:00;2042.085;0.816
16/07/2012 14:25:00;2042.148;0.756
16/07/2012 14:30:00;2042.208;0.720
16/07/2012 14:35:00;2042.262;0.648
16/07/2012 14:40:00;2042.303;0.492
16/07/2012 14:45:00;2042.333;0.360
16/07/2012 14:50:00;2042.352;0.228
16/07/2012 14:55:00;2042.367;0.180
16/07/2012 15:00:00;2042.386;0.228
16/07/2012 15:05:00;2042.412;0.312
16/07/2012 15:10:00;2042.441;0.348
16/07/2012 15:15:00;2042.492;0.612
16/07/2012 15:20:00;2042.560;0.816
16/07/2012 15:25:00;2042.618;0.696
16/07/2012 15:30:00;2042.653;0.420
16/07/2012 15:35:00;2042.691;0.456
16/07/2012 15:40:00;2042.742;0.612
16/07/2012 15:45:00;2042.794;0.624
16/07/2012 15:50:00;2042.846;0.624
16/07/2012 15:55:00;2042.905;0.708
16/07/2012 16:00:00;2042.951;0.552
16/07/2012 16:05:00;2042.996;0.540
16/07/2012 16:10:00;2043.047;0.612
16/07/2012 16:15:00;2043.099;0.624
16/07/2012 16:20:00;2043.150;0.612
16/07/2012 16:25:00;2043.214;0.768
16/07/2012 16:30:00;2043.285;0.852
16/07/2012 16:35:00;2043.368;0.996
16/07/2012 16:40:00;2043.438;0.840
16/07/2012 16:45:00;2043.501;0.756
16/07/2012 16:50:00;2043.565;0.768
16/07/2012 16:55:00;2043.637;0.864
16/07/2012 17:00:00;2043.711;0.888
16/07/2012 17:05:00;2043.781;0.840
16/07/2012 17:10:00;2043.854;0.876
16/07/2012 17:15:00;2043.926;0.864
16/07/2012 17:20:00;2044.006;0.960
16/07/2012 17:25:00;2044.080;0.888
16/07/2012 17:30:00;2044.150;0.840
16/07/2012 17:35:00;2044.218;0.816
16/07/2012 17:40:00;2044.273;0.660
16/07/2012 17:45:00;2044.330;0.684
16/07/2012 17:50:00;2044.386;0.672
16/07/2012 17:55:00;2044.434;0.576
16/07/2012 18:00:00;2044.491;0.684
16/07/2012 18:05:00;2044.537;0.552
16/07/2012 18:10:00;2044.580;0.516
16/07/2012 18:15:00;2044.616;0.432
16/07/2012 18:20:00;2044.645;0.348
16/07/2012 18:25:00;2044.665;0.240
16/07/2012 18:30:00;2044.684;0.228
16/07/2012 18:35:00;2044.699;0.180
16/07/2012 18:40:00;2044.723;0.288
16/07/2012 18:45:00;2044.752;0.348
16/07/2012 18:50:00;2044.784;0.384
16/07/2012 18:55:00;2044.804;0.240
16/07/2012 19:00:00;2044.822;0.216
16/07/2012 19:05:00;2044.833;0.132
16/07/2012 19:10:00;2044.841;0.096
16/07/2012 19:15:00;2044.846;0.060
16/07/2012 19:20:00;2044.857;0.132
16/07/2012 19:25:00;2044.868;0.132
16/07/2012 19:30:00;2044.870;0.024
16/07/2012 19:35:00;2044.872;0.024
16/07/2012 19:40:00;2044.877;0.060
16/07/2012 19:45:00;2044.882;0.060
16/07/2012 19:50:00;2044.884;0.024
16/07/2012 19:55:00;2044.890;0.072
