sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
14/12/2011 00:00:00;63.151;0.000
14/12/2011 00:05:00;63.151;0.000
14/12/2011 00:10:00;63.151;0.000
14/12/2011 00:15:00;63.151;0.000
14/12/2011 00:20:00;63.151;0.000
14/12/2011 00:25:00;63.151;0.000
14/12/2011 00:30:00;63.151;0.000
14/12/2011 00:35:00;63.151;0.000
14/12/2011 00:40:00;63.151;0.000
14/12/2011 00:45:00;63.151;0.000
14/12/2011 00:50:00;63.151;0.000
14/12/2011 00:55:00;63.151;0.000
14/12/2011 01:00:00;63.151;0.000
14/12/2011 01:05:00;63.151;0.000
14/12/2011 01:10:00;63.151;0.000
14/12/2011 01:15:00;63.151;0.000
14/12/2011 01:20:00;63.151;0.000
14/12/2011 01:25:00;63.151;0.000
14/12/2011 01:30:00;63.151;0.000
14/12/2011 01:35:00;63.151;0.000
14/12/2011 01:40:00;63.151;0.000
14/12/2011 01:45:00;63.151;0.000
14/12/2011 01:50:00;63.151;0.000
14/12/2011 01:55:00;63.151;0.000
14/12/2011 02:00:00;63.151;0.000
14/12/2011 02:05:00;63.151;0.000
14/12/2011 02:10:00;63.151;0.000
14/12/2011 02:15:00;63.151;0.000
14/12/2011 02:20:00;63.151;0.000
14/12/2011 02:25:00;63.151;0.000
14/12/2011 02:30:00;63.151;0.000
14/12/2011 02:35:00;63.151;0.000
14/12/2011 02:40:00;63.151;0.000
14/12/2011 02:45:00;63.151;0.000
14/12/2011 02:50:00;63.151;0.000
14/12/2011 02:55:00;63.151;0.000
14/12/2011 03:00:00;63.151;0.000
14/12/2011 03:05:00;63.151;0.000
14/12/2011 03:10:00;63.151;0.000
14/12/2011 03:15:00;63.151;0.000
14/12/2011 03:20:00;63.151;0.000
14/12/2011 03:25:00;63.151;0.000
14/12/2011 03:30:00;63.151;0.000
14/12/2011 03:35:00;63.151;0.000
14/12/2011 03:40:00;63.151;0.000
14/12/2011 03:45:00;63.151;0.000
14/12/2011 03:50:00;63.151;0.000
14/12/2011 03:55:00;63.151;0.000
14/12/2011 04:00:00;63.151;0.000
14/12/2011 04:05:00;63.151;0.000
14/12/2011 04:10:00;63.151;0.000
14/12/2011 04:15:00;63.151;0.000
14/12/2011 04:20:00;63.151;0.000
14/12/2011 04:25:00;63.151;0.000
14/12/2011 04:30:00;63.151;0.000
14/12/2011 04:35:00;63.151;0.000
14/12/2011 04:40:00;63.151;0.000
14/12/2011 04:45:00;63.151;0.000
14/12/2011 04:50:00;63.151;0.000
14/12/2011 04:55:00;63.151;0.000
14/12/2011 05:00:00;63.151;0.000
14/12/2011 05:05:00;63.151;0.000
14/12/2011 05:10:00;63.151;0.000
14/12/2011 05:15:00;63.151;0.000
14/12/2011 05:20:00;63.151;0.000
14/12/2011 05:25:00;63.151;0.000
14/12/2011 05:30:00;63.151;0.000
14/12/2011 05:35:00;63.151;0.000
14/12/2011 05:40:00;63.151;0.000
14/12/2011 05:45:00;63.151;0.000
14/12/2011 05:50:00;63.151;0.000
14/12/2011 05:55:00;63.151;0.000
14/12/2011 06:00:00;63.151;0.000
14/12/2011 06:05:00;63.151;0.000
14/12/2011 06:10:00;63.151;0.000
14/12/2011 06:15:00;63.151;0.000
14/12/2011 06:20:00;63.151;0.000
14/12/2011 06:25:00;63.151;0.000
14/12/2011 06:30:00;63.151;0.000
14/12/2011 06:35:00;63.151;0.000
14/12/2011 06:40:00;63.151;0.000
14/12/2011 06:45:00;63.151;0.000
14/12/2011 06:50:00;63.151;0.000
14/12/2011 06:55:00;63.151;0.000
14/12/2011 07:00:00;63.151;0.000
14/12/2011 07:05:00;63.151;0.000
14/12/2011 07:10:00;63.151;0.000
14/12/2011 07:15:00;63.151;0.000
14/12/2011 07:20:00;63.151;0.000
14/12/2011 07:25:00;63.151;0.000
14/12/2011 07:30:00;63.151;0.000
14/12/2011 07:35:00;63.151;0.000
14/12/2011 07:40:00;63.151;0.000
14/12/2011 07:45:00;63.151;0.000
14/12/2011 07:50:00;63.151;0.000
14/12/2011 07:55:00;63.151;0.000
14/12/2011 08:00:00;63.151;0.000
14/12/2011 08:05:00;63.151;0.000
14/12/2011 08:10:00;63.151;0.000
14/12/2011 08:15:00;63.151;0.000
14/12/2011 08:20:00;63.151;0.000
14/12/2011 08:25:00;63.151;0.000
14/12/2011 08:30:00;63.151;0.000
14/12/2011 08:35:00;63.153;0.024
14/12/2011 08:40:00;63.156;0.036
14/12/2011 08:45:00;63.161;0.060
14/12/2011 08:50:00;63.167;0.072
14/12/2011 08:55:00;63.175;0.096
14/12/2011 09:00:00;63.192;0.204
14/12/2011 09:05:00;63.224;0.384
14/12/2011 09:10:00;63.258;0.408
14/12/2011 09:15:00;63.291;0.396
14/12/2011 09:20:00;63.328;0.444
14/12/2011 09:25:00;63.377;0.588
14/12/2011 09:30:00;63.447;0.840
14/12/2011 09:35:00;63.515;0.816
14/12/2011 09:40:00;63.583;0.816
14/12/2011 09:45:00;63.653;0.840
14/12/2011 09:50:00;63.716;0.756
14/12/2011 09:55:00;63.761;0.540
14/12/2011 10:00:00;63.819;0.696
14/12/2011 10:05:00;63.860;0.492
14/12/2011 10:10:00;63.919;0.708
14/12/2011 10:15:00;63.999;0.960
14/12/2011 10:20:00;64.093;1.128
14/12/2011 10:25:00;64.199;1.272
14/12/2011 10:30:00;64.303;1.248
14/12/2011 10:35:00;64.399;1.152
14/12/2011 10:40:00;64.468;0.828
14/12/2011 10:45:00;64.513;0.540
14/12/2011 10:50:00;64.606;1.116
14/12/2011 10:55:00;64.670;0.768
14/12/2011 11:00:00;64.722;0.624
14/12/2011 11:05:00;64.793;0.852
14/12/2011 11:10:00;64.872;0.948
14/12/2011 11:15:00;64.961;1.068
14/12/2011 11:20:00;65.062;1.212
14/12/2011 11:25:00;65.140;0.936
14/12/2011 11:30:00;65.210;0.840
14/12/2011 11:35:00;65.268;0.696
14/12/2011 11:40:00;65.317;0.588
14/12/2011 11:45:00;65.347;0.360
14/12/2011 11:50:00;65.373;0.312
14/12/2011 11:55:00;65.407;0.408
14/12/2011 12:00:00;65.443;0.432
14/12/2011 12:05:00;65.483;0.480
14/12/2011 12:10:00;65.538;0.660
14/12/2011 12:15:00;65.598;0.720
14/12/2011 12:20:00;65.665;0.804
14/12/2011 12:25:00;65.731;0.792
14/12/2011 12:30:00;65.768;0.444
14/12/2011 12:35:00;65.800;0.384
14/12/2011 12:40:00;65.841;0.492
14/12/2011 12:45:00;65.863;0.264
14/12/2011 12:50:00;65.881;0.216
14/12/2011 12:55:00;65.901;0.240
14/12/2011 13:00:00;65.923;0.264
14/12/2011 13:05:00;65.948;0.300
14/12/2011 13:10:00;65.978;0.360
14/12/2011 13:15:00;66.006;0.336
14/12/2011 13:20:00;66.032;0.312
14/12/2011 13:25:00;66.075;0.516
14/12/2011 13:30:00;66.116;0.492
14/12/2011 13:35:00;66.139;0.276
14/12/2011 13:40:00;66.158;0.228
14/12/2011 13:45:00;66.173;0.180
14/12/2011 13:50:00;66.188;0.180
14/12/2011 13:55:00;66.203;0.180
14/12/2011 14:00:00;66.217;0.168
14/12/2011 14:05:00;66.227;0.120
14/12/2011 14:10:00;66.235;0.096
14/12/2011 14:15:00;66.240;0.060
14/12/2011 14:20:00;66.245;0.060
14/12/2011 14:25:00;66.250;0.060
14/12/2011 14:30:00;66.259;0.108
14/12/2011 14:35:00;66.268;0.108
14/12/2011 14:40:00;66.280;0.144
14/12/2011 14:45:00;66.294;0.168
14/12/2011 14:50:00;66.306;0.144
14/12/2011 14:55:00;66.314;0.096
14/12/2011 15:00:00;66.318;0.048
14/12/2011 15:05:00;66.319;0.012
14/12/2011 15:10:00;66.321;0.024
14/12/2011 15:15:00;66.322;0.012
14/12/2011 15:20:00;66.323;0.012
14/12/2011 15:25:00;66.323;0.000
14/12/2011 15:30:00;66.323;0.000
14/12/2011 15:35:00;66.323;0.000
14/12/2011 15:40:00;66.323;0.000
14/12/2011 15:45:00;66.323;0.000
14/12/2011 15:50:00;66.323;0.000
14/12/2011 15:55:00;66.323;0.000
14/12/2011 16:00:00;66.323;0.000
14/12/2011 16:05:00;66.323;0.000
14/12/2011 16:10:00;66.323;0.000
14/12/2011 16:15:00;66.323;0.000
14/12/2011 16:20:00;66.323;0.000
14/12/2011 16:25:00;66.323;0.000
14/12/2011 16:30:00;66.323;0.000
14/12/2011 16:35:00;66.323;0.000
14/12/2011 16:40:00;66.323;0.000
14/12/2011 16:45:00;66.323;0.000
14/12/2011 16:50:00;66.323;0.000
14/12/2011 16:55:00;66.323;0.000
14/12/2011 17:00:00;66.323;0.000
14/12/2011 17:05:00;66.323;0.000
14/12/2011 17:10:00;66.323;0.000
14/12/2011 17:15:00;66.323;0.000
14/12/2011 17:20:00;66.323;0.000
14/12/2011 17:25:00;66.323;0.000
14/12/2011 17:30:00;66.323;0.000
14/12/2011 17:35:00;66.323;0.000
14/12/2011 17:40:00;66.323;0.000
14/12/2011 17:45:00;66.323;0.000
14/12/2011 17:50:00;66.323;0.000
14/12/2011 17:55:00;66.323;0.000
14/12/2011 18:00:00;66.323;0.000
14/12/2011 18:05:00;66.323;0.000
14/12/2011 18:10:00;66.323;0.000
14/12/2011 18:15:00;66.323;0.000
14/12/2011 18:20:00;66.323;0.000
14/12/2011 18:25:00;66.323;0.000
14/12/2011 18:30:00;66.323;0.000
14/12/2011 18:35:00;66.323;0.000
14/12/2011 18:40:00;66.323;0.000
14/12/2011 18:45:00;66.323;0.000
14/12/2011 18:50:00;66.323;0.000
14/12/2011 18:55:00;66.323;0.000
14/12/2011 19:00:00;66.323;0.000
14/12/2011 19:05:00;66.323;0.000
14/12/2011 19:10:00;66.323;0.000
14/12/2011 19:15:00;66.323;0.000
14/12/2011 19:20:00;66.323;0.000
14/12/2011 19:25:00;66.323;0.000
14/12/2011 19:30:00;66.323;0.000
14/12/2011 19:35:00;66.323;0.000
14/12/2011 19:40:00;66.323;0.000
14/12/2011 19:45:00;66.323;0.000
14/12/2011 19:50:00;66.323;0.000
14/12/2011 19:55:00;66.323;0.000
14/12/2011 20:00:00;66.323;0.000
14/12/2011 20:05:00;66.323;0.000
14/12/2011 20:10:00;66.323;0.000
14/12/2011 20:15:00;66.323;0.000
14/12/2011 20:20:00;66.323;0.000
14/12/2011 20:25:00;66.323;0.000
14/12/2011 20:30:00;66.323;0.000
14/12/2011 20:35:00;66.323;0.000
14/12/2011 20:40:00;66.323;0.000
14/12/2011 20:45:00;66.323;0.000
14/12/2011 20:50:00;66.323;0.000
14/12/2011 20:55:00;66.323;0.000
