sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
06/07/2012 00:00:00;1912.439;0.000
06/07/2012 00:05:00;1912.439;0.000
06/07/2012 00:10:00;1912.439;0.000
06/07/2012 00:15:00;1912.439;0.000
06/07/2012 00:20:00;1912.439;0.000
06/07/2012 00:25:00;1912.439;0.000
06/07/2012 00:30:00;1912.439;0.000
06/07/2012 00:35:00;1912.439;0.000
06/07/2012 00:40:00;1912.439;0.000
06/07/2012 00:45:00;1912.439;0.000
06/07/2012 00:50:00;1912.439;0.000
06/07/2012 00:55:00;1912.439;0.000
06/07/2012 01:00:00;1912.439;0.000
06/07/2012 01:05:00;1912.439;0.000
06/07/2012 01:10:00;1912.439;0.000
06/07/2012 01:15:00;1912.439;0.000
06/07/2012 01:20:00;1912.439;0.000
06/07/2012 01:25:00;1912.439;0.000
06/07/2012 01:30:00;1912.439;0.000
06/07/2012 01:35:00;1912.439;0.000
06/07/2012 01:40:00;1912.439;0.000
06/07/2012 01:45:00;1912.439;0.000
06/07/2012 01:50:00;1912.439;0.000
06/07/2012 01:55:00;1912.439;0.000
06/07/2012 02:00:00;1912.439;0.000
06/07/2012 02:05:00;1912.439;0.000
06/07/2012 02:10:00;1912.439;0.000
06/07/2012 02:15:00;1912.439;0.000
06/07/2012 02:20:00;1912.439;0.000
06/07/2012 02:25:00;1912.439;0.000
06/07/2012 02:30:00;1912.439;0.000
06/07/2012 02:35:00;1912.439;0.000
06/07/2012 02:40:00;1912.439;0.000
06/07/2012 02:45:00;1912.439;0.000
06/07/2012 02:50:00;1912.439;0.000
06/07/2012 02:55:00;1912.439;0.000
06/07/2012 03:00:00;1912.439;0.000
06/07/2012 03:05:00;1912.439;0.000
06/07/2012 03:10:00;1912.439;0.000
06/07/2012 03:15:00;1912.439;0.000
06/07/2012 03:20:00;1912.439;0.000
06/07/2012 03:25:00;1912.439;0.000
06/07/2012 03:30:00;1912.439;0.000
06/07/2012 03:35:00;1912.439;0.000
06/07/2012 03:40:00;1912.439;0.000
06/07/2012 03:45:00;1912.439;0.000
06/07/2012 03:50:00;1912.439;0.000
06/07/2012 03:55:00;1912.439;0.000
06/07/2012 04:00:00;1912.439;0.000
06/07/2012 04:05:00;1912.439;0.000
06/07/2012 04:10:00;1912.439;0.000
06/07/2012 04:15:00;1912.439;0.000
06/07/2012 04:20:00;1912.439;0.000
06/07/2012 04:25:00;1912.439;0.000
06/07/2012 04:30:00;1912.439;0.000
06/07/2012 04:35:00;1912.439;0.000
06/07/2012 04:40:00;1912.439;0.000
06/07/2012 04:45:00;1912.439;0.000
06/07/2012 04:50:00;1912.439;0.000
06/07/2012 04:55:00;1912.439;0.000
06/07/2012 05:00:00;1912.439;0.000
06/07/2012 05:05:00;1912.439;0.000
06/07/2012 05:10:00;1912.439;0.000
06/07/2012 05:15:00;1912.439;0.000
06/07/2012 05:20:00;1912.439;0.000
06/07/2012 05:25:00;1912.439;0.000
06/07/2012 05:30:00;1912.439;0.000
06/07/2012 05:35:00;1912.439;0.000
06/07/2012 05:40:00;1912.439;0.000
06/07/2012 05:45:00;1912.439;0.000
06/07/2012 05:50:00;1912.440;0.012
06/07/2012 05:55:00;1912.440;0.000
06/07/2012 06:00:00;1912.441;0.012
06/07/2012 06:05:00;1912.442;0.012
06/07/2012 06:10:00;1912.443;0.012
06/07/2012 06:15:00;1912.445;0.024
06/07/2012 06:20:00;1912.449;0.048
06/07/2012 06:25:00;1912.453;0.048
06/07/2012 06:30:00;1912.460;0.084
06/07/2012 06:35:00;1912.468;0.096
06/07/2012 06:40:00;1912.473;0.060
06/07/2012 06:45:00;1912.478;0.060
06/07/2012 06:50:00;1912.483;0.060
06/07/2012 06:55:00;1912.490;0.084
06/07/2012 07:00:00;1912.500;0.120
06/07/2012 07:05:00;1912.513;0.156
06/07/2012 07:10:00;1912.526;0.156
06/07/2012 07:15:00;1912.536;0.120
06/07/2012 07:20:00;1912.545;0.108
06/07/2012 07:25:00;1912.553;0.096
06/07/2012 07:30:00;1912.562;0.108
06/07/2012 07:35:00;1912.575;0.156
06/07/2012 07:40:00;1912.589;0.168
06/07/2012 07:45:00;1912.601;0.144
06/07/2012 07:50:00;1912.615;0.168
06/07/2012 07:55:00;1912.630;0.180
06/07/2012 08:00:00;1912.647;0.204
06/07/2012 08:05:00;1912.661;0.168
06/07/2012 08:10:00;1912.670;0.108
06/07/2012 08:15:00;1912.682;0.144
06/07/2012 08:20:00;1912.698;0.192
06/07/2012 08:25:00;1912.709;0.132
06/07/2012 08:30:00;1912.716;0.084
06/07/2012 08:35:00;1912.723;0.084
06/07/2012 08:40:00;1912.730;0.084
06/07/2012 08:45:00;1912.737;0.084
06/07/2012 08:50:00;1912.745;0.096
06/07/2012 08:55:00;1912.752;0.084
06/07/2012 09:00:00;1912.759;0.084
06/07/2012 09:05:00;1912.766;0.084
06/07/2012 09:10:00;1912.773;0.084
06/07/2012 09:15:00;1912.780;0.084
06/07/2012 09:20:00;1912.787;0.084
06/07/2012 09:25:00;1912.796;0.108
06/07/2012 09:30:00;1912.807;0.132
06/07/2012 09:35:00;1912.818;0.132
06/07/2012 09:40:00;1912.827;0.108
06/07/2012 09:45:00;1912.836;0.108
06/07/2012 09:50:00;1912.845;0.108
06/07/2012 09:55:00;1912.854;0.108
06/07/2012 10:00:00;1912.862;0.096
06/07/2012 10:05:00;1912.870;0.096
06/07/2012 10:10:00;1912.879;0.108
06/07/2012 10:15:00;1912.893;0.168
06/07/2012 10:20:00;1912.911;0.216
06/07/2012 10:25:00;1912.928;0.204
06/07/2012 10:30:00;1912.942;0.168
06/07/2012 10:35:00;1912.956;0.168
06/07/2012 10:40:00;1912.979;0.276
06/07/2012 10:45:00;1913.010;0.372
06/07/2012 10:50:00;1913.040;0.360
06/07/2012 10:55:00;1913.057;0.204
06/07/2012 11:00:00;1913.064;0.084
06/07/2012 11:05:00;1913.076;0.144
06/07/2012 11:10:00;1913.108;0.384
06/07/2012 11:15:00;1913.132;0.288
06/07/2012 11:20:00;1913.143;0.132
06/07/2012 11:25:00;1913.157;0.168
06/07/2012 11:30:00;1913.179;0.264
06/07/2012 11:35:00;1913.203;0.288
06/07/2012 11:40:00;1913.224;0.252
06/07/2012 11:45:00;1913.251;0.324
06/07/2012 11:50:00;1913.284;0.396
06/07/2012 11:55:00;1913.319;0.420
06/07/2012 12:00:00;1913.354;0.420
06/07/2012 12:05:00;1913.376;0.264
06/07/2012 12:10:00;1913.422;0.552
06/07/2012 12:15:00;1913.481;0.708
06/07/2012 12:20:00;1913.540;0.708
06/07/2012 12:25:00;1913.586;0.552
06/07/2012 12:30:00;1913.629;0.516
06/07/2012 12:35:00;1913.671;0.504
06/07/2012 12:40:00;1913.701;0.360
06/07/2012 12:45:00;1913.732;0.372
06/07/2012 12:50:00;1913.761;0.348
06/07/2012 12:55:00;1913.790;0.348
06/07/2012 13:00:00;1913.821;0.372
06/07/2012 13:05:00;1913.853;0.384
06/07/2012 13:10:00;1913.888;0.420
06/07/2012 13:15:00;1913.923;0.420
06/07/2012 13:20:00;1913.964;0.492
06/07/2012 13:25:00;1914.005;0.492
06/07/2012 13:30:00;1914.032;0.324
06/07/2012 13:35:00;1914.081;0.588
06/07/2012 13:40:00;1914.140;0.708
06/07/2012 13:45:00;1914.169;0.348
06/07/2012 13:50:00;1914.206;0.444
06/07/2012 13:55:00;1914.291;1.020
06/07/2012 14:00:00;1914.388;1.164
06/07/2012 14:05:00;1914.470;0.984
06/07/2012 14:10:00;1914.562;1.104
06/07/2012 14:15:00;1914.641;0.948
06/07/2012 14:20:00;1914.707;0.792
06/07/2012 14:25:00;1914.798;1.092
06/07/2012 14:30:00;1914.890;1.104
06/07/2012 14:35:00;1914.963;0.876
06/07/2012 14:40:00;1915.018;0.660
06/07/2012 14:45:00;1915.080;0.744
06/07/2012 14:50:00;1915.149;0.828
06/07/2012 14:55:00;1915.223;0.888
06/07/2012 15:00:00;1915.292;0.828
06/07/2012 15:05:00;1915.362;0.840
06/07/2012 15:10:00;1915.454;1.104
06/07/2012 15:15:00;1915.542;1.056
06/07/2012 15:20:00;1915.631;1.068
06/07/2012 15:25:00;1915.727;1.152
06/07/2012 15:30:00;1915.826;1.188
06/07/2012 15:35:00;1915.917;1.092
06/07/2012 15:40:00;1916.030;1.356
06/07/2012 15:45:00;1916.141;1.332
06/07/2012 15:50:00;1916.261;1.440
06/07/2012 15:55:00;1916.369;1.296
06/07/2012 16:00:00;1916.477;1.296
06/07/2012 16:05:00;1916.579;1.224
06/07/2012 16:10:00;1916.677;1.176
06/07/2012 16:15:00;1916.772;1.140
06/07/2012 16:20:00;1916.866;1.128
06/07/2012 16:25:00;1916.959;1.116
06/07/2012 16:30:00;1917.057;1.176
06/07/2012 16:35:00;1917.159;1.224
06/07/2012 16:40:00;1917.270;1.332
06/07/2012 16:45:00;1917.351;0.972
06/07/2012 16:50:00;1917.427;0.912
06/07/2012 16:55:00;1917.487;0.720
06/07/2012 17:00:00;1917.542;0.660
06/07/2012 17:05:00;1917.588;0.552
06/07/2012 17:10:00;1917.657;0.828
06/07/2012 17:15:00;1917.711;0.648
06/07/2012 17:20:00;1917.745;0.408
06/07/2012 17:25:00;1917.777;0.384
06/07/2012 17:30:00;1917.816;0.468
06/07/2012 17:35:00;1917.855;0.468
06/07/2012 17:40:00;1917.915;0.720
06/07/2012 17:45:00;1917.958;0.516
06/07/2012 17:50:00;1917.994;0.432
06/07/2012 17:55:00;1918.029;0.420
06/07/2012 18:00:00;1918.066;0.444
06/07/2012 18:05:00;1918.092;0.312
06/07/2012 18:10:00;1918.109;0.204
06/07/2012 18:15:00;1918.122;0.156
06/07/2012 18:20:00;1918.135;0.156
06/07/2012 18:25:00;1918.147;0.144
06/07/2012 18:30:00;1918.159;0.144
06/07/2012 18:35:00;1918.172;0.156
06/07/2012 18:40:00;1918.187;0.180
06/07/2012 18:45:00;1918.209;0.264
06/07/2012 18:50:00;1918.242;0.396
06/07/2012 18:55:00;1918.276;0.408
06/07/2012 19:00:00;1918.304;0.336
06/07/2012 19:05:00;1918.329;0.300
06/07/2012 19:10:00;1918.353;0.288
06/07/2012 19:15:00;1918.362;0.108
06/07/2012 19:20:00;1918.364;0.024
06/07/2012 19:25:00;1918.366;0.024
06/07/2012 19:30:00;1918.370;0.048
06/07/2012 19:35:00;1918.376;0.072
06/07/2012 19:40:00;1918.380;0.048
06/07/2012 19:45:00;1918.384;0.048
06/07/2012 19:50:00;1918.393;0.108
06/07/2012 19:55:00;1918.409;0.192
