sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
20/06/2012 00:00:00;1682.656;0.000
20/06/2012 00:05:00;1682.656;0.000
20/06/2012 00:10:00;1682.656;0.000
20/06/2012 00:15:00;1682.656;0.000
20/06/2012 00:20:00;1682.656;0.000
20/06/2012 00:25:00;1682.656;0.000
20/06/2012 00:30:00;1682.656;0.000
20/06/2012 00:35:00;1682.656;0.000
20/06/2012 00:40:00;1682.656;0.000
20/06/2012 00:45:00;1682.656;0.000
20/06/2012 00:50:00;1682.656;0.000
20/06/2012 00:55:00;1682.656;0.000
20/06/2012 01:00:00;1682.656;0.000
20/06/2012 01:05:00;1682.656;0.000
20/06/2012 01:10:00;1682.656;0.000
20/06/2012 01:15:00;1682.656;0.000
20/06/2012 01:20:00;1682.656;0.000
20/06/2012 01:25:00;1682.656;0.000
20/06/2012 01:30:00;1682.656;0.000
20/06/2012 01:35:00;1682.656;0.000
20/06/2012 01:40:00;1682.656;0.000
20/06/2012 01:45:00;1682.656;0.000
20/06/2012 01:50:00;1682.656;0.000
20/06/2012 01:55:00;1682.656;0.000
20/06/2012 02:00:00;1682.656;0.000
20/06/2012 02:05:00;1682.656;0.000
20/06/2012 02:10:00;1682.656;0.000
20/06/2012 02:15:00;1682.656;0.000
20/06/2012 02:20:00;1682.656;0.000
20/06/2012 02:25:00;1682.656;0.000
20/06/2012 02:30:00;1682.656;0.000
20/06/2012 02:35:00;1682.656;0.000
20/06/2012 02:40:00;1682.656;0.000
20/06/2012 02:45:00;1682.656;0.000
20/06/2012 02:50:00;1682.656;0.000
20/06/2012 02:55:00;1682.656;0.000
20/06/2012 03:00:00;1682.656;0.000
20/06/2012 03:05:00;1682.656;0.000
20/06/2012 03:10:00;1682.656;0.000
20/06/2012 03:15:00;1682.656;0.000
20/06/2012 03:20:00;1682.656;0.000
20/06/2012 03:25:00;1682.656;0.000
20/06/2012 03:30:00;1682.656;0.000
20/06/2012 03:35:00;1682.656;0.000
20/06/2012 03:40:00;1682.656;0.000
20/06/2012 03:45:00;1682.656;0.000
20/06/2012 03:50:00;1682.656;0.000
20/06/2012 03:55:00;1682.656;0.000
20/06/2012 04:00:00;1682.656;0.000
20/06/2012 04:05:00;1682.656;0.000
20/06/2012 04:10:00;1682.656;0.000
20/06/2012 04:15:00;1682.656;0.000
20/06/2012 04:20:00;1682.656;0.000
20/06/2012 04:25:00;1682.656;0.000
20/06/2012 04:30:00;1682.656;0.000
20/06/2012 04:35:00;1682.656;0.000
20/06/2012 04:40:00;1682.656;0.000
20/06/2012 04:45:00;1682.656;0.000
20/06/2012 04:50:00;1682.656;0.000
20/06/2012 04:55:00;1682.656;0.000
20/06/2012 05:00:00;1682.659;0.036
20/06/2012 05:05:00;1682.663;0.048
20/06/2012 05:10:00;1682.668;0.060
20/06/2012 05:15:00;1682.677;0.108
20/06/2012 05:20:00;1682.695;0.216
20/06/2012 05:25:00;1682.715;0.240
20/06/2012 05:30:00;1682.748;0.396
20/06/2012 05:35:00;1682.785;0.444
20/06/2012 05:40:00;1682.826;0.492
20/06/2012 05:45:00;1682.876;0.600
20/06/2012 05:50:00;1682.933;0.684
20/06/2012 05:55:00;1682.997;0.768
20/06/2012 06:00:00;1683.067;0.840
20/06/2012 06:05:00;1683.135;0.816
20/06/2012 06:10:00;1683.220;1.020
20/06/2012 06:15:00;1683.310;1.080
20/06/2012 06:20:00;1683.407;1.164
20/06/2012 06:25:00;1683.509;1.224
20/06/2012 06:30:00;1683.616;1.284
20/06/2012 06:35:00;1683.727;1.332
20/06/2012 06:40:00;1683.844;1.404
20/06/2012 06:45:00;1683.965;1.452
20/06/2012 06:50:00;1684.092;1.524
20/06/2012 06:55:00;1684.223;1.572
20/06/2012 07:00:00;1684.359;1.632
20/06/2012 07:05:00;1684.500;1.692
20/06/2012 07:10:00;1684.645;1.740
20/06/2012 07:15:00;1684.797;1.824
20/06/2012 07:20:00;1684.953;1.872
20/06/2012 07:25:00;1685.099;1.752
20/06/2012 07:30:00;1685.247;1.776
20/06/2012 07:35:00;1685.403;1.872
20/06/2012 07:40:00;1685.563;1.920
20/06/2012 07:45:00;1685.715;1.824
20/06/2012 07:50:00;1685.900;2.220
20/06/2012 07:55:00;1686.091;2.292
20/06/2012 08:00:00;1686.284;2.316
20/06/2012 08:05:00;1686.465;2.172
20/06/2012 08:10:00;1686.639;2.088
20/06/2012 08:15:00;1686.778;1.668
20/06/2012 08:20:00;1686.991;2.556
20/06/2012 08:25:00;1687.203;2.544
20/06/2012 08:30:00;1687.404;2.412
20/06/2012 08:35:00;1687.605;2.412
20/06/2012 08:40:00;1687.772;2.004
20/06/2012 08:45:00;1687.986;2.568
20/06/2012 08:50:00;1688.194;2.496
20/06/2012 08:55:00;1688.419;2.700
20/06/2012 09:00:00;1688.666;2.964
20/06/2012 09:05:00;1688.821;1.860
20/06/2012 09:10:00;1688.974;1.836
20/06/2012 09:15:00;1689.197;2.676
20/06/2012 09:20:00;1689.433;2.832
20/06/2012 09:25:00;1689.668;2.820
20/06/2012 09:30:00;1689.902;2.808
20/06/2012 09:35:00;1690.139;2.844
20/06/2012 09:40:00;1690.369;2.760
20/06/2012 09:45:00;1690.588;2.628
20/06/2012 09:50:00;1690.828;2.880
20/06/2012 09:55:00;1691.068;2.880
20/06/2012 10:00:00;1691.241;2.076
20/06/2012 10:05:00;1691.471;2.760
20/06/2012 10:10:00;1691.651;2.160
20/06/2012 10:15:00;1691.786;1.620
20/06/2012 10:20:00;1692.063;3.324
20/06/2012 10:25:00;1692.291;2.736
20/06/2012 10:30:00;1692.529;2.856
20/06/2012 10:35:00;1692.706;2.124
20/06/2012 10:40:00;1692.792;1.032
20/06/2012 10:45:00;1692.886;1.128
20/06/2012 10:50:00;1692.973;1.044
20/06/2012 10:55:00;1693.073;1.200
20/06/2012 11:00:00;1693.165;1.104
20/06/2012 11:05:00;1693.243;0.936
20/06/2012 11:10:00;1693.354;1.332
20/06/2012 11:15:00;1693.598;2.928
20/06/2012 11:20:00;1693.773;2.100
20/06/2012 11:25:00;1693.860;1.044
20/06/2012 11:30:00;1693.954;1.128
20/06/2012 11:35:00;1694.088;1.608
20/06/2012 11:40:00;1694.263;2.100
20/06/2012 11:45:00;1694.479;2.592
20/06/2012 11:50:00;1694.650;2.052
20/06/2012 11:55:00;1694.811;1.932
20/06/2012 12:00:00;1695.131;3.840
20/06/2012 12:05:00;1695.418;3.444
20/06/2012 12:10:00;1695.706;3.456
20/06/2012 12:15:00;1695.949;2.916
20/06/2012 12:20:00;1696.185;2.832
20/06/2012 12:25:00;1696.280;1.140
20/06/2012 12:30:00;1696.397;1.404
20/06/2012 12:35:00;1696.491;1.128
20/06/2012 12:40:00;1696.586;1.140
20/06/2012 12:45:00;1696.685;1.188
20/06/2012 12:50:00;1696.769;1.008
20/06/2012 12:55:00;1696.846;0.924
20/06/2012 13:00:00;1696.923;0.924
20/06/2012 13:05:00;1696.992;0.828
20/06/2012 13:10:00;1697.055;0.756
20/06/2012 13:15:00;1697.119;0.768
20/06/2012 13:20:00;1697.184;0.780
20/06/2012 13:25:00;1697.254;0.840
20/06/2012 13:30:00;1697.328;0.888
20/06/2012 13:35:00;1697.408;0.960
20/06/2012 13:40:00;1697.490;0.984
20/06/2012 13:45:00;1697.564;0.888
20/06/2012 13:50:00;1697.634;0.840
20/06/2012 13:55:00;1697.699;0.780
20/06/2012 14:00:00;1697.761;0.744
20/06/2012 14:05:00;1697.827;0.792
20/06/2012 14:10:00;1697.898;0.852
20/06/2012 14:15:00;1697.979;0.972
20/06/2012 14:20:00;1698.070;1.092
20/06/2012 14:25:00;1698.202;1.584
20/06/2012 14:30:00;1698.320;1.416
20/06/2012 14:35:00;1698.402;0.984
20/06/2012 14:40:00;1698.485;0.996
20/06/2012 14:45:00;1698.574;1.068
20/06/2012 14:50:00;1698.660;1.032
20/06/2012 14:55:00;1698.737;0.924
20/06/2012 15:00:00;1698.804;0.804
20/06/2012 15:05:00;1698.872;0.816
20/06/2012 15:10:00;1698.946;0.888
20/06/2012 15:15:00;1699.021;0.900
20/06/2012 15:20:00;1699.089;0.816
20/06/2012 15:25:00;1699.156;0.804
20/06/2012 15:30:00;1699.218;0.744
20/06/2012 15:35:00;1699.275;0.684
20/06/2012 15:40:00;1699.327;0.624
20/06/2012 15:45:00;1699.376;0.588
20/06/2012 15:50:00;1699.428;0.624
20/06/2012 15:55:00;1699.478;0.600
20/06/2012 16:00:00;1699.511;0.396
20/06/2012 16:05:00;1699.539;0.336
20/06/2012 16:10:00;1699.567;0.336
20/06/2012 16:15:00;1699.598;0.372
20/06/2012 16:20:00;1699.636;0.456
20/06/2012 16:25:00;1699.684;0.576
20/06/2012 16:30:00;1699.744;0.720
20/06/2012 16:35:00;1699.813;0.828
20/06/2012 16:40:00;1699.891;0.936
20/06/2012 16:45:00;1699.976;1.020
20/06/2012 16:50:00;1700.055;0.948
20/06/2012 16:55:00;1700.126;0.852
20/06/2012 17:00:00;1700.186;0.720
20/06/2012 17:05:00;1700.245;0.708
20/06/2012 17:10:00;1700.306;0.732
20/06/2012 17:15:00;1700.366;0.720
20/06/2012 17:20:00;1700.424;0.696
20/06/2012 17:25:00;1700.471;0.564
20/06/2012 17:30:00;1700.511;0.480
20/06/2012 17:35:00;1700.552;0.492
20/06/2012 17:40:00;1700.594;0.504
20/06/2012 17:45:00;1700.635;0.492
20/06/2012 17:50:00;1700.672;0.444
20/06/2012 17:55:00;1700.707;0.420
20/06/2012 18:00:00;1700.737;0.360
20/06/2012 18:05:00;1700.765;0.336
20/06/2012 18:10:00;1700.791;0.312
20/06/2012 18:15:00;1700.819;0.336
20/06/2012 18:20:00;1700.847;0.336
20/06/2012 18:25:00;1700.872;0.300
20/06/2012 18:30:00;1700.899;0.324
20/06/2012 18:35:00;1700.929;0.360
20/06/2012 18:40:00;1700.964;0.420
20/06/2012 18:45:00;1701.000;0.432
20/06/2012 18:50:00;1701.035;0.420
20/06/2012 18:55:00;1701.070;0.420
20/06/2012 19:00:00;1701.107;0.444
20/06/2012 19:05:00;1701.146;0.468
20/06/2012 19:10:00;1701.182;0.432
20/06/2012 19:15:00;1701.217;0.420
20/06/2012 19:20:00;1701.247;0.360
20/06/2012 19:25:00;1701.272;0.300
20/06/2012 19:30:00;1701.292;0.240
20/06/2012 19:35:00;1701.308;0.192
20/06/2012 19:40:00;1701.322;0.168
20/06/2012 19:45:00;1701.334;0.144
20/06/2012 19:50:00;1701.344;0.120
20/06/2012 19:55:00;1701.352;0.096
