sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
01/06/2012 00:00:00;1404.334;0.000
01/06/2012 00:05:00;1404.334;0.000
01/06/2012 00:10:00;1404.334;0.000
01/06/2012 00:15:00;1404.334;0.000
01/06/2012 00:20:00;1404.334;0.000
01/06/2012 00:25:00;1404.334;0.000
01/06/2012 00:30:00;1404.334;0.000
01/06/2012 00:35:00;1404.334;0.000
01/06/2012 00:40:00;1404.334;0.000
01/06/2012 00:45:00;1404.334;0.000
01/06/2012 00:50:00;1404.334;0.000
01/06/2012 00:55:00;1404.334;0.000
01/06/2012 01:00:00;1404.334;0.000
01/06/2012 01:05:00;1404.334;0.000
01/06/2012 01:10:00;1404.334;0.000
01/06/2012 01:15:00;1404.334;0.000
01/06/2012 01:20:00;1404.334;0.000
01/06/2012 01:25:00;1404.334;0.000
01/06/2012 01:30:00;1404.334;0.000
01/06/2012 01:35:00;1404.334;0.000
01/06/2012 01:40:00;1404.334;0.000
01/06/2012 01:45:00;1404.334;0.000
01/06/2012 01:50:00;1404.334;0.000
01/06/2012 01:55:00;1404.334;0.000
01/06/2012 02:00:00;1404.334;0.000
01/06/2012 02:05:00;1404.334;0.000
01/06/2012 02:10:00;1404.334;0.000
01/06/2012 02:15:00;1404.334;0.000
01/06/2012 02:20:00;1404.334;0.000
01/06/2012 02:25:00;1404.334;0.000
01/06/2012 02:30:00;1404.334;0.000
01/06/2012 02:35:00;1404.334;0.000
01/06/2012 02:40:00;1404.334;0.000
01/06/2012 02:45:00;1404.334;0.000
01/06/2012 02:50:00;1404.334;0.000
01/06/2012 02:55:00;1404.334;0.000
01/06/2012 03:00:00;1404.334;0.000
01/06/2012 03:05:00;1404.334;0.000
01/06/2012 03:10:00;1404.334;0.000
01/06/2012 03:15:00;1404.334;0.000
01/06/2012 03:20:00;1404.334;0.000
01/06/2012 03:25:00;1404.334;0.000
01/06/2012 03:30:00;1404.334;0.000
01/06/2012 03:35:00;1404.334;0.000
01/06/2012 03:40:00;1404.334;0.000
01/06/2012 03:45:00;1404.334;0.000
01/06/2012 03:50:00;1404.334;0.000
01/06/2012 03:55:00;1404.334;0.000
01/06/2012 04:00:00;1404.334;0.000
01/06/2012 04:05:00;1404.334;0.000
01/06/2012 04:10:00;1404.334;0.000
01/06/2012 04:15:00;1404.334;0.000
01/06/2012 04:20:00;1404.334;0.000
01/06/2012 04:25:00;1404.334;0.000
01/06/2012 04:30:00;1404.334;0.000
01/06/2012 04:35:00;1404.334;0.000
01/06/2012 04:40:00;1404.334;0.000
01/06/2012 04:45:00;1404.334;0.000
01/06/2012 04:50:00;1404.334;0.000
01/06/2012 04:55:00;1404.334;0.000
01/06/2012 05:00:00;1404.334;0.000
01/06/2012 05:05:00;1404.334;0.000
01/06/2012 05:10:00;1404.334;0.000
01/06/2012 05:15:00;1404.334;0.000
01/06/2012 05:20:00;1404.337;0.036
01/06/2012 05:25:00;1404.340;0.036
01/06/2012 05:30:00;1404.343;0.036
01/06/2012 05:35:00;1404.347;0.048
01/06/2012 05:40:00;1404.351;0.048
01/06/2012 05:45:00;1404.357;0.072
01/06/2012 05:50:00;1404.366;0.108
01/06/2012 05:55:00;1404.378;0.144
01/06/2012 06:00:00;1404.393;0.180
01/06/2012 06:05:00;1404.411;0.216
01/06/2012 06:10:00;1404.428;0.204
01/06/2012 06:15:00;1404.447;0.228
01/06/2012 06:20:00;1404.468;0.252
01/06/2012 06:25:00;1404.496;0.336
01/06/2012 06:30:00;1404.526;0.360
01/06/2012 06:35:00;1404.555;0.348
01/06/2012 06:40:00;1404.589;0.408
01/06/2012 06:45:00;1404.621;0.384
01/06/2012 06:50:00;1404.666;0.540
01/06/2012 06:55:00;1404.725;0.708
01/06/2012 07:00:00;1404.790;0.780
01/06/2012 07:05:00;1404.928;1.656
01/06/2012 07:10:00;1405.055;1.524
01/06/2012 07:15:00;1405.193;1.656
01/06/2012 07:20:00;1405.315;1.464
01/06/2012 07:25:00;1405.447;1.584
01/06/2012 07:30:00;1405.570;1.476
01/06/2012 07:35:00;1405.664;1.128
01/06/2012 07:40:00;1405.753;1.068
01/06/2012 07:45:00;1405.831;0.936
01/06/2012 07:50:00;1406.016;2.220
01/06/2012 07:55:00;1406.172;1.872
01/06/2012 08:00:00;1406.309;1.644
01/06/2012 08:05:00;1406.394;1.020
01/06/2012 08:10:00;1406.488;1.128
01/06/2012 08:15:00;1406.582;1.128
01/06/2012 08:20:00;1406.732;1.800
01/06/2012 08:25:00;1406.859;1.524
01/06/2012 08:30:00;1406.985;1.512
01/06/2012 08:35:00;1407.097;1.344
01/06/2012 08:40:00;1407.178;0.972
01/06/2012 08:45:00;1407.226;0.576
01/06/2012 08:50:00;1407.265;0.468
01/06/2012 08:55:00;1407.307;0.504
01/06/2012 09:00:00;1407.363;0.672
01/06/2012 09:05:00;1407.468;1.260
01/06/2012 09:10:00;1407.563;1.140
01/06/2012 09:15:00;1407.730;2.004
01/06/2012 09:20:00;1407.821;1.092
01/06/2012 09:25:00;1407.915;1.128
01/06/2012 09:30:00;1407.974;0.708
01/06/2012 09:35:00;1408.022;0.576
01/06/2012 09:40:00;1408.089;0.804
01/06/2012 09:45:00;1408.159;0.840
01/06/2012 09:50:00;1408.256;1.164
01/06/2012 09:55:00;1408.400;1.728
01/06/2012 10:00:00;1408.528;1.536
01/06/2012 10:05:00;1408.645;1.404
01/06/2012 10:10:00;1408.787;1.704
01/06/2012 10:15:00;1408.966;2.148
01/06/2012 10:20:00;1409.158;2.304
01/06/2012 10:25:00;1409.291;1.596
01/06/2012 10:30:00;1409.394;1.236
01/06/2012 10:35:00;1409.487;1.116
01/06/2012 10:40:00;1409.592;1.260
01/06/2012 10:45:00;1409.698;1.272
01/06/2012 10:50:00;1409.803;1.260
01/06/2012 10:55:00;1409.915;1.344
01/06/2012 11:00:00;1410.060;1.740
01/06/2012 11:05:00;1410.259;2.388
01/06/2012 11:10:00;1410.415;1.872
01/06/2012 11:15:00;1410.646;2.772
01/06/2012 11:20:00;1410.889;2.916
01/06/2012 11:25:00;1411.016;1.524
01/06/2012 11:30:00;1411.079;0.756
01/06/2012 11:35:00;1411.148;0.828
01/06/2012 11:40:00;1411.221;0.876
01/06/2012 11:45:00;1411.281;0.720
01/06/2012 11:50:00;1411.334;0.636
01/06/2012 11:55:00;1411.395;0.732
01/06/2012 12:00:00;1411.468;0.876
01/06/2012 12:05:00;1411.503;0.420
01/06/2012 12:10:00;1411.519;0.192
01/06/2012 12:15:00;1411.527;0.096
01/06/2012 12:20:00;1411.534;0.084
01/06/2012 12:25:00;1411.543;0.108
01/06/2012 12:30:00;1411.561;0.216
01/06/2012 12:35:00;1411.582;0.252
01/06/2012 12:40:00;1411.611;0.348
01/06/2012 12:45:00;1411.646;0.420
01/06/2012 12:50:00;1411.678;0.384
01/06/2012 12:55:00;1411.705;0.324
01/06/2012 13:00:00;1411.732;0.324
01/06/2012 13:05:00;1411.760;0.336
01/06/2012 13:10:00;1411.796;0.432
01/06/2012 13:15:00;1411.847;0.612
01/06/2012 13:20:00;1411.936;1.068
01/06/2012 13:25:00;1412.059;1.476
01/06/2012 13:30:00;1412.182;1.476
01/06/2012 13:35:00;1412.329;1.764
01/06/2012 13:40:00;1412.472;1.716
01/06/2012 13:45:00;1412.611;1.668
01/06/2012 13:50:00;1412.755;1.728
01/06/2012 13:55:00;1412.867;1.344
01/06/2012 14:00:00;1412.960;1.116
01/06/2012 14:05:00;1413.065;1.260
01/06/2012 14:10:00;1413.166;1.212
01/06/2012 14:15:00;1413.263;1.164
01/06/2012 14:20:00;1413.366;1.236
01/06/2012 14:25:00;1413.473;1.284
01/06/2012 14:30:00;1413.557;1.008
01/06/2012 14:35:00;1413.625;0.816
01/06/2012 14:40:00;1413.711;1.032
01/06/2012 14:45:00;1413.786;0.900
01/06/2012 14:50:00;1413.849;0.756
01/06/2012 14:55:00;1413.897;0.576
01/06/2012 15:00:00;1413.947;0.600
01/06/2012 15:05:00;1413.990;0.516
01/06/2012 15:10:00;1414.034;0.528
01/06/2012 15:15:00;1414.082;0.576
01/06/2012 15:20:00;1414.130;0.576
01/06/2012 15:25:00;1414.184;0.648
01/06/2012 15:30:00;1414.250;0.792
01/06/2012 15:35:00;1414.329;0.948
01/06/2012 15:40:00;1414.408;0.948
01/06/2012 15:45:00;1414.480;0.864
01/06/2012 15:50:00;1414.546;0.792
01/06/2012 15:55:00;1414.592;0.552
01/06/2012 16:00:00;1414.611;0.228
01/06/2012 16:05:00;1414.627;0.192
01/06/2012 16:10:00;1414.679;0.624
01/06/2012 16:15:00;1414.777;1.176
01/06/2012 16:20:00;1414.857;0.960
01/06/2012 16:25:00;1414.933;0.912
01/06/2012 16:30:00;1414.988;0.660
01/06/2012 16:35:00;1415.028;0.480
01/06/2012 16:40:00;1415.078;0.600
01/06/2012 16:45:00;1415.122;0.528
01/06/2012 16:50:00;1415.158;0.432
01/06/2012 16:55:00;1415.178;0.240
01/06/2012 17:00:00;1415.188;0.120
01/06/2012 17:05:00;1415.192;0.048
01/06/2012 17:10:00;1415.193;0.012
01/06/2012 17:15:00;1415.194;0.012
01/06/2012 17:20:00;1415.196;0.024
01/06/2012 17:25:00;1415.199;0.036
01/06/2012 17:30:00;1415.203;0.048
01/06/2012 17:35:00;1415.209;0.072
01/06/2012 17:40:00;1415.218;0.108
01/06/2012 17:45:00;1415.230;0.144
01/06/2012 17:50:00;1415.251;0.252
01/06/2012 17:55:00;1415.275;0.288
01/06/2012 18:00:00;1415.308;0.396
01/06/2012 18:05:00;1415.343;0.420
01/06/2012 18:10:00;1415.376;0.396
01/06/2012 18:15:00;1415.408;0.384
01/06/2012 18:20:00;1415.438;0.360
01/06/2012 18:25:00;1415.468;0.360
01/06/2012 18:30:00;1415.497;0.348
01/06/2012 18:35:00;1415.523;0.312
01/06/2012 18:40:00;1415.547;0.288
01/06/2012 18:45:00;1415.566;0.228
01/06/2012 18:50:00;1415.583;0.204
01/06/2012 18:55:00;1415.604;0.252
01/06/2012 19:00:00;1415.626;0.264
01/06/2012 19:05:00;1415.647;0.252
01/06/2012 19:10:00;1415.667;0.240
01/06/2012 19:15:00;1415.685;0.216
01/06/2012 19:20:00;1415.702;0.204
01/06/2012 19:25:00;1415.716;0.168
01/06/2012 19:30:00;1415.729;0.156
01/06/2012 19:35:00;1415.742;0.156
01/06/2012 19:40:00;1415.755;0.156
01/06/2012 19:45:00;1415.768;0.156
01/06/2012 19:50:00;1415.778;0.120
01/06/2012 19:55:00;1415.788;0.120
