sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
18/05/2012 00:00:00;1196.106;0.000
18/05/2012 00:05:00;1196.106;0.000
18/05/2012 00:10:00;1196.106;0.000
18/05/2012 00:15:00;1196.106;0.000
18/05/2012 00:20:00;1196.106;0.000
18/05/2012 00:25:00;1196.106;0.000
18/05/2012 00:30:00;1196.106;0.000
18/05/2012 00:35:00;1196.106;0.000
18/05/2012 00:40:00;1196.106;0.000
18/05/2012 00:45:00;1196.106;0.000
18/05/2012 00:50:00;1196.106;0.000
18/05/2012 00:55:00;1196.106;0.000
18/05/2012 01:00:00;1196.106;0.000
18/05/2012 01:05:00;1196.106;0.000
18/05/2012 01:10:00;1196.106;0.000
18/05/2012 01:15:00;1196.106;0.000
18/05/2012 01:20:00;1196.106;0.000
18/05/2012 01:25:00;1196.106;0.000
18/05/2012 01:30:00;1196.106;0.000
18/05/2012 01:35:00;1196.106;0.000
18/05/2012 01:40:00;1196.106;0.000
18/05/2012 01:45:00;1196.106;0.000
18/05/2012 01:50:00;1196.106;0.000
18/05/2012 01:55:00;1196.106;0.000
18/05/2012 02:00:00;1196.106;0.000
18/05/2012 02:05:00;1196.106;0.000
18/05/2012 02:10:00;1196.106;0.000
18/05/2012 02:15:00;1196.106;0.000
18/05/2012 02:20:00;1196.106;0.000
18/05/2012 02:25:00;1196.106;0.000
18/05/2012 02:30:00;1196.106;0.000
18/05/2012 02:35:00;1196.106;0.000
18/05/2012 02:40:00;1196.106;0.000
18/05/2012 02:45:00;1196.106;0.000
18/05/2012 02:50:00;1196.106;0.000
18/05/2012 02:55:00;1196.106;0.000
18/05/2012 03:00:00;1196.106;0.000
18/05/2012 03:05:00;1196.106;0.000
18/05/2012 03:10:00;1196.106;0.000
18/05/2012 03:15:00;1196.106;0.000
18/05/2012 03:20:00;1196.106;0.000
18/05/2012 03:25:00;1196.106;0.000
18/05/2012 03:30:00;1196.106;0.000
18/05/2012 03:35:00;1196.106;0.000
18/05/2012 03:40:00;1196.106;0.000
18/05/2012 03:45:00;1196.106;0.000
18/05/2012 03:50:00;1196.106;0.000
18/05/2012 03:55:00;1196.106;0.000
18/05/2012 04:00:00;1196.106;0.000
18/05/2012 04:05:00;1196.106;0.000
18/05/2012 04:10:00;1196.106;0.000
18/05/2012 04:15:00;1196.106;0.000
18/05/2012 04:20:00;1196.106;0.000
18/05/2012 04:25:00;1196.106;0.000
18/05/2012 04:30:00;1196.106;0.000
18/05/2012 04:35:00;1196.106;0.000
18/05/2012 04:40:00;1196.106;0.000
18/05/2012 04:45:00;1196.106;0.000
18/05/2012 04:50:00;1196.106;0.000
18/05/2012 04:55:00;1196.106;0.000
18/05/2012 05:00:00;1196.106;0.000
18/05/2012 05:05:00;1196.106;0.000
18/05/2012 05:10:00;1196.106;0.000
18/05/2012 05:15:00;1196.106;0.000
18/05/2012 05:20:00;1196.106;0.000
18/05/2012 05:25:00;1196.106;0.000
18/05/2012 05:30:00;1196.106;0.000
18/05/2012 05:35:00;1196.106;0.000
18/05/2012 05:40:00;1196.106;0.000
18/05/2012 05:45:00;1196.107;0.012
18/05/2012 05:50:00;1196.109;0.024
18/05/2012 05:55:00;1196.112;0.036
18/05/2012 06:00:00;1196.117;0.060
18/05/2012 06:05:00;1196.124;0.084
18/05/2012 06:10:00;1196.133;0.108
18/05/2012 06:15:00;1196.144;0.132
18/05/2012 06:20:00;1196.159;0.180
18/05/2012 06:25:00;1196.177;0.216
18/05/2012 06:30:00;1196.198;0.252
18/05/2012 06:35:00;1196.223;0.300
18/05/2012 06:40:00;1196.245;0.264
18/05/2012 06:45:00;1196.274;0.348
18/05/2012 06:50:00;1196.316;0.504
18/05/2012 06:55:00;1196.358;0.504
18/05/2012 07:00:00;1196.400;0.504
18/05/2012 07:05:00;1196.426;0.312
18/05/2012 07:10:00;1196.457;0.372
18/05/2012 07:15:00;1196.499;0.504
18/05/2012 07:20:00;1196.548;0.588
18/05/2012 07:25:00;1196.609;0.732
18/05/2012 07:30:00;1196.690;0.972
18/05/2012 07:35:00;1196.793;1.236
18/05/2012 07:40:00;1196.953;1.920
18/05/2012 07:45:00;1197.148;2.340
18/05/2012 07:50:00;1197.255;1.284
18/05/2012 07:55:00;1197.417;1.944
18/05/2012 08:00:00;1197.492;0.900
18/05/2012 08:05:00;1197.555;0.756
18/05/2012 08:10:00;1197.616;0.732
18/05/2012 08:15:00;1197.681;0.780
18/05/2012 08:20:00;1197.756;0.900
18/05/2012 08:25:00;1197.855;1.188
18/05/2012 08:30:00;1197.953;1.176
18/05/2012 08:35:00;1198.032;0.948
18/05/2012 08:40:00;1198.109;0.924
18/05/2012 08:45:00;1198.205;1.152
18/05/2012 08:50:00;1198.303;1.176
18/05/2012 08:55:00;1198.379;0.912
18/05/2012 09:00:00;1198.442;0.756
18/05/2012 09:05:00;1198.503;0.732
18/05/2012 09:10:00;1198.571;0.816
18/05/2012 09:15:00;1198.645;0.888
18/05/2012 09:20:00;1198.711;0.792
18/05/2012 09:25:00;1198.773;0.744
18/05/2012 09:30:00;1198.836;0.756
18/05/2012 09:35:00;1198.899;0.756
18/05/2012 09:40:00;1198.964;0.780
18/05/2012 09:45:00;1199.040;0.912
18/05/2012 09:50:00;1199.140;1.200
18/05/2012 09:55:00;1199.274;1.608
18/05/2012 10:00:00;1199.439;1.980
18/05/2012 10:05:00;1199.599;1.920
18/05/2012 10:10:00;1199.733;1.608
18/05/2012 10:15:00;1199.864;1.572
18/05/2012 10:20:00;1200.000;1.632
18/05/2012 10:25:00;1200.158;1.896
18/05/2012 10:30:00;1200.365;2.484
18/05/2012 10:35:00;1200.551;2.232
18/05/2012 10:40:00;1200.736;2.220
18/05/2012 10:45:00;1200.963;2.724
18/05/2012 10:50:00;1201.112;1.788
18/05/2012 10:55:00;1201.235;1.476
18/05/2012 11:00:00;1201.366;1.572
18/05/2012 11:05:00;1201.515;1.788
18/05/2012 11:10:00;1201.670;1.860
18/05/2012 11:15:00;1201.942;3.264
18/05/2012 11:20:00;1202.213;3.252
18/05/2012 11:25:00;1202.465;3.024
18/05/2012 11:30:00;1202.734;3.228
18/05/2012 11:35:00;1203.031;3.564
18/05/2012 11:40:00;1203.283;3.024
18/05/2012 11:45:00;1203.546;3.156
18/05/2012 11:50:00;1203.717;2.052
18/05/2012 11:55:00;1203.865;1.776
18/05/2012 12:00:00;1203.985;1.440
18/05/2012 12:05:00;1204.104;1.428
18/05/2012 12:10:00;1204.297;2.316
18/05/2012 12:15:00;1204.545;2.976
18/05/2012 12:20:00;1204.791;2.952
18/05/2012 12:25:00;1205.024;2.796
18/05/2012 12:30:00;1205.211;2.244
18/05/2012 12:35:00;1205.389;2.136
18/05/2012 12:40:00;1205.573;2.208
18/05/2012 12:45:00;1205.728;1.860
18/05/2012 12:50:00;1205.898;2.040
18/05/2012 12:55:00;1206.073;2.100
18/05/2012 13:00:00;1206.283;2.520
18/05/2012 13:05:00;1206.455;2.064
18/05/2012 13:10:00;1206.589;1.608
18/05/2012 13:15:00;1206.720;1.572
18/05/2012 13:20:00;1206.854;1.608
18/05/2012 13:25:00;1206.998;1.728
18/05/2012 13:30:00;1207.145;1.764
18/05/2012 13:35:00;1207.278;1.596
18/05/2012 13:40:00;1207.409;1.572
18/05/2012 13:45:00;1207.528;1.428
18/05/2012 13:50:00;1207.664;1.632
18/05/2012 13:55:00;1207.821;1.884
18/05/2012 14:00:00;1207.940;1.428
18/05/2012 14:05:00;1208.043;1.236
18/05/2012 14:10:00;1208.153;1.320
18/05/2012 14:15:00;1208.301;1.776
18/05/2012 14:20:00;1208.439;1.656
18/05/2012 14:25:00;1208.580;1.692
18/05/2012 14:30:00;1208.739;1.908
18/05/2012 14:35:00;1208.880;1.692
18/05/2012 14:40:00;1209.005;1.500
18/05/2012 14:45:00;1209.103;1.176
18/05/2012 14:50:00;1209.192;1.068
18/05/2012 14:55:00;1209.288;1.152
18/05/2012 15:00:00;1209.383;1.140
18/05/2012 15:05:00;1209.468;1.020
18/05/2012 15:10:00;1209.551;0.996
18/05/2012 15:15:00;1209.649;1.176
18/05/2012 15:20:00;1209.757;1.296
18/05/2012 15:25:00;1209.865;1.296
18/05/2012 15:30:00;1209.950;1.020
18/05/2012 15:35:00;1210.014;0.768
18/05/2012 15:40:00;1210.074;0.720
18/05/2012 15:45:00;1210.142;0.816
18/05/2012 15:50:00;1210.202;0.720
18/05/2012 15:55:00;1210.254;0.624
18/05/2012 16:00:00;1210.289;0.420
18/05/2012 16:05:00;1210.318;0.348
18/05/2012 16:10:00;1210.348;0.360
18/05/2012 16:15:00;1210.384;0.432
18/05/2012 16:20:00;1210.424;0.480
18/05/2012 16:25:00;1210.466;0.504
18/05/2012 16:30:00;1210.508;0.504
18/05/2012 16:35:00;1210.544;0.432
18/05/2012 16:40:00;1210.578;0.408
18/05/2012 16:45:00;1210.608;0.360
18/05/2012 16:50:00;1210.635;0.324
18/05/2012 16:55:00;1210.662;0.324
18/05/2012 17:00:00;1210.687;0.300
18/05/2012 17:05:00;1210.715;0.336
18/05/2012 17:10:00;1210.744;0.348
18/05/2012 17:15:00;1210.768;0.288
18/05/2012 17:20:00;1210.791;0.276
18/05/2012 17:25:00;1210.813;0.264
18/05/2012 17:30:00;1210.833;0.240
18/05/2012 17:35:00;1210.851;0.216
18/05/2012 17:40:00;1210.865;0.168
18/05/2012 17:45:00;1210.877;0.144
18/05/2012 17:50:00;1210.887;0.120
18/05/2012 17:55:00;1210.898;0.132
18/05/2012 18:00:00;1210.907;0.108
18/05/2012 18:05:00;1210.915;0.096
18/05/2012 18:10:00;1210.922;0.084
18/05/2012 18:15:00;1210.927;0.060
18/05/2012 18:20:00;1210.931;0.048
18/05/2012 18:25:00;1210.935;0.048
18/05/2012 18:30:00;1210.939;0.048
18/05/2012 18:35:00;1210.944;0.060
18/05/2012 18:40:00;1210.948;0.048
18/05/2012 18:45:00;1210.952;0.048
18/05/2012 18:50:00;1210.955;0.036
18/05/2012 18:55:00;1210.957;0.024
18/05/2012 19:00:00;1210.960;0.036
18/05/2012 19:05:00;1210.963;0.036
18/05/2012 19:10:00;1210.965;0.024
18/05/2012 19:15:00;1210.967;0.024
18/05/2012 19:20:00;1210.967;0.000
18/05/2012 19:25:00;1210.968;0.012
18/05/2012 19:30:00;1210.968;0.000
18/05/2012 19:35:00;1210.969;0.012
18/05/2012 19:40:00;1210.969;0.000
18/05/2012 19:45:00;1210.969;0.000
18/05/2012 19:50:00;1210.970;0.012
18/05/2012 19:55:00;1210.970;0.000
