sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
30/11/2011 00:00:00;16.011;0.000
30/11/2011 00:05:00;16.011;0.000
30/11/2011 00:10:00;16.011;0.000
30/11/2011 00:15:00;16.011;0.000
30/11/2011 00:20:00;16.011;0.000
30/11/2011 00:25:00;16.011;0.000
30/11/2011 00:30:00;16.011;0.000
30/11/2011 00:35:00;16.011;0.000
30/11/2011 00:40:00;16.011;0.000
30/11/2011 00:45:00;16.011;0.000
30/11/2011 00:50:00;16.011;0.000
30/11/2011 00:55:00;16.011;0.000
30/11/2011 01:00:00;16.011;0.000
30/11/2011 01:05:00;16.011;0.000
30/11/2011 01:10:00;16.011;0.000
30/11/2011 01:15:00;16.011;0.000
30/11/2011 01:20:00;16.011;0.000
30/11/2011 01:25:00;16.011;0.000
30/11/2011 01:30:00;16.011;0.000
30/11/2011 01:35:00;16.011;0.000
30/11/2011 01:40:00;16.011;0.000
30/11/2011 01:45:00;16.011;0.000
30/11/2011 01:50:00;16.011;0.000
30/11/2011 01:55:00;16.011;0.000
30/11/2011 02:00:00;16.011;0.000
30/11/2011 02:05:00;16.011;0.000
30/11/2011 02:10:00;16.011;0.000
30/11/2011 02:15:00;16.011;0.000
30/11/2011 02:20:00;16.011;0.000
30/11/2011 02:25:00;16.011;0.000
30/11/2011 02:30:00;16.011;0.000
30/11/2011 02:35:00;16.011;0.000
30/11/2011 02:40:00;16.011;0.000
30/11/2011 02:45:00;16.011;0.000
30/11/2011 02:50:00;16.011;0.000
30/11/2011 02:55:00;16.011;0.000
30/11/2011 03:00:00;16.011;0.000
30/11/2011 03:05:00;16.011;0.000
30/11/2011 03:10:00;16.011;0.000
30/11/2011 03:15:00;16.011;0.000
30/11/2011 03:20:00;16.011;0.000
30/11/2011 03:25:00;16.011;0.000
30/11/2011 03:30:00;16.011;0.000
30/11/2011 03:35:00;16.011;0.000
30/11/2011 03:40:00;16.011;0.000
30/11/2011 03:45:00;16.011;0.000
30/11/2011 03:50:00;16.011;0.000
30/11/2011 03:55:00;16.011;0.000
30/11/2011 04:00:00;16.011;0.000
30/11/2011 04:05:00;16.011;0.000
30/11/2011 04:10:00;16.011;0.000
30/11/2011 04:15:00;16.011;0.000
30/11/2011 04:20:00;16.011;0.000
30/11/2011 04:25:00;16.011;0.000
30/11/2011 04:30:00;16.011;0.000
30/11/2011 04:35:00;16.011;0.000
30/11/2011 04:40:00;16.011;0.000
30/11/2011 04:45:00;16.011;0.000
30/11/2011 04:50:00;16.011;0.000
30/11/2011 04:55:00;16.011;0.000
30/11/2011 05:00:00;16.011;0.000
30/11/2011 05:05:00;16.011;0.000
30/11/2011 05:10:00;16.011;0.000
30/11/2011 05:15:00;16.011;0.000
30/11/2011 05:20:00;16.011;0.000
30/11/2011 05:25:00;16.011;0.000
30/11/2011 05:30:00;16.011;0.000
30/11/2011 05:35:00;16.011;0.000
30/11/2011 05:40:00;16.011;0.000
30/11/2011 05:45:00;16.011;0.000
30/11/2011 05:50:00;16.011;0.000
30/11/2011 05:55:00;16.011;0.000
30/11/2011 06:00:00;16.011;0.000
30/11/2011 06:05:00;16.011;0.000
30/11/2011 06:10:00;16.011;0.000
30/11/2011 06:15:00;16.011;0.000
30/11/2011 06:20:00;16.011;0.000
30/11/2011 06:25:00;16.011;0.000
30/11/2011 06:30:00;16.011;0.000
30/11/2011 06:35:00;16.011;0.000
30/11/2011 06:40:00;16.011;0.000
30/11/2011 06:45:00;16.011;0.000
30/11/2011 06:50:00;16.011;0.000
30/11/2011 06:55:00;16.011;0.000
30/11/2011 07:00:00;16.011;0.000
30/11/2011 07:05:00;16.011;0.000
30/11/2011 07:10:00;16.011;0.000
30/11/2011 07:15:00;16.011;0.000
30/11/2011 07:20:00;16.011;0.000
30/11/2011 07:25:00;16.011;0.000
30/11/2011 07:30:00;16.011;0.000
30/11/2011 07:35:00;16.011;0.000
30/11/2011 07:40:00;16.011;0.000
30/11/2011 07:45:00;16.011;0.000
30/11/2011 07:50:00;16.011;0.000
30/11/2011 07:55:00;16.011;0.000
30/11/2011 08:00:00;16.011;0.000
30/11/2011 08:05:00;16.012;0.012
30/11/2011 08:10:00;16.014;0.024
30/11/2011 08:15:00;16.017;0.036
30/11/2011 08:20:00;16.020;0.036
30/11/2011 08:25:00;16.026;0.072
30/11/2011 08:30:00;16.040;0.168
30/11/2011 08:35:00;16.068;0.336
30/11/2011 08:40:00;16.104;0.432
30/11/2011 08:45:00;16.147;0.516
30/11/2011 08:50:00;16.190;0.516
30/11/2011 08:55:00;16.243;0.636
30/11/2011 09:00:00;16.307;0.768
30/11/2011 09:05:00;16.365;0.696
30/11/2011 09:10:00;16.429;0.768
30/11/2011 09:15:00;16.496;0.804
30/11/2011 09:20:00;16.563;0.804
30/11/2011 09:25:00;16.633;0.840
30/11/2011 09:30:00;16.717;1.008
30/11/2011 09:35:00;16.806;1.068
30/11/2011 09:40:00;16.901;1.140
30/11/2011 09:45:00;16.999;1.176
30/11/2011 09:50:00;17.097;1.176
30/11/2011 09:55:00;17.197;1.200
30/11/2011 10:00:00;17.296;1.188
30/11/2011 10:05:00;17.397;1.212
30/11/2011 10:10:00;17.498;1.212
30/11/2011 10:15:00;17.601;1.236
30/11/2011 10:20:00;17.705;1.248
30/11/2011 10:25:00;17.809;1.248
30/11/2011 10:30:00;17.913;1.248
30/11/2011 10:35:00;18.017;1.248
30/11/2011 10:40:00;18.120;1.236
30/11/2011 10:45:00;18.223;1.236
30/11/2011 10:50:00;18.325;1.224
30/11/2011 10:55:00;18.426;1.212
30/11/2011 11:00:00;18.528;1.224
30/11/2011 11:05:00;18.627;1.188
30/11/2011 11:10:00;18.725;1.176
30/11/2011 11:15:00;18.823;1.176
30/11/2011 11:20:00;18.918;1.140
30/11/2011 11:25:00;19.012;1.128
30/11/2011 11:30:00;19.105;1.116
30/11/2011 11:35:00;19.196;1.092
30/11/2011 11:40:00;19.286;1.080
30/11/2011 11:45:00;19.373;1.044
30/11/2011 11:50:00;19.459;1.032
30/11/2011 11:55:00;19.542;0.996
30/11/2011 12:00:00;19.623;0.972
30/11/2011 12:05:00;19.702;0.948
30/11/2011 12:10:00;19.778;0.912
30/11/2011 12:15:00;19.850;0.864
30/11/2011 12:20:00;19.920;0.840
30/11/2011 12:25:00;19.987;0.804
30/11/2011 12:30:00;20.049;0.744
30/11/2011 12:35:00;20.110;0.732
30/11/2011 12:40:00;20.168;0.696
30/11/2011 12:45:00;20.223;0.660
30/11/2011 12:50:00;20.272;0.588
30/11/2011 12:55:00;20.322;0.600
30/11/2011 13:00:00;20.367;0.540
30/11/2011 13:05:00;20.410;0.516
30/11/2011 13:10:00;20.449;0.468
30/11/2011 13:15:00;20.487;0.456
30/11/2011 13:20:00;20.521;0.408
30/11/2011 13:25:00;20.552;0.372
30/11/2011 13:30:00;20.581;0.348
30/11/2011 13:35:00;20.606;0.300
30/11/2011 13:40:00;20.629;0.276
30/11/2011 13:45:00;20.649;0.240
30/11/2011 13:50:00;20.666;0.204
30/11/2011 13:55:00;20.682;0.192
30/11/2011 14:00:00;20.696;0.168
30/11/2011 14:05:00;20.707;0.132
30/11/2011 14:10:00;20.717;0.120
30/11/2011 14:15:00;20.726;0.108
30/11/2011 14:20:00;20.735;0.108
30/11/2011 14:25:00;20.744;0.108
30/11/2011 14:30:00;20.754;0.120
30/11/2011 14:35:00;20.765;0.132
30/11/2011 14:40:00;20.776;0.132
30/11/2011 14:45:00;20.787;0.132
30/11/2011 14:50:00;20.798;0.132
30/11/2011 14:55:00;20.808;0.120
30/11/2011 15:00:00;20.817;0.108
30/11/2011 15:05:00;20.824;0.084
30/11/2011 15:10:00;20.831;0.084
30/11/2011 15:15:00;20.837;0.072
30/11/2011 15:20:00;20.842;0.060
30/11/2011 15:25:00;20.847;0.060
30/11/2011 15:30:00;20.850;0.036
30/11/2011 15:35:00;20.851;0.012
30/11/2011 15:40:00;20.851;0.000
30/11/2011 15:45:00;20.851;0.000
30/11/2011 15:50:00;20.851;0.000
30/11/2011 15:55:00;20.851;0.000
30/11/2011 16:00:00;20.851;0.000
30/11/2011 16:05:00;20.851;0.000
30/11/2011 16:10:00;20.851;0.000
30/11/2011 16:15:00;20.851;0.000
30/11/2011 16:20:00;20.851;0.000
30/11/2011 16:25:00;20.851;0.000
30/11/2011 16:30:00;20.851;0.000
30/11/2011 16:35:00;20.851;0.000
30/11/2011 16:40:00;20.851;0.000
30/11/2011 16:45:00;20.851;0.000
30/11/2011 16:50:00;20.851;0.000
30/11/2011 16:55:00;20.851;0.000
30/11/2011 17:00:00;20.851;0.000
30/11/2011 17:05:00;20.851;0.000
30/11/2011 17:10:00;20.851;0.000
30/11/2011 17:15:00;20.851;0.000
30/11/2011 17:20:00;20.851;0.000
30/11/2011 17:25:00;20.851;0.000
30/11/2011 17:30:00;20.851;0.000
30/11/2011 17:35:00;20.851;0.000
30/11/2011 17:40:00;20.851;0.000
30/11/2011 17:45:00;20.851;0.000
30/11/2011 17:50:00;20.851;0.000
30/11/2011 17:55:00;20.851;0.000
30/11/2011 18:00:00;20.851;0.000
30/11/2011 18:05:00;20.851;0.000
30/11/2011 18:10:00;20.851;0.000
30/11/2011 18:15:00;20.851;0.000
30/11/2011 18:20:00;20.851;0.000
30/11/2011 18:25:00;20.851;0.000
30/11/2011 18:30:00;20.851;0.000
30/11/2011 18:35:00;20.851;0.000
30/11/2011 18:40:00;20.851;0.000
30/11/2011 18:45:00;20.851;0.000
30/11/2011 18:50:00;20.851;0.000
30/11/2011 18:55:00;20.851;0.000
30/11/2011 19:00:00;20.851;0.000
30/11/2011 19:05:00;20.851;0.000
30/11/2011 19:10:00;20.851;0.000
30/11/2011 19:15:00;20.851;0.000
30/11/2011 19:20:00;20.851;0.000
30/11/2011 19:25:00;20.851;0.000
30/11/2011 19:30:00;20.851;0.000
30/11/2011 19:35:00;20.851;0.000
30/11/2011 19:40:00;20.851;0.000
30/11/2011 19:45:00;20.851;0.000
30/11/2011 19:50:00;20.851;0.000
30/11/2011 19:55:00;20.851;0.000
30/11/2011 20:00:00;20.851;0.000
30/11/2011 20:05:00;20.851;0.000
30/11/2011 20:10:00;20.851;0.000
30/11/2011 20:15:00;20.851;0.000
30/11/2011 20:20:00;20.851;0.000
30/11/2011 20:25:00;20.851;0.000
30/11/2011 20:30:00;20.851;0.000
30/11/2011 20:35:00;20.851;0.000
30/11/2011 20:40:00;20.851;0.000
30/11/2011 20:45:00;20.851;0.000
30/11/2011 20:50:00;20.851;0.000
30/11/2011 20:55:00;20.851;0.000
