sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
22/04/2012 00:00:00;890.777;0.000
22/04/2012 00:05:00;890.777;0.000
22/04/2012 00:10:00;890.777;0.000
22/04/2012 00:15:00;890.777;0.000
22/04/2012 00:20:00;890.777;0.000
22/04/2012 00:25:00;890.777;0.000
22/04/2012 00:30:00;890.777;0.000
22/04/2012 00:35:00;890.777;0.000
22/04/2012 00:40:00;890.777;0.000
22/04/2012 00:45:00;890.777;0.000
22/04/2012 00:50:00;890.777;0.000
22/04/2012 00:55:00;890.777;0.000
22/04/2012 01:00:00;890.777;0.000
22/04/2012 01:05:00;890.777;0.000
22/04/2012 01:10:00;890.777;0.000
22/04/2012 01:15:00;890.777;0.000
22/04/2012 01:20:00;890.777;0.000
22/04/2012 01:25:00;890.777;0.000
22/04/2012 01:30:00;890.777;0.000
22/04/2012 01:35:00;890.777;0.000
22/04/2012 01:40:00;890.777;0.000
22/04/2012 01:45:00;890.777;0.000
22/04/2012 01:50:00;890.777;0.000
22/04/2012 01:55:00;890.777;0.000
22/04/2012 02:00:00;890.777;0.000
22/04/2012 02:05:00;890.777;0.000
22/04/2012 02:10:00;890.777;0.000
22/04/2012 02:15:00;890.777;0.000
22/04/2012 02:20:00;890.777;0.000
22/04/2012 02:25:00;890.777;0.000
22/04/2012 02:30:00;890.777;0.000
22/04/2012 02:35:00;890.777;0.000
22/04/2012 02:40:00;890.777;0.000
22/04/2012 02:45:00;890.777;0.000
22/04/2012 02:50:00;890.777;0.000
22/04/2012 02:55:00;890.777;0.000
22/04/2012 03:00:00;890.777;0.000
22/04/2012 03:05:00;890.777;0.000
22/04/2012 03:10:00;890.777;0.000
22/04/2012 03:15:00;890.777;0.000
22/04/2012 03:20:00;890.777;0.000
22/04/2012 03:25:00;890.777;0.000
22/04/2012 03:30:00;890.777;0.000
22/04/2012 03:35:00;890.777;0.000
22/04/2012 03:40:00;890.777;0.000
22/04/2012 03:45:00;890.777;0.000
22/04/2012 03:50:00;890.777;0.000
22/04/2012 03:55:00;890.777;0.000
22/04/2012 04:00:00;890.777;0.000
22/04/2012 04:05:00;890.777;0.000
22/04/2012 04:10:00;890.777;0.000
22/04/2012 04:15:00;890.777;0.000
22/04/2012 04:20:00;890.777;0.000
22/04/2012 04:25:00;890.777;0.000
22/04/2012 04:30:00;890.777;0.000
22/04/2012 04:35:00;890.777;0.000
22/04/2012 04:40:00;890.777;0.000
22/04/2012 04:45:00;890.777;0.000
22/04/2012 04:50:00;890.777;0.000
22/04/2012 04:55:00;890.777;0.000
22/04/2012 05:00:00;890.777;0.000
22/04/2012 05:05:00;890.777;0.000
22/04/2012 05:10:00;890.777;0.000
22/04/2012 05:15:00;890.777;0.000
22/04/2012 05:20:00;890.777;0.000
22/04/2012 05:25:00;890.777;0.000
22/04/2012 05:30:00;890.777;0.000
22/04/2012 05:35:00;890.777;0.000
22/04/2012 05:40:00;890.777;0.000
22/04/2012 05:45:00;890.777;0.000
22/04/2012 05:50:00;890.777;0.000
22/04/2012 05:55:00;890.777;0.000
22/04/2012 06:00:00;890.777;0.000
22/04/2012 06:05:00;890.777;0.000
22/04/2012 06:10:00;890.777;0.000
22/04/2012 06:15:00;890.780;0.036
22/04/2012 06:20:00;890.785;0.060
22/04/2012 06:25:00;890.789;0.048
22/04/2012 06:30:00;890.798;0.108
22/04/2012 06:35:00;890.809;0.132
22/04/2012 06:40:00;890.821;0.144
22/04/2012 06:45:00;890.847;0.312
22/04/2012 06:50:00;890.895;0.576
22/04/2012 06:55:00;890.966;0.852
22/04/2012 07:00:00;891.047;0.972
22/04/2012 07:05:00;891.134;1.044
22/04/2012 07:10:00;891.223;1.068
22/04/2012 07:15:00;891.348;1.500
22/04/2012 07:20:00;891.488;1.680
22/04/2012 07:25:00;891.605;1.404
22/04/2012 07:30:00;891.737;1.584
22/04/2012 07:35:00;891.901;1.968
22/04/2012 07:40:00;892.038;1.644
22/04/2012 07:45:00;892.093;0.660
22/04/2012 07:50:00;892.147;0.648
22/04/2012 07:55:00;892.199;0.624
22/04/2012 08:00:00;892.245;0.552
22/04/2012 08:05:00;892.288;0.516
22/04/2012 08:10:00;892.335;0.564
22/04/2012 08:15:00;892.395;0.720
22/04/2012 08:20:00;892.473;0.936
22/04/2012 08:25:00;892.613;1.680
22/04/2012 08:30:00;892.737;1.488
22/04/2012 08:35:00;892.825;1.056
22/04/2012 08:40:00;893.032;2.484
22/04/2012 08:45:00;893.194;1.944
22/04/2012 08:50:00;893.372;2.136
22/04/2012 08:55:00;893.584;2.544
22/04/2012 09:00:00;893.761;2.124
22/04/2012 09:05:00;893.965;2.448
22/04/2012 09:10:00;894.129;1.968
22/04/2012 09:15:00;894.266;1.644
22/04/2012 09:20:00;894.369;1.236
22/04/2012 09:25:00;894.481;1.344
22/04/2012 09:30:00;894.673;2.304
22/04/2012 09:35:00;894.870;2.364
22/04/2012 09:40:00;895.026;1.872
22/04/2012 09:45:00;895.243;2.604
22/04/2012 09:50:00;895.398;1.860
22/04/2012 09:55:00;895.534;1.632
22/04/2012 10:00:00;895.699;1.980
22/04/2012 10:05:00;895.963;3.168
22/04/2012 10:10:00;896.216;3.036
22/04/2012 10:15:00;896.473;3.084
22/04/2012 10:20:00;896.726;3.036
22/04/2012 10:25:00;896.979;3.036
22/04/2012 10:30:00;897.227;2.976
22/04/2012 10:35:00;897.485;3.096
22/04/2012 10:40:00;897.748;3.156
22/04/2012 10:45:00;897.910;1.944
22/04/2012 10:50:00;898.142;2.784
22/04/2012 10:55:00;898.375;2.796
22/04/2012 11:00:00;898.609;2.808
22/04/2012 11:05:00;898.769;1.920
22/04/2012 11:10:00;898.884;1.380
22/04/2012 11:15:00;899.035;1.812
22/04/2012 11:20:00;899.190;1.860
22/04/2012 11:25:00;899.325;1.620
22/04/2012 11:30:00;899.560;2.820
22/04/2012 11:35:00;899.832;3.264
22/04/2012 11:40:00;900.097;3.180
22/04/2012 11:45:00;900.238;1.692
22/04/2012 11:50:00;900.411;2.076
22/04/2012 11:55:00;900.577;1.992
22/04/2012 12:00:00;900.696;1.428
22/04/2012 12:05:00;900.773;0.924
22/04/2012 12:10:00;900.860;1.044
22/04/2012 12:15:00;900.954;1.128
22/04/2012 12:20:00;901.093;1.668
22/04/2012 12:25:00;901.342;2.988
22/04/2012 12:30:00;901.622;3.360
22/04/2012 12:35:00;901.890;3.216
22/04/2012 12:40:00;902.097;2.484
22/04/2012 12:45:00;902.190;1.116
22/04/2012 12:50:00;902.263;0.876
22/04/2012 12:55:00;902.437;2.088
22/04/2012 13:00:00;902.731;3.528
22/04/2012 13:05:00;902.857;1.512
22/04/2012 13:10:00;902.910;0.636
22/04/2012 13:15:00;903.136;2.712
22/04/2012 13:20:00;903.379;2.916
22/04/2012 13:25:00;903.557;2.136
22/04/2012 13:30:00;903.746;2.268
22/04/2012 13:35:00;903.903;1.884
22/04/2012 13:40:00;904.106;2.436
22/04/2012 13:45:00;904.276;2.040
22/04/2012 13:50:00;904.376;1.200
22/04/2012 13:55:00;904.447;0.852
22/04/2012 14:00:00;904.576;1.548
22/04/2012 14:05:00;904.636;0.720
22/04/2012 14:10:00;904.681;0.540
22/04/2012 14:15:00;904.803;1.464
22/04/2012 14:20:00;905.003;2.400
22/04/2012 14:25:00;905.177;2.088
22/04/2012 14:30:00;905.321;1.728
22/04/2012 14:35:00;905.458;1.644
22/04/2012 14:40:00;905.568;1.320
22/04/2012 14:45:00;905.659;1.092
22/04/2012 14:50:00;905.777;1.416
22/04/2012 14:55:00;905.871;1.128
22/04/2012 15:00:00;905.960;1.068
22/04/2012 15:05:00;906.042;0.984
22/04/2012 15:10:00;906.138;1.152
22/04/2012 15:15:00;906.232;1.128
22/04/2012 15:20:00;906.282;0.600
22/04/2012 15:25:00;906.305;0.276
22/04/2012 15:30:00;906.327;0.264
22/04/2012 15:35:00;906.356;0.348
22/04/2012 15:40:00;906.392;0.432
22/04/2012 15:45:00;906.449;0.684
22/04/2012 15:50:00;906.541;1.104
22/04/2012 15:55:00;906.610;0.828
22/04/2012 16:00:00;906.661;0.612
22/04/2012 16:05:00;906.687;0.312
22/04/2012 16:10:00;906.703;0.192
22/04/2012 16:15:00;906.713;0.120
22/04/2012 16:20:00;906.724;0.132
22/04/2012 16:25:00;906.754;0.360
22/04/2012 16:30:00;906.819;0.780
22/04/2012 16:35:00;906.908;1.068
22/04/2012 16:40:00;906.964;0.672
22/04/2012 16:45:00;907.021;0.684
22/04/2012 16:50:00;907.057;0.432
22/04/2012 16:55:00;907.082;0.300
22/04/2012 17:00:00;907.102;0.240
22/04/2012 17:05:00;907.124;0.264
22/04/2012 17:10:00;907.180;0.672
22/04/2012 17:15:00;907.231;0.612
22/04/2012 17:20:00;907.262;0.372
22/04/2012 17:25:00;907.287;0.300
22/04/2012 17:30:00;907.309;0.264
22/04/2012 17:35:00;907.336;0.324
22/04/2012 17:40:00;907.368;0.384
22/04/2012 17:45:00;907.390;0.264
22/04/2012 17:50:00;907.399;0.108
22/04/2012 17:55:00;907.402;0.036
22/04/2012 18:00:00;907.404;0.024
22/04/2012 18:05:00;907.405;0.012
22/04/2012 18:10:00;907.407;0.024
22/04/2012 18:15:00;907.411;0.048
22/04/2012 18:20:00;907.416;0.060
22/04/2012 18:25:00;907.422;0.072
22/04/2012 18:30:00;907.429;0.084
22/04/2012 18:35:00;907.440;0.132
22/04/2012 18:40:00;907.453;0.156
22/04/2012 18:45:00;907.467;0.168
22/04/2012 18:50:00;907.483;0.192
22/04/2012 18:55:00;907.502;0.228
22/04/2012 19:00:00;907.525;0.276
22/04/2012 19:05:00;907.553;0.336
22/04/2012 19:10:00;907.583;0.360
22/04/2012 19:15:00;907.611;0.336
22/04/2012 19:20:00;907.631;0.240
22/04/2012 19:25:00;907.646;0.180
22/04/2012 19:30:00;907.655;0.108
22/04/2012 19:35:00;907.661;0.072
22/04/2012 19:40:00;907.666;0.060
22/04/2012 19:45:00;907.669;0.036
22/04/2012 19:50:00;907.671;0.024
22/04/2012 19:55:00;907.672;0.012
22/04/2012 20:00:00;907.673;0.012
22/04/2012 20:05:00;907.673;0.000
22/04/2012 20:10:00;907.673;0.000
22/04/2012 20:15:00;907.673;0.000
22/04/2012 20:20:00;907.673;0.000
22/04/2012 20:25:00;907.673;0.000
22/04/2012 20:30:00;907.673;0.000
22/04/2012 20:35:00;907.673;0.000
22/04/2012 20:40:00;907.673;0.000
22/04/2012 20:45:00;907.673;0.000
22/04/2012 20:50:00;907.673;0.000
22/04/2012 20:55:00;907.673;0.000
