sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
08/07/2012 00:00:00;1935.166;0.000
08/07/2012 00:05:00;1935.166;0.000
08/07/2012 00:10:00;1935.166;0.000
08/07/2012 00:15:00;1935.166;0.000
08/07/2012 00:20:00;1935.166;0.000
08/07/2012 00:25:00;1935.166;0.000
08/07/2012 00:30:00;1935.166;0.000
08/07/2012 00:35:00;1935.166;0.000
08/07/2012 00:40:00;1935.166;0.000
08/07/2012 00:45:00;1935.166;0.000
08/07/2012 00:50:00;1935.166;0.000
08/07/2012 00:55:00;1935.166;0.000
08/07/2012 01:00:00;1935.166;0.000
08/07/2012 01:05:00;1935.166;0.000
08/07/2012 01:10:00;1935.166;0.000
08/07/2012 01:15:00;1935.166;0.000
08/07/2012 01:20:00;1935.166;0.000
08/07/2012 01:25:00;1935.166;0.000
08/07/2012 01:30:00;1935.166;0.000
08/07/2012 01:35:00;1935.166;0.000
08/07/2012 01:40:00;1935.166;0.000
08/07/2012 01:45:00;1935.166;0.000
08/07/2012 01:50:00;1935.166;0.000
08/07/2012 01:55:00;1935.166;0.000
08/07/2012 02:00:00;1935.166;0.000
08/07/2012 02:05:00;1935.166;0.000
08/07/2012 02:10:00;1935.166;0.000
08/07/2012 02:15:00;1935.166;0.000
08/07/2012 02:20:00;1935.166;0.000
08/07/2012 02:25:00;1935.166;0.000
08/07/2012 02:30:00;1935.166;0.000
08/07/2012 02:35:00;1935.166;0.000
08/07/2012 02:40:00;1935.166;0.000
08/07/2012 02:45:00;1935.166;0.000
08/07/2012 02:50:00;1935.166;0.000
08/07/2012 02:55:00;1935.166;0.000
08/07/2012 03:00:00;1935.166;0.000
08/07/2012 03:05:00;1935.166;0.000
08/07/2012 03:10:00;1935.166;0.000
08/07/2012 03:15:00;1935.166;0.000
08/07/2012 03:20:00;1935.166;0.000
08/07/2012 03:25:00;1935.166;0.000
08/07/2012 03:30:00;1935.166;0.000
08/07/2012 03:35:00;1935.166;0.000
08/07/2012 03:40:00;1935.166;0.000
08/07/2012 03:45:00;1935.166;0.000
08/07/2012 03:50:00;1935.166;0.000
08/07/2012 03:55:00;1935.166;0.000
08/07/2012 04:00:00;1935.166;0.000
08/07/2012 04:05:00;1935.166;0.000
08/07/2012 04:10:00;1935.166;0.000
08/07/2012 04:15:00;1935.166;0.000
08/07/2012 04:20:00;1935.166;0.000
08/07/2012 04:25:00;1935.166;0.000
08/07/2012 04:30:00;1935.166;0.000
08/07/2012 04:35:00;1935.166;0.000
08/07/2012 04:40:00;1935.166;0.000
08/07/2012 04:45:00;1935.166;0.000
08/07/2012 04:50:00;1935.166;0.000
08/07/2012 04:55:00;1935.166;0.000
08/07/2012 05:00:00;1935.166;0.000
08/07/2012 05:05:00;1935.166;0.000
08/07/2012 05:10:00;1935.166;0.000
08/07/2012 05:15:00;1935.166;0.000
08/07/2012 05:20:00;1935.166;0.000
08/07/2012 05:25:00;1935.166;0.000
08/07/2012 05:30:00;1935.166;0.000
08/07/2012 05:35:00;1935.166;0.000
08/07/2012 05:40:00;1935.166;0.000
08/07/2012 05:45:00;1935.166;0.000
08/07/2012 05:50:00;1935.166;0.000
08/07/2012 05:55:00;1935.166;0.000
08/07/2012 06:00:00;1935.168;0.024
08/07/2012 06:05:00;1935.170;0.024
08/07/2012 06:10:00;1935.173;0.036
08/07/2012 06:15:00;1935.177;0.048
08/07/2012 06:20:00;1935.182;0.060
08/07/2012 06:25:00;1935.187;0.060
08/07/2012 06:30:00;1935.200;0.156
08/07/2012 06:35:00;1935.213;0.156
08/07/2012 06:40:00;1935.223;0.120
08/07/2012 06:45:00;1935.231;0.096
08/07/2012 06:50:00;1935.235;0.048
08/07/2012 06:55:00;1935.239;0.048
08/07/2012 07:00:00;1935.242;0.036
08/07/2012 07:05:00;1935.246;0.048
08/07/2012 07:10:00;1935.250;0.048
08/07/2012 07:15:00;1935.256;0.072
08/07/2012 07:20:00;1935.266;0.120
08/07/2012 07:25:00;1935.287;0.252
08/07/2012 07:30:00;1935.315;0.336
08/07/2012 07:35:00;1935.342;0.324
08/07/2012 07:40:00;1935.375;0.396
08/07/2012 07:45:00;1935.409;0.408
08/07/2012 07:50:00;1935.445;0.432
08/07/2012 07:55:00;1935.486;0.492
08/07/2012 08:00:00;1935.531;0.540
08/07/2012 08:05:00;1935.582;0.612
08/07/2012 08:10:00;1935.617;0.420
08/07/2012 08:15:00;1935.663;0.552
08/07/2012 08:20:00;1935.715;0.624
08/07/2012 08:25:00;1935.776;0.732
08/07/2012 08:30:00;1935.840;0.768
08/07/2012 08:35:00;1935.896;0.672
08/07/2012 08:40:00;1935.942;0.552
08/07/2012 08:45:00;1935.991;0.588
08/07/2012 08:50:00;1936.050;0.708
08/07/2012 08:55:00;1936.103;0.636
08/07/2012 09:00:00;1936.163;0.720
08/07/2012 09:05:00;1936.239;0.912
08/07/2012 09:10:00;1936.332;1.116
08/07/2012 09:15:00;1936.410;0.936
08/07/2012 09:20:00;1936.478;0.816
08/07/2012 09:25:00;1936.519;0.492
08/07/2012 09:30:00;1936.532;0.156
08/07/2012 09:35:00;1936.542;0.120
08/07/2012 09:40:00;1936.566;0.288
08/07/2012 09:45:00;1936.599;0.396
08/07/2012 09:50:00;1936.654;0.660
08/07/2012 09:55:00;1936.713;0.708
08/07/2012 10:00:00;1936.770;0.684
08/07/2012 10:05:00;1936.828;0.696
08/07/2012 10:10:00;1936.889;0.732
08/07/2012 10:15:00;1936.935;0.552
08/07/2012 10:20:00;1936.968;0.396
08/07/2012 10:25:00;1937.009;0.492
08/07/2012 10:30:00;1937.051;0.504
08/07/2012 10:35:00;1937.083;0.384
08/07/2012 10:40:00;1937.110;0.324
08/07/2012 10:45:00;1937.135;0.300
08/07/2012 10:50:00;1937.163;0.336
08/07/2012 10:55:00;1937.187;0.288
08/07/2012 11:00:00;1937.209;0.264
08/07/2012 11:05:00;1937.230;0.252
08/07/2012 11:10:00;1937.244;0.168
08/07/2012 11:15:00;1937.261;0.204
08/07/2012 11:20:00;1937.290;0.348
08/07/2012 11:25:00;1937.334;0.528
08/07/2012 11:30:00;1937.375;0.492
08/07/2012 11:35:00;1937.409;0.408
08/07/2012 11:40:00;1937.460;0.612
08/07/2012 11:45:00;1937.528;0.816
08/07/2012 11:50:00;1937.600;0.864
08/07/2012 11:55:00;1937.665;0.780
08/07/2012 12:00:00;1937.729;0.768
08/07/2012 12:05:00;1937.797;0.816
08/07/2012 12:10:00;1937.833;0.432
08/07/2012 12:15:00;1937.890;0.684
08/07/2012 12:20:00;1937.982;1.104
08/07/2012 12:25:00;1938.055;0.876
08/07/2012 12:30:00;1938.133;0.936
08/07/2012 12:35:00;1938.190;0.684
08/07/2012 12:40:00;1938.251;0.732
08/07/2012 12:45:00;1938.342;1.092
08/07/2012 12:50:00;1938.464;1.464
08/07/2012 12:55:00;1938.597;1.596
08/07/2012 13:00:00;1938.757;1.920
08/07/2012 13:05:00;1938.893;1.632
08/07/2012 13:10:00;1938.994;1.212
08/07/2012 13:15:00;1939.040;0.552
08/07/2012 13:20:00;1939.136;1.152
08/07/2012 13:25:00;1939.223;1.044
08/07/2012 13:30:00;1939.280;0.684
08/07/2012 13:35:00;1939.326;0.552
08/07/2012 13:40:00;1939.355;0.348
08/07/2012 13:45:00;1939.374;0.228
08/07/2012 13:50:00;1939.394;0.240
08/07/2012 13:55:00;1939.440;0.552
08/07/2012 14:00:00;1939.506;0.792
08/07/2012 14:05:00;1939.571;0.780
08/07/2012 14:10:00;1939.648;0.924
08/07/2012 14:15:00;1939.746;1.176
08/07/2012 14:20:00;1939.826;0.960
08/07/2012 14:25:00;1939.928;1.224
08/07/2012 14:30:00;1940.036;1.296
08/07/2012 14:35:00;1940.132;1.152
08/07/2012 14:40:00;1940.214;0.984
08/07/2012 14:45:00;1940.302;1.056
08/07/2012 14:50:00;1940.385;0.996
08/07/2012 14:55:00;1940.469;1.008
08/07/2012 15:00:00;1940.582;1.356
08/07/2012 15:05:00;1940.717;1.620
08/07/2012 15:10:00;1940.875;1.896
08/07/2012 15:15:00;1941.016;1.692
08/07/2012 15:20:00;1941.134;1.416
08/07/2012 15:25:00;1941.240;1.272
08/07/2012 15:30:00;1941.348;1.296
08/07/2012 15:35:00;1941.450;1.224
08/07/2012 15:40:00;1941.538;1.056
08/07/2012 15:45:00;1941.625;1.044
08/07/2012 15:50:00;1941.713;1.056
08/07/2012 15:55:00;1941.811;1.176
08/07/2012 16:00:00;1941.907;1.152
08/07/2012 16:05:00;1942.000;1.116
08/07/2012 16:10:00;1942.117;1.404
08/07/2012 16:15:00;1942.226;1.308
08/07/2012 16:20:00;1942.309;0.996
08/07/2012 16:25:00;1942.388;0.948
08/07/2012 16:30:00;1942.456;0.816
08/07/2012 16:35:00;1942.522;0.792
08/07/2012 16:40:00;1942.593;0.852
08/07/2012 16:45:00;1942.676;0.996
08/07/2012 16:50:00;1942.742;0.792
08/07/2012 16:55:00;1942.785;0.516
08/07/2012 17:00:00;1942.825;0.480
08/07/2012 17:05:00;1942.876;0.612
08/07/2012 17:10:00;1942.914;0.456
08/07/2012 17:15:00;1942.948;0.408
08/07/2012 17:20:00;1942.983;0.420
08/07/2012 17:25:00;1943.016;0.396
08/07/2012 17:30:00;1943.058;0.504
08/07/2012 17:35:00;1943.100;0.504
08/07/2012 17:40:00;1943.139;0.468
08/07/2012 17:45:00;1943.175;0.432
08/07/2012 17:50:00;1943.209;0.408
08/07/2012 17:55:00;1943.241;0.384
08/07/2012 18:00:00;1943.275;0.408
08/07/2012 18:05:00;1943.316;0.492
08/07/2012 18:10:00;1943.353;0.444
08/07/2012 18:15:00;1943.376;0.276
08/07/2012 18:20:00;1943.399;0.276
08/07/2012 18:25:00;1943.424;0.300
08/07/2012 18:30:00;1943.452;0.336
08/07/2012 18:35:00;1943.484;0.384
08/07/2012 18:40:00;1943.519;0.420
08/07/2012 18:45:00;1943.556;0.444
08/07/2012 18:50:00;1943.590;0.408
08/07/2012 18:55:00;1943.629;0.468
08/07/2012 19:00:00;1943.667;0.456
08/07/2012 19:05:00;1943.694;0.324
08/07/2012 19:10:00;1943.710;0.192
08/07/2012 19:15:00;1943.722;0.144
08/07/2012 19:20:00;1943.732;0.120
08/07/2012 19:25:00;1943.744;0.144
08/07/2012 19:30:00;1943.755;0.132
08/07/2012 19:35:00;1943.766;0.132
08/07/2012 19:40:00;1943.777;0.132
08/07/2012 19:45:00;1943.788;0.132
08/07/2012 19:50:00;1943.796;0.096
08/07/2012 19:55:00;1943.804;0.096
