sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
10/07/2012 00:00:00;1955.737;0.000
10/07/2012 00:05:00;1955.737;0.000
10/07/2012 00:10:00;1955.737;0.000
10/07/2012 00:15:00;1955.737;0.000
10/07/2012 00:20:00;1955.737;0.000
10/07/2012 00:25:00;1955.737;0.000
10/07/2012 00:30:00;1955.737;0.000
10/07/2012 00:35:00;1955.737;0.000
10/07/2012 00:40:00;1955.737;0.000
10/07/2012 00:45:00;1955.737;0.000
10/07/2012 00:50:00;1955.737;0.000
10/07/2012 00:55:00;1955.737;0.000
10/07/2012 01:00:00;1955.737;0.000
10/07/2012 01:05:00;1955.737;0.000
10/07/2012 01:10:00;1955.737;0.000
10/07/2012 01:15:00;1955.737;0.000
10/07/2012 01:20:00;1955.737;0.000
10/07/2012 01:25:00;1955.737;0.000
10/07/2012 01:30:00;1955.737;0.000
10/07/2012 01:35:00;1955.737;0.000
10/07/2012 01:40:00;1955.737;0.000
10/07/2012 01:45:00;1955.737;0.000
10/07/2012 01:50:00;1955.737;0.000
10/07/2012 01:55:00;1955.737;0.000
10/07/2012 02:00:00;1955.737;0.000
10/07/2012 02:05:00;1955.737;0.000
10/07/2012 02:10:00;1955.737;0.000
10/07/2012 02:15:00;1955.737;0.000
10/07/2012 02:20:00;1955.737;0.000
10/07/2012 02:25:00;1955.737;0.000
10/07/2012 02:30:00;1955.737;0.000
10/07/2012 02:35:00;1955.737;0.000
10/07/2012 02:40:00;1955.737;0.000
10/07/2012 02:45:00;1955.737;0.000
10/07/2012 02:50:00;1955.737;0.000
10/07/2012 02:55:00;1955.737;0.000
10/07/2012 03:00:00;1955.737;0.000
10/07/2012 03:05:00;1955.737;0.000
10/07/2012 03:10:00;1955.737;0.000
10/07/2012 03:15:00;1955.737;0.000
10/07/2012 03:20:00;1955.737;0.000
10/07/2012 03:25:00;1955.737;0.000
10/07/2012 03:30:00;1955.737;0.000
10/07/2012 03:35:00;1955.737;0.000
10/07/2012 03:40:00;1955.737;0.000
10/07/2012 03:45:00;1955.737;0.000
10/07/2012 03:50:00;1955.737;0.000
10/07/2012 03:55:00;1955.737;0.000
10/07/2012 04:00:00;1955.737;0.000
10/07/2012 04:05:00;1955.737;0.000
10/07/2012 04:10:00;1955.737;0.000
10/07/2012 04:15:00;1955.737;0.000
10/07/2012 04:20:00;1955.737;0.000
10/07/2012 04:25:00;1955.737;0.000
10/07/2012 04:30:00;1955.737;0.000
10/07/2012 04:35:00;1955.737;0.000
10/07/2012 04:40:00;1955.737;0.000
10/07/2012 04:45:00;1955.737;0.000
10/07/2012 04:50:00;1955.737;0.000
10/07/2012 04:55:00;1955.737;0.000
10/07/2012 05:00:00;1955.737;0.000
10/07/2012 05:05:00;1955.737;0.000
10/07/2012 05:10:00;1955.737;0.000
10/07/2012 05:15:00;1955.738;0.012
10/07/2012 05:20:00;1955.740;0.024
10/07/2012 05:25:00;1955.745;0.060
10/07/2012 05:30:00;1955.750;0.060
10/07/2012 05:35:00;1955.753;0.036
10/07/2012 05:40:00;1955.756;0.036
10/07/2012 05:45:00;1955.761;0.060
10/07/2012 05:50:00;1955.768;0.084
10/07/2012 05:55:00;1955.775;0.084
10/07/2012 06:00:00;1955.782;0.084
10/07/2012 06:05:00;1955.789;0.084
10/07/2012 06:10:00;1955.796;0.084
10/07/2012 06:15:00;1955.805;0.108
10/07/2012 06:20:00;1955.814;0.108
10/07/2012 06:25:00;1955.823;0.108
10/07/2012 06:30:00;1955.835;0.144
10/07/2012 06:35:00;1955.854;0.228
10/07/2012 06:40:00;1955.880;0.312
10/07/2012 06:45:00;1955.906;0.312
10/07/2012 06:50:00;1955.932;0.312
10/07/2012 06:55:00;1955.963;0.372
10/07/2012 07:00:00;1955.998;0.420
10/07/2012 07:05:00;1956.035;0.444
10/07/2012 07:10:00;1956.078;0.516
10/07/2012 07:15:00;1956.125;0.564
10/07/2012 07:20:00;1956.177;0.624
10/07/2012 07:25:00;1956.240;0.756
10/07/2012 07:30:00;1956.308;0.816
10/07/2012 07:35:00;1956.375;0.804
10/07/2012 07:40:00;1956.434;0.708
10/07/2012 07:45:00;1956.492;0.696
10/07/2012 07:50:00;1956.551;0.708
10/07/2012 07:55:00;1956.606;0.660
10/07/2012 08:00:00;1956.657;0.612
10/07/2012 08:05:00;1956.708;0.612
10/07/2012 08:10:00;1956.760;0.624
10/07/2012 08:15:00;1956.818;0.696
10/07/2012 08:20:00;1956.889;0.852
10/07/2012 08:25:00;1956.974;1.020
10/07/2012 08:30:00;1957.061;1.044
10/07/2012 08:35:00;1957.150;1.068
10/07/2012 08:40:00;1957.244;1.128
10/07/2012 08:45:00;1957.318;0.888
10/07/2012 08:50:00;1957.383;0.780
10/07/2012 08:55:00;1957.451;0.816
10/07/2012 09:00:00;1957.526;0.900
10/07/2012 09:05:00;1957.600;0.888
10/07/2012 09:10:00;1957.672;0.864
10/07/2012 09:15:00;1957.748;0.912
10/07/2012 09:20:00;1957.834;1.032
10/07/2012 09:25:00;1957.919;1.020
10/07/2012 09:30:00;1957.995;0.912
10/07/2012 09:35:00;1958.080;1.020
10/07/2012 09:40:00;1958.199;1.428
10/07/2012 09:45:00;1958.312;1.356
10/07/2012 09:50:00;1958.371;0.708
10/07/2012 09:55:00;1958.423;0.624
10/07/2012 10:00:00;1958.475;0.624
10/07/2012 10:05:00;1958.528;0.636
10/07/2012 10:10:00;1958.577;0.588
10/07/2012 10:15:00;1958.616;0.468
10/07/2012 10:20:00;1958.646;0.360
10/07/2012 10:25:00;1958.693;0.564
10/07/2012 10:30:00;1958.737;0.528
10/07/2012 10:35:00;1958.784;0.564
10/07/2012 10:40:00;1958.831;0.564
10/07/2012 10:45:00;1958.877;0.552
10/07/2012 10:50:00;1958.922;0.540
10/07/2012 10:55:00;1958.982;0.720
10/07/2012 11:00:00;1959.042;0.720
10/07/2012 11:05:00;1959.113;0.852
10/07/2012 11:10:00;1959.192;0.948
10/07/2012 11:15:00;1959.272;0.960
10/07/2012 11:20:00;1959.342;0.840
10/07/2012 11:25:00;1959.399;0.684
10/07/2012 11:30:00;1959.442;0.516
10/07/2012 11:35:00;1959.475;0.396
10/07/2012 11:40:00;1959.519;0.528
10/07/2012 11:45:00;1959.583;0.768
10/07/2012 11:50:00;1959.654;0.852
10/07/2012 11:55:00;1959.688;0.408
10/07/2012 12:00:00;1959.724;0.432
10/07/2012 12:05:00;1959.790;0.792
10/07/2012 12:10:00;1959.881;1.092
10/07/2012 12:15:00;1959.977;1.152
10/07/2012 12:20:00;1960.058;0.972
10/07/2012 12:25:00;1960.131;0.876
10/07/2012 12:30:00;1960.215;1.008
10/07/2012 12:35:00;1960.332;1.404
10/07/2012 12:40:00;1960.474;1.704
10/07/2012 12:45:00;1960.606;1.584
10/07/2012 12:50:00;1960.712;1.272
10/07/2012 12:55:00;1960.808;1.152
10/07/2012 13:00:00;1960.932;1.488
10/07/2012 13:05:00;1961.090;1.896
10/07/2012 13:10:00;1961.235;1.740
10/07/2012 13:15:00;1961.474;2.868
10/07/2012 13:20:00;1961.682;2.496
10/07/2012 13:25:00;1961.843;1.932
10/07/2012 13:30:00;1962.027;2.208
10/07/2012 13:35:00;1962.247;2.640
10/07/2012 13:40:00;1962.447;2.400
10/07/2012 13:45:00;1962.593;1.752
10/07/2012 13:50:00;1962.699;1.272
10/07/2012 13:55:00;1962.750;0.612
10/07/2012 14:00:00;1962.781;0.372
10/07/2012 14:05:00;1962.802;0.252
10/07/2012 14:10:00;1962.818;0.192
10/07/2012 14:15:00;1962.829;0.132
10/07/2012 14:20:00;1962.851;0.264
10/07/2012 14:25:00;1962.903;0.624
10/07/2012 14:30:00;1963.045;1.704
10/07/2012 14:35:00;1963.205;1.920
10/07/2012 14:40:00;1963.322;1.404
10/07/2012 14:45:00;1963.473;1.812
10/07/2012 14:50:00;1963.529;0.672
10/07/2012 14:55:00;1963.558;0.348
10/07/2012 15:00:00;1963.579;0.252
10/07/2012 15:05:00;1963.607;0.336
10/07/2012 15:10:00;1963.624;0.204
10/07/2012 15:15:00;1963.634;0.120
10/07/2012 15:20:00;1963.643;0.108
10/07/2012 15:25:00;1963.653;0.120
10/07/2012 15:30:00;1963.664;0.132
10/07/2012 15:35:00;1963.682;0.216
10/07/2012 15:40:00;1963.716;0.408
10/07/2012 15:45:00;1963.775;0.708
10/07/2012 15:50:00;1963.849;0.888
10/07/2012 15:55:00;1963.941;1.104
10/07/2012 16:00:00;1964.036;1.140
10/07/2012 16:05:00;1964.124;1.056
10/07/2012 16:10:00;1964.205;0.972
10/07/2012 16:15:00;1964.272;0.804
10/07/2012 16:20:00;1964.336;0.768
10/07/2012 16:25:00;1964.423;1.044
10/07/2012 16:30:00;1964.528;1.260
10/07/2012 16:35:00;1964.605;0.924
10/07/2012 16:40:00;1964.664;0.708
10/07/2012 16:45:00;1964.722;0.696
10/07/2012 16:50:00;1964.780;0.696
10/07/2012 16:55:00;1964.830;0.600
10/07/2012 17:00:00;1964.891;0.732
10/07/2012 17:05:00;1964.935;0.528
10/07/2012 17:10:00;1964.968;0.396
10/07/2012 17:15:00;1965.008;0.480
10/07/2012 17:20:00;1965.041;0.396
10/07/2012 17:25:00;1965.079;0.456
10/07/2012 17:30:00;1965.113;0.408
10/07/2012 17:35:00;1965.147;0.408
10/07/2012 17:40:00;1965.189;0.504
10/07/2012 17:45:00;1965.226;0.444
10/07/2012 17:50:00;1965.260;0.408
10/07/2012 17:55:00;1965.297;0.444
10/07/2012 18:00:00;1965.331;0.408
10/07/2012 18:05:00;1965.364;0.396
10/07/2012 18:10:00;1965.392;0.336
10/07/2012 18:15:00;1965.420;0.336
10/07/2012 18:20:00;1965.444;0.288
10/07/2012 18:25:00;1965.465;0.252
10/07/2012 18:30:00;1965.493;0.336
10/07/2012 18:35:00;1965.532;0.468
10/07/2012 18:40:00;1965.576;0.528
10/07/2012 18:45:00;1965.612;0.432
10/07/2012 18:50:00;1965.641;0.348
10/07/2012 18:55:00;1965.666;0.300
10/07/2012 19:00:00;1965.692;0.312
10/07/2012 19:05:00;1965.719;0.324
10/07/2012 19:10:00;1965.744;0.300
10/07/2012 19:15:00;1965.764;0.240
10/07/2012 19:20:00;1965.782;0.216
10/07/2012 19:25:00;1965.801;0.228
10/07/2012 19:30:00;1965.822;0.252
10/07/2012 19:35:00;1965.842;0.240
10/07/2012 19:40:00;1965.858;0.192
10/07/2012 19:45:00;1965.871;0.156
10/07/2012 19:50:00;1965.881;0.120
10/07/2012 19:55:00;1965.893;0.144
