sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
08/01/2012 00:00:00;115.278;0.000
08/01/2012 00:05:00;115.278;0.000
08/01/2012 00:10:00;115.278;0.000
08/01/2012 00:15:00;115.278;0.000
08/01/2012 00:20:00;115.278;0.000
08/01/2012 00:25:00;115.278;0.000
08/01/2012 00:30:00;115.278;0.000
08/01/2012 00:35:00;115.278;0.000
08/01/2012 00:40:00;115.278;0.000
08/01/2012 00:45:00;115.278;0.000
08/01/2012 00:50:00;115.278;0.000
08/01/2012 00:55:00;115.278;0.000
08/01/2012 01:00:00;115.278;0.000
08/01/2012 01:05:00;115.278;0.000
08/01/2012 01:10:00;115.278;0.000
08/01/2012 01:15:00;115.278;0.000
08/01/2012 01:20:00;115.278;0.000
08/01/2012 01:25:00;115.278;0.000
08/01/2012 01:30:00;115.278;0.000
08/01/2012 01:35:00;115.278;0.000
08/01/2012 01:40:00;115.278;0.000
08/01/2012 01:45:00;115.278;0.000
08/01/2012 01:50:00;115.278;0.000
08/01/2012 01:55:00;115.278;0.000
08/01/2012 02:00:00;115.278;0.000
08/01/2012 02:05:00;115.278;0.000
08/01/2012 02:10:00;115.278;0.000
08/01/2012 02:15:00;115.278;0.000
08/01/2012 02:20:00;115.278;0.000
08/01/2012 02:25:00;115.278;0.000
08/01/2012 02:30:00;115.278;0.000
08/01/2012 02:35:00;115.278;0.000
08/01/2012 02:40:00;115.278;0.000
08/01/2012 02:45:00;115.278;0.000
08/01/2012 02:50:00;115.278;0.000
08/01/2012 02:55:00;115.278;0.000
08/01/2012 03:00:00;115.278;0.000
08/01/2012 03:05:00;115.278;0.000
08/01/2012 03:10:00;115.278;0.000
08/01/2012 03:15:00;115.278;0.000
08/01/2012 03:20:00;115.278;0.000
08/01/2012 03:25:00;115.278;0.000
08/01/2012 03:30:00;115.278;0.000
08/01/2012 03:35:00;115.278;0.000
08/01/2012 03:40:00;115.278;0.000
08/01/2012 03:45:00;115.278;0.000
08/01/2012 03:50:00;115.278;0.000
08/01/2012 03:55:00;115.278;0.000
08/01/2012 04:00:00;115.278;0.000
08/01/2012 04:05:00;115.278;0.000
08/01/2012 04:10:00;115.278;0.000
08/01/2012 04:15:00;115.278;0.000
08/01/2012 04:20:00;115.278;0.000
08/01/2012 04:25:00;115.278;0.000
08/01/2012 04:30:00;115.278;0.000
08/01/2012 04:35:00;115.278;0.000
08/01/2012 04:40:00;115.278;0.000
08/01/2012 04:45:00;115.278;0.000
08/01/2012 04:50:00;115.278;0.000
08/01/2012 04:55:00;115.278;0.000
08/01/2012 05:00:00;115.278;0.000
08/01/2012 05:05:00;115.278;0.000
08/01/2012 05:10:00;115.278;0.000
08/01/2012 05:15:00;115.278;0.000
08/01/2012 05:20:00;115.278;0.000
08/01/2012 05:25:00;115.278;0.000
08/01/2012 05:30:00;115.278;0.000
08/01/2012 05:35:00;115.278;0.000
08/01/2012 05:40:00;115.278;0.000
08/01/2012 05:45:00;115.278;0.000
08/01/2012 05:50:00;115.278;0.000
08/01/2012 05:55:00;115.278;0.000
08/01/2012 06:00:00;115.278;0.000
08/01/2012 06:05:00;115.278;0.000
08/01/2012 06:10:00;115.278;0.000
08/01/2012 06:15:00;115.278;0.000
08/01/2012 06:20:00;115.278;0.000
08/01/2012 06:25:00;115.278;0.000
08/01/2012 06:30:00;115.278;0.000
08/01/2012 06:35:00;115.278;0.000
08/01/2012 06:40:00;115.278;0.000
08/01/2012 06:45:00;115.278;0.000
08/01/2012 06:50:00;115.278;0.000
08/01/2012 06:55:00;115.278;0.000
08/01/2012 07:00:00;115.278;0.000
08/01/2012 07:05:00;115.278;0.000
08/01/2012 07:10:00;115.278;0.000
08/01/2012 07:15:00;115.278;0.000
08/01/2012 07:20:00;115.278;0.000
08/01/2012 07:25:00;115.278;0.000
08/01/2012 07:30:00;115.278;0.000
08/01/2012 07:35:00;115.278;0.000
08/01/2012 07:40:00;115.278;0.000
08/01/2012 07:45:00;115.278;0.000
08/01/2012 07:50:00;115.278;0.000
08/01/2012 07:55:00;115.278;0.000
08/01/2012 08:00:00;115.278;0.000
08/01/2012 08:05:00;115.278;0.000
08/01/2012 08:10:00;115.278;0.000
08/01/2012 08:15:00;115.278;0.000
08/01/2012 08:20:00;115.278;0.000
08/01/2012 08:25:00;115.278;0.000
08/01/2012 08:30:00;115.278;0.000
08/01/2012 08:35:00;115.278;0.000
08/01/2012 08:40:00;115.278;0.000
08/01/2012 08:45:00;115.278;0.000
08/01/2012 08:50:00;115.278;0.000
08/01/2012 08:55:00;115.279;0.012
08/01/2012 09:00:00;115.281;0.024
08/01/2012 09:05:00;115.283;0.024
08/01/2012 09:10:00;115.286;0.036
08/01/2012 09:15:00;115.290;0.048
08/01/2012 09:20:00;115.295;0.060
08/01/2012 09:25:00;115.301;0.072
08/01/2012 09:30:00;115.308;0.084
08/01/2012 09:35:00;115.316;0.096
08/01/2012 09:40:00;115.325;0.108
08/01/2012 09:45:00;115.334;0.108
08/01/2012 09:50:00;115.342;0.096
08/01/2012 09:55:00;115.353;0.132
08/01/2012 10:00:00;115.365;0.144
08/01/2012 10:05:00;115.380;0.180
08/01/2012 10:10:00;115.393;0.156
08/01/2012 10:15:00;115.407;0.168
08/01/2012 10:20:00;115.418;0.132
08/01/2012 10:25:00;115.431;0.156
08/01/2012 10:30:00;115.444;0.156
08/01/2012 10:35:00;115.453;0.108
08/01/2012 10:40:00;115.462;0.108
08/01/2012 10:45:00;115.471;0.108
08/01/2012 10:50:00;115.482;0.132
08/01/2012 10:55:00;115.494;0.144
08/01/2012 11:00:00;115.506;0.144
08/01/2012 11:05:00;115.522;0.192
08/01/2012 11:10:00;115.540;0.216
08/01/2012 11:15:00;115.556;0.192
08/01/2012 11:20:00;115.570;0.168
08/01/2012 11:25:00;115.581;0.132
08/01/2012 11:30:00;115.594;0.156
08/01/2012 11:35:00;115.609;0.180
08/01/2012 11:40:00;115.624;0.180
08/01/2012 11:45:00;115.637;0.156
08/01/2012 11:50:00;115.650;0.156
08/01/2012 11:55:00;115.663;0.156
08/01/2012 12:00:00;115.679;0.192
08/01/2012 12:05:00;115.694;0.180
08/01/2012 12:10:00;115.710;0.192
08/01/2012 12:15:00;115.724;0.168
08/01/2012 12:20:00;115.737;0.156
08/01/2012 12:25:00;115.749;0.144
08/01/2012 12:30:00;115.765;0.192
08/01/2012 12:35:00;115.785;0.240
08/01/2012 12:40:00;115.798;0.156
08/01/2012 12:45:00;115.826;0.336
08/01/2012 12:50:00;115.856;0.360
08/01/2012 12:55:00;115.887;0.372
08/01/2012 13:00:00;115.917;0.360
08/01/2012 13:05:00;115.945;0.336
08/01/2012 13:10:00;115.974;0.348
08/01/2012 13:15:00;115.994;0.240
08/01/2012 13:20:00;116.009;0.180
08/01/2012 13:25:00;116.020;0.132
08/01/2012 13:30:00;116.034;0.168
08/01/2012 13:35:00;116.047;0.156
08/01/2012 13:40:00;116.059;0.144
08/01/2012 13:45:00;116.071;0.144
08/01/2012 13:50:00;116.081;0.120
08/01/2012 13:55:00;116.090;0.108
08/01/2012 14:00:00;116.097;0.084
08/01/2012 14:05:00;116.104;0.084
08/01/2012 14:10:00;116.111;0.084
08/01/2012 14:15:00;116.120;0.108
08/01/2012 14:20:00;116.128;0.096
08/01/2012 14:25:00;116.135;0.084
08/01/2012 14:30:00;116.143;0.096
08/01/2012 14:35:00;116.151;0.096
08/01/2012 14:40:00;116.159;0.096
08/01/2012 14:45:00;116.164;0.060
08/01/2012 14:50:00;116.170;0.072
08/01/2012 14:55:00;116.178;0.096
08/01/2012 15:00:00;116.188;0.120
08/01/2012 15:05:00;116.194;0.072
08/01/2012 15:10:00;116.196;0.024
08/01/2012 15:15:00;116.197;0.012
08/01/2012 15:20:00;116.198;0.012
08/01/2012 15:25:00;116.198;0.000
08/01/2012 15:30:00;116.198;0.000
08/01/2012 15:35:00;116.198;0.000
08/01/2012 15:40:00;116.198;0.000
08/01/2012 15:45:00;116.199;0.012
08/01/2012 15:50:00;116.199;0.000
08/01/2012 15:55:00;116.199;0.000
08/01/2012 16:00:00;116.199;0.000
08/01/2012 16:05:00;116.199;0.000
08/01/2012 16:10:00;116.199;0.000
08/01/2012 16:15:00;116.199;0.000
08/01/2012 16:20:00;116.199;0.000
08/01/2012 16:25:00;116.199;0.000
08/01/2012 16:30:00;116.199;0.000
08/01/2012 16:35:00;116.199;0.000
08/01/2012 16:40:00;116.199;0.000
08/01/2012 16:45:00;116.199;0.000
08/01/2012 16:50:00;116.199;0.000
08/01/2012 16:55:00;116.199;0.000
08/01/2012 17:00:00;116.199;0.000
08/01/2012 17:05:00;116.199;0.000
08/01/2012 17:10:00;116.199;0.000
08/01/2012 17:15:00;116.199;0.000
08/01/2012 17:20:00;116.199;0.000
08/01/2012 17:25:00;116.199;0.000
08/01/2012 17:30:00;116.199;0.000
08/01/2012 17:35:00;116.199;0.000
08/01/2012 17:40:00;116.199;0.000
08/01/2012 17:45:00;116.199;0.000
08/01/2012 17:50:00;116.199;0.000
08/01/2012 17:55:00;116.199;0.000
08/01/2012 18:00:00;116.199;0.000
08/01/2012 18:05:00;116.199;0.000
08/01/2012 18:10:00;116.199;0.000
08/01/2012 18:15:00;116.199;0.000
08/01/2012 18:20:00;116.199;0.000
08/01/2012 18:25:00;116.199;0.000
08/01/2012 18:30:00;116.199;0.000
08/01/2012 18:35:00;116.199;0.000
08/01/2012 18:40:00;116.199;0.000
08/01/2012 18:45:00;116.199;0.000
08/01/2012 18:50:00;116.199;0.000
08/01/2012 18:55:00;116.199;0.000
08/01/2012 19:00:00;116.199;0.000
08/01/2012 19:05:00;116.199;0.000
08/01/2012 19:10:00;116.199;0.000
08/01/2012 19:15:00;116.199;0.000
08/01/2012 19:20:00;116.199;0.000
08/01/2012 19:25:00;116.199;0.000
08/01/2012 19:30:00;116.199;0.000
08/01/2012 19:35:00;116.199;0.000
08/01/2012 19:40:00;116.199;0.000
08/01/2012 19:45:00;116.199;0.000
08/01/2012 19:50:00;116.199;0.000
08/01/2012 19:55:00;116.199;0.000
08/01/2012 20:00:00;116.199;0.000
08/01/2012 20:05:00;116.199;0.000
08/01/2012 20:10:00;116.199;0.000
08/01/2012 20:15:00;116.199;0.000
08/01/2012 20:20:00;116.199;0.000
08/01/2012 20:25:00;116.199;0.000
08/01/2012 20:30:00;116.199;0.000
08/01/2012 20:35:00;116.199;0.000
08/01/2012 20:40:00;116.199;0.000
08/01/2012 20:45:00;116.199;0.000
08/01/2012 20:50:00;116.199;0.000
08/01/2012 20:55:00;116.199;0.000
