sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
14/07/2012 00:00:00;2011.163;0.000
14/07/2012 00:05:00;2011.163;0.000
14/07/2012 00:10:00;2011.163;0.000
14/07/2012 00:15:00;2011.163;0.000
14/07/2012 00:20:00;2011.163;0.000
14/07/2012 00:25:00;2011.163;0.000
14/07/2012 00:30:00;2011.163;0.000
14/07/2012 00:35:00;2011.163;0.000
14/07/2012 00:40:00;2011.163;0.000
14/07/2012 00:45:00;2011.163;0.000
14/07/2012 00:50:00;2011.163;0.000
14/07/2012 00:55:00;2011.163;0.000
14/07/2012 01:00:00;2011.163;0.000
14/07/2012 01:05:00;2011.163;0.000
14/07/2012 01:10:00;2011.163;0.000
14/07/2012 01:15:00;2011.163;0.000
14/07/2012 01:20:00;2011.163;0.000
14/07/2012 01:25:00;2011.163;0.000
14/07/2012 01:30:00;2011.163;0.000
14/07/2012 01:35:00;2011.163;0.000
14/07/2012 01:40:00;2011.163;0.000
14/07/2012 01:45:00;2011.163;0.000
14/07/2012 01:50:00;2011.163;0.000
14/07/2012 01:55:00;2011.163;0.000
14/07/2012 02:00:00;2011.163;0.000
14/07/2012 02:05:00;2011.163;0.000
14/07/2012 02:10:00;2011.163;0.000
14/07/2012 02:15:00;2011.163;0.000
14/07/2012 02:20:00;2011.163;0.000
14/07/2012 02:25:00;2011.163;0.000
14/07/2012 02:30:00;2011.163;0.000
14/07/2012 02:35:00;2011.163;0.000
14/07/2012 02:40:00;2011.163;0.000
14/07/2012 02:45:00;2011.163;0.000
14/07/2012 02:50:00;2011.163;0.000
14/07/2012 02:55:00;2011.163;0.000
14/07/2012 03:00:00;2011.163;0.000
14/07/2012 03:05:00;2011.163;0.000
14/07/2012 03:10:00;2011.163;0.000
14/07/2012 03:15:00;2011.163;0.000
14/07/2012 03:20:00;2011.163;0.000
14/07/2012 03:25:00;2011.163;0.000
14/07/2012 03:30:00;2011.163;0.000
14/07/2012 03:35:00;2011.163;0.000
14/07/2012 03:40:00;2011.163;0.000
14/07/2012 03:45:00;2011.163;0.000
14/07/2012 03:50:00;2011.163;0.000
14/07/2012 03:55:00;2011.163;0.000
14/07/2012 04:00:00;2011.163;0.000
14/07/2012 04:05:00;2011.163;0.000
14/07/2012 04:10:00;2011.163;0.000
14/07/2012 04:15:00;2011.163;0.000
14/07/2012 04:20:00;2011.163;0.000
14/07/2012 04:25:00;2011.163;0.000
14/07/2012 04:30:00;2011.163;0.000
14/07/2012 04:35:00;2011.163;0.000
14/07/2012 04:40:00;2011.163;0.000
14/07/2012 04:45:00;2011.163;0.000
14/07/2012 04:50:00;2011.163;0.000
14/07/2012 04:55:00;2011.163;0.000
14/07/2012 05:00:00;2011.163;0.000
14/07/2012 05:05:00;2011.163;0.000
14/07/2012 05:10:00;2011.163;0.000
14/07/2012 05:15:00;2011.163;0.000
14/07/2012 05:20:00;2011.163;0.000
14/07/2012 05:25:00;2011.163;0.000
14/07/2012 05:30:00;2011.163;0.000
14/07/2012 05:35:00;2011.163;0.000
14/07/2012 05:40:00;2011.163;0.000
14/07/2012 05:45:00;2011.163;0.000
14/07/2012 05:50:00;2011.163;0.000
14/07/2012 05:55:00;2011.163;0.000
14/07/2012 06:00:00;2011.163;0.000
14/07/2012 06:05:00;2011.163;0.000
14/07/2012 06:10:00;2011.164;0.012
14/07/2012 06:15:00;2011.166;0.024
14/07/2012 06:20:00;2011.168;0.024
14/07/2012 06:25:00;2011.170;0.024
14/07/2012 06:30:00;2011.172;0.024
14/07/2012 06:35:00;2011.173;0.012
14/07/2012 06:40:00;2011.175;0.024
14/07/2012 06:45:00;2011.176;0.012
14/07/2012 06:50:00;2011.178;0.024
14/07/2012 06:55:00;2011.182;0.048
14/07/2012 07:00:00;2011.187;0.060
14/07/2012 07:05:00;2011.196;0.108
14/07/2012 07:10:00;2011.208;0.144
14/07/2012 07:15:00;2011.221;0.156
14/07/2012 07:20:00;2011.235;0.168
14/07/2012 07:25:00;2011.248;0.156
14/07/2012 07:30:00;2011.261;0.156
14/07/2012 07:35:00;2011.273;0.144
14/07/2012 07:40:00;2011.288;0.180
14/07/2012 07:45:00;2011.305;0.204
14/07/2012 07:50:00;2011.326;0.252
14/07/2012 07:55:00;2011.348;0.264
14/07/2012 08:00:00;2011.370;0.264
14/07/2012 08:05:00;2011.392;0.264
14/07/2012 08:10:00;2011.414;0.264
14/07/2012 08:15:00;2011.437;0.276
14/07/2012 08:20:00;2011.464;0.324
14/07/2012 08:25:00;2011.494;0.360
14/07/2012 08:30:00;2011.528;0.408
14/07/2012 08:35:00;2011.566;0.456
14/07/2012 08:40:00;2011.606;0.480
14/07/2012 08:45:00;2011.649;0.516
14/07/2012 08:50:00;2011.695;0.552
14/07/2012 08:55:00;2011.739;0.528
14/07/2012 09:00:00;2011.799;0.720
14/07/2012 09:05:00;2011.868;0.828
14/07/2012 09:10:00;2011.933;0.780
14/07/2012 09:15:00;2012.009;0.912
14/07/2012 09:20:00;2012.092;0.996
14/07/2012 09:25:00;2012.186;1.128
14/07/2012 09:30:00;2012.286;1.200
14/07/2012 09:35:00;2012.390;1.248
14/07/2012 09:40:00;2012.491;1.212
14/07/2012 09:45:00;2012.582;1.092
14/07/2012 09:50:00;2012.664;0.984
14/07/2012 09:55:00;2012.748;1.008
14/07/2012 10:00:00;2012.831;0.996
14/07/2012 10:05:00;2012.926;1.140
14/07/2012 10:10:00;2013.021;1.140
14/07/2012 10:15:00;2013.102;0.972
14/07/2012 10:20:00;2013.177;0.900
14/07/2012 10:25:00;2013.247;0.840
14/07/2012 10:30:00;2013.309;0.744
14/07/2012 10:35:00;2013.371;0.744
14/07/2012 10:40:00;2013.422;0.612
14/07/2012 10:45:00;2013.464;0.504
14/07/2012 10:50:00;2013.503;0.468
14/07/2012 10:55:00;2013.545;0.504
14/07/2012 11:00:00;2013.592;0.564
14/07/2012 11:05:00;2013.652;0.720
14/07/2012 11:10:00;2013.729;0.924
14/07/2012 11:15:00;2013.814;1.020
14/07/2012 11:20:00;2013.907;1.116
14/07/2012 11:25:00;2014.004;1.164
14/07/2012 11:30:00;2014.084;0.960
14/07/2012 11:35:00;2014.157;0.876
14/07/2012 11:40:00;2014.227;0.840
14/07/2012 11:45:00;2014.297;0.840
14/07/2012 11:50:00;2014.363;0.792
14/07/2012 11:55:00;2014.428;0.780
14/07/2012 12:00:00;2014.491;0.756
14/07/2012 12:05:00;2014.558;0.804
14/07/2012 12:10:00;2014.626;0.816
14/07/2012 12:15:00;2014.692;0.792
14/07/2012 12:20:00;2014.761;0.828
14/07/2012 12:25:00;2014.833;0.864
14/07/2012 12:30:00;2014.902;0.828
14/07/2012 12:35:00;2014.957;0.660
14/07/2012 12:40:00;2015.011;0.648
14/07/2012 12:45:00;2015.070;0.708
14/07/2012 12:50:00;2015.141;0.852
14/07/2012 12:55:00;2015.208;0.804
14/07/2012 13:00:00;2015.263;0.660
14/07/2012 13:05:00;2015.309;0.552
14/07/2012 13:10:00;2015.357;0.576
14/07/2012 13:15:00;2015.407;0.600
14/07/2012 13:20:00;2015.460;0.636
14/07/2012 13:25:00;2015.512;0.624
14/07/2012 13:30:00;2015.562;0.600
14/07/2012 13:35:00;2015.610;0.576
14/07/2012 13:40:00;2015.660;0.600
14/07/2012 13:45:00;2015.713;0.636
14/07/2012 13:50:00;2015.775;0.744
14/07/2012 13:55:00;2015.840;0.780
14/07/2012 14:00:00;2015.903;0.756
14/07/2012 14:05:00;2015.969;0.792
14/07/2012 14:10:00;2016.043;0.888
14/07/2012 14:15:00;2016.125;0.984
14/07/2012 14:20:00;2016.194;0.828
14/07/2012 14:25:00;2016.234;0.480
14/07/2012 14:30:00;2016.271;0.444
14/07/2012 14:35:00;2016.310;0.468
14/07/2012 14:40:00;2016.348;0.456
14/07/2012 14:45:00;2016.393;0.540
14/07/2012 14:50:00;2016.444;0.612
14/07/2012 14:55:00;2016.492;0.576
14/07/2012 15:00:00;2016.539;0.564
14/07/2012 15:05:00;2016.582;0.516
14/07/2012 15:10:00;2016.620;0.456
14/07/2012 15:15:00;2016.656;0.432
14/07/2012 15:20:00;2016.689;0.396
14/07/2012 15:25:00;2016.720;0.372
14/07/2012 15:30:00;2016.752;0.384
14/07/2012 15:35:00;2016.789;0.444
14/07/2012 15:40:00;2016.826;0.444
14/07/2012 15:45:00;2016.866;0.480
14/07/2012 15:50:00;2016.906;0.480
14/07/2012 15:55:00;2016.947;0.492
14/07/2012 16:00:00;2016.988;0.492
14/07/2012 16:05:00;2017.034;0.552
14/07/2012 16:10:00;2017.085;0.612
14/07/2012 16:15:00;2017.140;0.660
14/07/2012 16:20:00;2017.204;0.768
14/07/2012 16:25:00;2017.273;0.828
14/07/2012 16:30:00;2017.349;0.912
14/07/2012 16:35:00;2017.430;0.972
14/07/2012 16:40:00;2017.513;0.996
14/07/2012 16:45:00;2017.597;1.008
14/07/2012 16:50:00;2017.681;1.008
14/07/2012 16:55:00;2017.770;1.068
14/07/2012 17:00:00;2017.840;0.840
14/07/2012 17:05:00;2017.886;0.552
14/07/2012 17:10:00;2017.919;0.396
14/07/2012 17:15:00;2017.946;0.324
14/07/2012 17:20:00;2017.971;0.300
14/07/2012 17:25:00;2017.994;0.276
14/07/2012 17:30:00;2018.023;0.348
14/07/2012 17:35:00;2018.048;0.300
14/07/2012 17:40:00;2018.071;0.276
14/07/2012 17:45:00;2018.094;0.276
14/07/2012 17:50:00;2018.117;0.276
14/07/2012 17:55:00;2018.138;0.252
14/07/2012 18:00:00;2018.155;0.204
14/07/2012 18:05:00;2018.172;0.204
14/07/2012 18:10:00;2018.189;0.204
14/07/2012 18:15:00;2018.208;0.228
14/07/2012 18:20:00;2018.230;0.264
14/07/2012 18:25:00;2018.252;0.264
14/07/2012 18:30:00;2018.274;0.264
14/07/2012 18:35:00;2018.300;0.312
14/07/2012 18:40:00;2018.330;0.360
14/07/2012 18:45:00;2018.361;0.372
14/07/2012 18:50:00;2018.389;0.336
14/07/2012 18:55:00;2018.413;0.288
14/07/2012 19:00:00;2018.435;0.264
14/07/2012 19:05:00;2018.460;0.300
14/07/2012 19:10:00;2018.483;0.276
14/07/2012 19:15:00;2018.501;0.216
14/07/2012 19:20:00;2018.518;0.204
14/07/2012 19:25:00;2018.536;0.216
14/07/2012 19:30:00;2018.553;0.204
14/07/2012 19:35:00;2018.572;0.228
14/07/2012 19:40:00;2018.592;0.240
14/07/2012 19:45:00;2018.610;0.216
14/07/2012 19:50:00;2018.626;0.192
14/07/2012 19:55:00;2018.640;0.168
