sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
22/07/2012 00:00:00;2111.642;0.000
22/07/2012 00:05:00;2111.642;0.000
22/07/2012 00:10:00;2111.642;0.000
22/07/2012 00:15:00;2111.642;0.000
22/07/2012 00:20:00;2111.642;0.000
22/07/2012 00:25:00;2111.642;0.000
22/07/2012 00:30:00;2111.642;0.000
22/07/2012 00:35:00;2111.642;0.000
22/07/2012 00:40:00;2111.642;0.000
22/07/2012 00:45:00;2111.642;0.000
22/07/2012 00:50:00;2111.642;0.000
22/07/2012 00:55:00;2111.642;0.000
22/07/2012 01:00:00;2111.642;0.000
22/07/2012 01:05:00;2111.642;0.000
22/07/2012 01:10:00;2111.642;0.000
22/07/2012 01:15:00;2111.642;0.000
22/07/2012 01:20:00;2111.642;0.000
22/07/2012 01:25:00;2111.642;0.000
22/07/2012 01:30:00;2111.642;0.000
22/07/2012 01:35:00;2111.642;0.000
22/07/2012 01:40:00;2111.642;0.000
22/07/2012 01:45:00;2111.642;0.000
22/07/2012 01:50:00;2111.642;0.000
22/07/2012 01:55:00;2111.642;0.000
22/07/2012 02:00:00;2111.642;0.000
22/07/2012 02:05:00;2111.642;0.000
22/07/2012 02:10:00;2111.642;0.000
22/07/2012 02:15:00;2111.642;0.000
22/07/2012 02:20:00;2111.642;0.000
22/07/2012 02:25:00;2111.642;0.000
22/07/2012 02:30:00;2111.642;0.000
22/07/2012 02:35:00;2111.642;0.000
22/07/2012 02:40:00;2111.642;0.000
22/07/2012 02:45:00;2111.642;0.000
22/07/2012 02:50:00;2111.642;0.000
22/07/2012 02:55:00;2111.642;0.000
22/07/2012 03:00:00;2111.642;0.000
22/07/2012 03:05:00;2111.642;0.000
22/07/2012 03:10:00;2111.642;0.000
22/07/2012 03:15:00;2111.642;0.000
22/07/2012 03:20:00;2111.642;0.000
22/07/2012 03:25:00;2111.642;0.000
22/07/2012 03:30:00;2111.642;0.000
22/07/2012 03:35:00;2111.642;0.000
22/07/2012 03:40:00;2111.642;0.000
22/07/2012 03:45:00;2111.642;0.000
22/07/2012 03:50:00;2111.642;0.000
22/07/2012 03:55:00;2111.642;0.000
22/07/2012 04:00:00;2111.642;0.000
22/07/2012 04:05:00;2111.642;0.000
22/07/2012 04:10:00;2111.642;0.000
22/07/2012 04:15:00;2111.642;0.000
22/07/2012 04:20:00;2111.642;0.000
22/07/2012 04:25:00;2111.642;0.000
22/07/2012 04:30:00;2111.642;0.000
22/07/2012 04:35:00;2111.642;0.000
22/07/2012 04:40:00;2111.642;0.000
22/07/2012 04:45:00;2111.642;0.000
22/07/2012 04:50:00;2111.642;0.000
22/07/2012 04:55:00;2111.642;0.000
22/07/2012 05:00:00;2111.642;0.000
22/07/2012 05:05:00;2111.642;0.000
22/07/2012 05:10:00;2111.642;0.000
22/07/2012 05:15:00;2111.642;0.000
22/07/2012 05:20:00;2111.642;0.000
22/07/2012 05:25:00;2111.642;0.000
22/07/2012 05:30:00;2111.642;0.000
22/07/2012 05:35:00;2111.642;0.000
22/07/2012 05:40:00;2111.642;0.000
22/07/2012 05:45:00;2111.643;0.012
22/07/2012 05:50:00;2111.648;0.060
22/07/2012 05:55:00;2111.654;0.072
22/07/2012 06:00:00;2111.659;0.060
22/07/2012 06:05:00;2111.665;0.072
22/07/2012 06:10:00;2111.671;0.072
22/07/2012 06:15:00;2111.682;0.132
22/07/2012 06:20:00;2111.696;0.168
22/07/2012 06:25:00;2111.711;0.180
22/07/2012 06:30:00;2111.726;0.180
22/07/2012 06:35:00;2111.747;0.252
22/07/2012 06:40:00;2111.783;0.432
22/07/2012 06:45:00;2111.816;0.396
22/07/2012 06:50:00;2111.856;0.480
22/07/2012 06:55:00;2111.891;0.420
22/07/2012 07:00:00;2111.921;0.360
22/07/2012 07:05:00;2111.956;0.420
22/07/2012 07:10:00;2111.987;0.372
22/07/2012 07:15:00;2112.018;0.372
22/07/2012 07:20:00;2112.058;0.480
22/07/2012 07:25:00;2112.103;0.540
22/07/2012 07:30:00;2112.142;0.468
22/07/2012 07:35:00;2112.195;0.636
22/07/2012 07:40:00;2112.331;1.632
22/07/2012 07:45:00;2112.379;0.576
22/07/2012 07:50:00;2112.418;0.468
22/07/2012 07:55:00;2112.530;1.344
22/07/2012 08:00:00;2112.649;1.428
22/07/2012 08:05:00;2112.804;1.860
22/07/2012 08:10:00;2112.906;1.224
22/07/2012 08:15:00;2113.003;1.164
22/07/2012 08:20:00;2113.100;1.164
22/07/2012 08:25:00;2113.222;1.464
22/07/2012 08:30:00;2113.378;1.872
22/07/2012 08:35:00;2113.481;1.236
22/07/2012 08:40:00;2113.660;2.148
22/07/2012 08:45:00;2113.767;1.284
22/07/2012 08:50:00;2113.869;1.224
22/07/2012 08:55:00;2113.976;1.284
22/07/2012 09:00:00;2114.107;1.572
22/07/2012 09:05:00;2114.220;1.356
22/07/2012 09:10:00;2114.328;1.296
22/07/2012 09:15:00;2114.436;1.296
22/07/2012 09:20:00;2114.518;0.984
22/07/2012 09:25:00;2114.624;1.272
22/07/2012 09:30:00;2114.859;2.820
22/07/2012 09:35:00;2115.091;2.784
22/07/2012 09:40:00;2115.274;2.196
22/07/2012 09:45:00;2115.436;1.944
22/07/2012 09:50:00;2115.609;2.076
22/07/2012 09:55:00;2115.858;2.988
22/07/2012 10:00:00;2116.086;2.736
22/07/2012 10:05:00;2116.296;2.520
22/07/2012 10:10:00;2116.449;1.836
22/07/2012 10:15:00;2116.613;1.968
22/07/2012 10:20:00;2116.780;2.004
22/07/2012 10:25:00;2117.017;2.844
22/07/2012 10:30:00;2117.267;3.000
22/07/2012 10:35:00;2117.537;3.240
22/07/2012 10:40:00;2117.799;3.144
22/07/2012 10:45:00;2118.054;3.060
22/07/2012 10:50:00;2118.320;3.192
22/07/2012 10:55:00;2118.552;2.784
22/07/2012 11:00:00;2118.801;2.988
22/07/2012 11:05:00;2119.057;3.072
22/07/2012 11:10:00;2119.256;2.388
22/07/2012 11:15:00;2119.534;3.336
22/07/2012 11:20:00;2119.809;3.300
22/07/2012 11:25:00;2120.032;2.676
22/07/2012 11:30:00;2120.236;2.448
22/07/2012 11:35:00;2120.494;3.096
22/07/2012 11:40:00;2120.765;3.252
22/07/2012 11:45:00;2121.032;3.204
22/07/2012 11:50:00;2121.311;3.348
22/07/2012 11:55:00;2121.542;2.772
22/07/2012 12:00:00;2121.708;1.992
22/07/2012 12:05:00;2121.829;1.452
22/07/2012 12:10:00;2121.991;1.944
22/07/2012 12:15:00;2122.122;1.572
22/07/2012 12:20:00;2122.244;1.464
22/07/2012 12:25:00;2122.364;1.440
22/07/2012 12:30:00;2122.464;1.200
22/07/2012 12:35:00;2122.564;1.200
22/07/2012 12:40:00;2122.670;1.272
22/07/2012 12:45:00;2122.811;1.692
22/07/2012 12:50:00;2123.027;2.592
22/07/2012 12:55:00;2123.298;3.252
22/07/2012 13:00:00;2123.549;3.012
22/07/2012 13:05:00;2123.781;2.784
22/07/2012 13:10:00;2123.956;2.100
22/07/2012 13:15:00;2124.195;2.868
22/07/2012 13:20:00;2124.400;2.460
22/07/2012 13:25:00;2124.630;2.760
22/07/2012 13:30:00;2124.849;2.628
22/07/2012 13:35:00;2125.060;2.532
22/07/2012 13:40:00;2125.248;2.256
22/07/2012 13:45:00;2125.457;2.508
22/07/2012 13:50:00;2125.664;2.484
22/07/2012 13:55:00;2125.862;2.376
22/07/2012 14:00:00;2126.054;2.304
22/07/2012 14:05:00;2126.206;1.824
22/07/2012 14:10:00;2126.408;2.424
22/07/2012 14:15:00;2126.555;1.764
22/07/2012 14:20:00;2126.746;2.292
22/07/2012 14:25:00;2126.920;2.088
22/07/2012 14:30:00;2127.082;1.944
22/07/2012 14:35:00;2127.216;1.608
22/07/2012 14:40:00;2127.364;1.776
22/07/2012 14:45:00;2127.488;1.488
22/07/2012 14:50:00;2127.602;1.368
22/07/2012 14:55:00;2127.724;1.464
22/07/2012 15:00:00;2127.852;1.536
22/07/2012 15:05:00;2127.949;1.164
22/07/2012 15:10:00;2128.084;1.620
22/07/2012 15:15:00;2128.220;1.632
22/07/2012 15:20:00;2128.342;1.464
22/07/2012 15:25:00;2128.458;1.392
22/07/2012 15:30:00;2128.557;1.188
22/07/2012 15:35:00;2128.665;1.296
22/07/2012 15:40:00;2128.773;1.296
22/07/2012 15:45:00;2128.867;1.128
22/07/2012 15:50:00;2128.969;1.224
22/07/2012 15:55:00;2129.039;0.840
22/07/2012 16:00:00;2129.122;0.996
22/07/2012 16:05:00;2129.212;1.080
22/07/2012 16:10:00;2129.304;1.104
22/07/2012 16:15:00;2129.393;1.068
22/07/2012 16:20:00;2129.475;0.984
22/07/2012 16:25:00;2129.557;0.984
22/07/2012 16:30:00;2129.632;0.900
22/07/2012 16:35:00;2129.699;0.804
22/07/2012 16:40:00;2129.749;0.600
22/07/2012 16:45:00;2129.812;0.756
22/07/2012 16:50:00;2129.866;0.648
22/07/2012 16:55:00;2129.899;0.396
22/07/2012 17:00:00;2129.946;0.564
22/07/2012 17:05:00;2129.988;0.504
22/07/2012 17:10:00;2130.025;0.444
22/07/2012 17:15:00;2130.059;0.408
22/07/2012 17:20:00;2130.093;0.408
22/07/2012 17:25:00;2130.123;0.360
22/07/2012 17:30:00;2130.151;0.336
22/07/2012 17:35:00;2130.177;0.312
22/07/2012 17:40:00;2130.200;0.276
22/07/2012 17:45:00;2130.220;0.240
22/07/2012 17:50:00;2130.239;0.228
22/07/2012 17:55:00;2130.255;0.192
22/07/2012 18:00:00;2130.271;0.192
22/07/2012 18:05:00;2130.287;0.192
22/07/2012 18:10:00;2130.302;0.180
22/07/2012 18:15:00;2130.316;0.168
22/07/2012 18:20:00;2130.331;0.180
22/07/2012 18:25:00;2130.345;0.168
22/07/2012 18:30:00;2130.358;0.156
22/07/2012 18:35:00;2130.372;0.168
22/07/2012 18:40:00;2130.384;0.144
22/07/2012 18:45:00;2130.397;0.156
22/07/2012 18:50:00;2130.409;0.144
22/07/2012 18:55:00;2130.420;0.132
22/07/2012 19:00:00;2130.431;0.132
22/07/2012 19:05:00;2130.442;0.132
22/07/2012 19:10:00;2130.453;0.132
22/07/2012 19:15:00;2130.463;0.120
22/07/2012 19:20:00;2130.472;0.108
22/07/2012 19:25:00;2130.482;0.120
22/07/2012 19:30:00;2130.491;0.108
22/07/2012 19:35:00;2130.499;0.096
22/07/2012 19:40:00;2130.508;0.108
22/07/2012 19:45:00;2130.515;0.084
22/07/2012 19:50:00;2130.523;0.096
22/07/2012 19:55:00;2130.530;0.084
