sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
08/06/2012 00:00:00;1485.480;0.000
08/06/2012 00:05:00;1485.480;0.000
08/06/2012 00:10:00;1485.480;0.000
08/06/2012 00:15:00;1485.480;0.000
08/06/2012 00:20:00;1485.480;0.000
08/06/2012 00:25:00;1485.480;0.000
08/06/2012 00:30:00;1485.480;0.000
08/06/2012 00:35:00;1485.480;0.000
08/06/2012 00:40:00;1485.480;0.000
08/06/2012 00:45:00;1485.480;0.000
08/06/2012 00:50:00;1485.480;0.000
08/06/2012 00:55:00;1485.480;0.000
08/06/2012 01:00:00;1485.480;0.000
08/06/2012 01:05:00;1485.480;0.000
08/06/2012 01:10:00;1485.480;0.000
08/06/2012 01:15:00;1485.480;0.000
08/06/2012 01:20:00;1485.480;0.000
08/06/2012 01:25:00;1485.480;0.000
08/06/2012 01:30:00;1485.480;0.000
08/06/2012 01:35:00;1485.480;0.000
08/06/2012 01:40:00;1485.480;0.000
08/06/2012 01:45:00;1485.480;0.000
08/06/2012 01:50:00;1485.480;0.000
08/06/2012 01:55:00;1485.480;0.000
08/06/2012 02:00:00;1485.480;0.000
08/06/2012 02:05:00;1485.480;0.000
08/06/2012 02:10:00;1485.480;0.000
08/06/2012 02:15:00;1485.480;0.000
08/06/2012 02:20:00;1485.480;0.000
08/06/2012 02:25:00;1485.480;0.000
08/06/2012 02:30:00;1485.480;0.000
08/06/2012 02:35:00;1485.480;0.000
08/06/2012 02:40:00;1485.480;0.000
08/06/2012 02:45:00;1485.480;0.000
08/06/2012 02:50:00;1485.480;0.000
08/06/2012 02:55:00;1485.480;0.000
08/06/2012 03:00:00;1485.480;0.000
08/06/2012 03:05:00;1485.480;0.000
08/06/2012 03:10:00;1485.480;0.000
08/06/2012 03:15:00;1485.480;0.000
08/06/2012 03:20:00;1485.480;0.000
08/06/2012 03:25:00;1485.480;0.000
08/06/2012 03:30:00;1485.480;0.000
08/06/2012 03:35:00;1485.480;0.000
08/06/2012 03:40:00;1485.480;0.000
08/06/2012 03:45:00;1485.480;0.000
08/06/2012 03:50:00;1485.480;0.000
08/06/2012 03:55:00;1485.480;0.000
08/06/2012 04:00:00;1485.480;0.000
08/06/2012 04:05:00;1485.480;0.000
08/06/2012 04:10:00;1485.480;0.000
08/06/2012 04:15:00;1485.480;0.000
08/06/2012 04:20:00;1485.480;0.000
08/06/2012 04:25:00;1485.480;0.000
08/06/2012 04:30:00;1485.480;0.000
08/06/2012 04:35:00;1485.480;0.000
08/06/2012 04:40:00;1485.480;0.000
08/06/2012 04:45:00;1485.480;0.000
08/06/2012 04:50:00;1485.480;0.000
08/06/2012 04:55:00;1485.480;0.000
08/06/2012 05:00:00;1485.480;0.000
08/06/2012 05:05:00;1485.480;0.000
08/06/2012 05:10:00;1485.480;0.000
08/06/2012 05:15:00;1485.480;0.000
08/06/2012 05:20:00;1485.480;0.000
08/06/2012 05:25:00;1485.484;0.048
08/06/2012 05:30:00;1485.488;0.048
08/06/2012 05:35:00;1485.494;0.072
08/06/2012 05:40:00;1485.499;0.060
08/06/2012 05:45:00;1485.505;0.072
08/06/2012 05:50:00;1485.511;0.072
08/06/2012 05:55:00;1485.522;0.132
08/06/2012 06:00:00;1485.533;0.132
08/06/2012 06:05:00;1485.548;0.180
08/06/2012 06:10:00;1485.566;0.216
08/06/2012 06:15:00;1485.584;0.216
08/06/2012 06:20:00;1485.602;0.216
08/06/2012 06:25:00;1485.618;0.192
08/06/2012 06:30:00;1485.632;0.168
08/06/2012 06:35:00;1485.649;0.204
08/06/2012 06:40:00;1485.663;0.168
08/06/2012 06:45:00;1485.676;0.156
08/06/2012 06:50:00;1485.692;0.192
08/06/2012 06:55:00;1485.709;0.204
08/06/2012 07:00:00;1485.723;0.168
08/06/2012 07:05:00;1485.733;0.120
08/06/2012 07:10:00;1485.746;0.156
08/06/2012 07:15:00;1485.765;0.228
08/06/2012 07:20:00;1485.792;0.324
08/06/2012 07:25:00;1485.832;0.480
08/06/2012 07:30:00;1485.870;0.456
08/06/2012 07:35:00;1485.906;0.432
08/06/2012 07:40:00;1485.936;0.360
08/06/2012 07:45:00;1485.959;0.276
08/06/2012 07:50:00;1485.978;0.228
08/06/2012 07:55:00;1485.995;0.204
08/06/2012 08:00:00;1486.012;0.204
08/06/2012 08:05:00;1486.036;0.288
08/06/2012 08:10:00;1486.062;0.312
08/06/2012 08:15:00;1486.096;0.408
08/06/2012 08:20:00;1486.143;0.564
08/06/2012 08:25:00;1486.186;0.516
08/06/2012 08:30:00;1486.221;0.420
08/06/2012 08:35:00;1486.267;0.552
08/06/2012 08:40:00;1486.305;0.456
08/06/2012 08:45:00;1486.337;0.384
08/06/2012 08:50:00;1486.383;0.552
08/06/2012 08:55:00;1486.434;0.612
08/06/2012 09:00:00;1486.495;0.732
08/06/2012 09:05:00;1486.586;1.092
08/06/2012 09:10:00;1486.651;0.780
08/06/2012 09:15:00;1486.688;0.444
08/06/2012 09:20:00;1486.728;0.480
08/06/2012 09:25:00;1486.791;0.756
08/06/2012 09:30:00;1486.829;0.456
08/06/2012 09:35:00;1486.873;0.528
08/06/2012 09:40:00;1486.932;0.708
08/06/2012 09:45:00;1486.970;0.456
08/06/2012 09:50:00;1487.006;0.432
08/06/2012 09:55:00;1487.044;0.456
08/06/2012 10:00:00;1487.091;0.564
08/06/2012 10:05:00;1487.146;0.660
08/06/2012 10:10:00;1487.182;0.432
08/06/2012 10:15:00;1487.213;0.372
08/06/2012 10:20:00;1487.257;0.528
08/06/2012 10:25:00;1487.309;0.624
08/06/2012 10:30:00;1487.367;0.696
08/06/2012 10:35:00;1487.449;0.984
08/06/2012 10:40:00;1487.534;1.020
08/06/2012 10:45:00;1487.620;1.032
08/06/2012 10:50:00;1487.710;1.080
08/06/2012 10:55:00;1487.784;0.888
08/06/2012 11:00:00;1487.873;1.068
08/06/2012 11:05:00;1487.971;1.176
08/06/2012 11:10:00;1488.055;1.008
08/06/2012 11:15:00;1488.145;1.080
08/06/2012 11:20:00;1488.256;1.332
08/06/2012 11:25:00;1488.352;1.152
08/06/2012 11:30:00;1488.450;1.176
08/06/2012 11:35:00;1488.562;1.344
08/06/2012 11:40:00;1488.679;1.404
08/06/2012 11:45:00;1488.822;1.716
08/06/2012 11:50:00;1488.931;1.308
08/06/2012 11:55:00;1489.040;1.308
08/06/2012 12:00:00;1489.170;1.560
08/06/2012 12:05:00;1489.288;1.416
08/06/2012 12:10:00;1489.379;1.092
08/06/2012 12:15:00;1489.433;0.648
08/06/2012 12:20:00;1489.478;0.540
08/06/2012 12:25:00;1489.537;0.708
08/06/2012 12:30:00;1489.597;0.720
08/06/2012 12:35:00;1489.660;0.756
08/06/2012 12:40:00;1489.722;0.744
08/06/2012 12:45:00;1489.763;0.492
08/06/2012 12:50:00;1489.805;0.504
08/06/2012 12:55:00;1489.859;0.648
08/06/2012 13:00:00;1489.945;1.032
08/06/2012 13:05:00;1490.022;0.924
08/06/2012 13:10:00;1490.088;0.792
08/06/2012 13:15:00;1490.163;0.900
08/06/2012 13:20:00;1490.234;0.852
08/06/2012 13:25:00;1490.328;1.128
08/06/2012 13:30:00;1490.414;1.032
08/06/2012 13:35:00;1490.513;1.188
08/06/2012 13:40:00;1490.603;1.080
08/06/2012 13:45:00;1490.647;0.528
08/06/2012 13:50:00;1490.710;0.756
08/06/2012 13:55:00;1490.780;0.840
08/06/2012 14:00:00;1490.832;0.624
08/06/2012 14:05:00;1490.890;0.696
08/06/2012 14:10:00;1490.943;0.636
08/06/2012 14:15:00;1490.991;0.576
08/06/2012 14:20:00;1491.036;0.540
08/06/2012 14:25:00;1491.089;0.636
08/06/2012 14:30:00;1491.134;0.540
08/06/2012 14:35:00;1491.170;0.432
08/06/2012 14:40:00;1491.224;0.648
08/06/2012 14:45:00;1491.321;1.164
08/06/2012 14:50:00;1491.449;1.536
08/06/2012 14:55:00;1491.560;1.332
08/06/2012 15:00:00;1491.681;1.452
08/06/2012 15:05:00;1491.797;1.392
08/06/2012 15:10:00;1491.876;0.948
08/06/2012 15:15:00;1491.952;0.912
08/06/2012 15:20:00;1492.039;1.044
08/06/2012 15:25:00;1492.117;0.936
08/06/2012 15:30:00;1492.171;0.648
08/06/2012 15:35:00;1492.218;0.564
08/06/2012 15:40:00;1492.261;0.516
08/06/2012 15:45:00;1492.298;0.444
08/06/2012 15:50:00;1492.352;0.648
08/06/2012 15:55:00;1492.411;0.708
08/06/2012 16:00:00;1492.471;0.720
08/06/2012 16:05:00;1492.516;0.540
08/06/2012 16:10:00;1492.579;0.756
08/06/2012 16:15:00;1492.621;0.504
08/06/2012 16:20:00;1492.657;0.432
08/06/2012 16:25:00;1492.699;0.504
08/06/2012 16:30:00;1492.774;0.900
08/06/2012 16:35:00;1492.866;1.104
08/06/2012 16:40:00;1492.941;0.900
08/06/2012 16:45:00;1493.010;0.828
08/06/2012 16:50:00;1493.055;0.540
08/06/2012 16:55:00;1493.079;0.288
08/06/2012 17:00:00;1493.115;0.432
08/06/2012 17:05:00;1493.164;0.588
08/06/2012 17:10:00;1493.202;0.456
08/06/2012 17:15:00;1493.266;0.768
08/06/2012 17:20:00;1493.313;0.564
08/06/2012 17:25:00;1493.340;0.324
08/06/2012 17:30:00;1493.394;0.648
08/06/2012 17:35:00;1493.431;0.444
08/06/2012 17:40:00;1493.459;0.336
08/06/2012 17:45:00;1493.509;0.600
08/06/2012 17:50:00;1493.577;0.816
08/06/2012 17:55:00;1493.638;0.732
08/06/2012 18:00:00;1493.695;0.684
08/06/2012 18:05:00;1493.740;0.540
08/06/2012 18:10:00;1493.777;0.444
08/06/2012 18:15:00;1493.818;0.492
08/06/2012 18:20:00;1493.840;0.264
08/06/2012 18:25:00;1493.848;0.096
08/06/2012 18:30:00;1493.855;0.084
08/06/2012 18:35:00;1493.871;0.192
08/06/2012 18:40:00;1493.888;0.204
08/06/2012 18:45:00;1493.916;0.336
08/06/2012 18:50:00;1493.947;0.372
08/06/2012 18:55:00;1493.972;0.300
08/06/2012 19:00:00;1493.999;0.324
08/06/2012 19:05:00;1494.026;0.324
08/06/2012 19:10:00;1494.043;0.204
08/06/2012 19:15:00;1494.058;0.180
08/06/2012 19:20:00;1494.076;0.216
08/06/2012 19:25:00;1494.097;0.252
08/06/2012 19:30:00;1494.116;0.228
08/06/2012 19:35:00;1494.129;0.156
08/06/2012 19:40:00;1494.140;0.132
08/06/2012 19:45:00;1494.148;0.096
08/06/2012 19:50:00;1494.154;0.072
08/06/2012 19:55:00;1494.163;0.108
