sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
19/03/2012 00:00:00;449.100;0.000
19/03/2012 00:05:00;449.100;0.000
19/03/2012 00:10:00;449.100;0.000
19/03/2012 00:15:00;449.100;0.000
19/03/2012 00:20:00;449.100;0.000
19/03/2012 00:25:00;449.100;0.000
19/03/2012 00:30:00;449.100;0.000
19/03/2012 00:35:00;449.100;0.000
19/03/2012 00:40:00;449.100;0.000
19/03/2012 00:45:00;449.100;0.000
19/03/2012 00:50:00;449.100;0.000
19/03/2012 00:55:00;449.100;0.000
19/03/2012 01:00:00;449.100;0.000
19/03/2012 01:05:00;449.100;0.000
19/03/2012 01:10:00;449.100;0.000
19/03/2012 01:15:00;449.100;0.000
19/03/2012 01:20:00;449.100;0.000
19/03/2012 01:25:00;449.100;0.000
19/03/2012 01:30:00;449.100;0.000
19/03/2012 01:35:00;449.100;0.000
19/03/2012 01:40:00;449.100;0.000
19/03/2012 01:45:00;449.100;0.000
19/03/2012 01:50:00;449.100;0.000
19/03/2012 01:55:00;449.100;0.000
19/03/2012 02:00:00;449.100;0.000
19/03/2012 02:05:00;449.100;0.000
19/03/2012 02:10:00;449.100;0.000
19/03/2012 02:15:00;449.100;0.000
19/03/2012 02:20:00;449.100;0.000
19/03/2012 02:25:00;449.100;0.000
19/03/2012 02:30:00;449.100;0.000
19/03/2012 02:35:00;449.100;0.000
19/03/2012 02:40:00;449.100;0.000
19/03/2012 02:45:00;449.100;0.000
19/03/2012 02:50:00;449.100;0.000
19/03/2012 02:55:00;449.100;0.000
19/03/2012 03:00:00;449.100;0.000
19/03/2012 03:05:00;449.100;0.000
19/03/2012 03:10:00;449.100;0.000
19/03/2012 03:15:00;449.100;0.000
19/03/2012 03:20:00;449.100;0.000
19/03/2012 03:25:00;449.100;0.000
19/03/2012 03:30:00;449.100;0.000
19/03/2012 03:35:00;449.100;0.000
19/03/2012 03:40:00;449.100;0.000
19/03/2012 03:45:00;449.100;0.000
19/03/2012 03:50:00;449.100;0.000
19/03/2012 03:55:00;449.100;0.000
19/03/2012 04:00:00;449.100;0.000
19/03/2012 04:05:00;449.100;0.000
19/03/2012 04:10:00;449.100;0.000
19/03/2012 04:15:00;449.100;0.000
19/03/2012 04:20:00;449.100;0.000
19/03/2012 04:25:00;449.100;0.000
19/03/2012 04:30:00;449.100;0.000
19/03/2012 04:35:00;449.100;0.000
19/03/2012 04:40:00;449.100;0.000
19/03/2012 04:45:00;449.100;0.000
19/03/2012 04:50:00;449.100;0.000
19/03/2012 04:55:00;449.100;0.000
19/03/2012 05:00:00;449.100;0.000
19/03/2012 05:05:00;449.100;0.000
19/03/2012 05:10:00;449.100;0.000
19/03/2012 05:15:00;449.100;0.000
19/03/2012 05:20:00;449.100;0.000
19/03/2012 05:25:00;449.100;0.000
19/03/2012 05:30:00;449.100;0.000
19/03/2012 05:35:00;449.100;0.000
19/03/2012 05:40:00;449.100;0.000
19/03/2012 05:45:00;449.100;0.000
19/03/2012 05:50:00;449.100;0.000
19/03/2012 05:55:00;449.100;0.000
19/03/2012 06:00:00;449.100;0.000
19/03/2012 06:05:00;449.100;0.000
19/03/2012 06:10:00;449.100;0.000
19/03/2012 06:15:00;449.101;0.012
19/03/2012 06:20:00;449.104;0.036
19/03/2012 06:25:00;449.109;0.060
19/03/2012 06:30:00;449.117;0.096
19/03/2012 06:35:00;449.130;0.156
19/03/2012 06:40:00;449.154;0.288
19/03/2012 06:45:00;449.206;0.624
19/03/2012 06:50:00;449.271;0.780
19/03/2012 06:55:00;449.350;0.948
19/03/2012 07:00:00;449.438;1.056
19/03/2012 07:05:00;449.534;1.152
19/03/2012 07:10:00;449.638;1.248
19/03/2012 07:15:00;449.749;1.332
19/03/2012 07:20:00;449.867;1.416
19/03/2012 07:25:00;449.992;1.500
19/03/2012 07:30:00;450.124;1.584
19/03/2012 07:35:00;450.263;1.668
19/03/2012 07:40:00;450.407;1.728
19/03/2012 07:45:00;450.557;1.800
19/03/2012 07:50:00;450.713;1.872
19/03/2012 07:55:00;450.873;1.920
19/03/2012 08:00:00;451.039;1.992
19/03/2012 08:05:00;451.209;2.040
19/03/2012 08:10:00;451.383;2.088
19/03/2012 08:15:00;451.559;2.112
19/03/2012 08:20:00;451.740;2.172
19/03/2012 08:25:00;451.924;2.208
19/03/2012 08:30:00;452.110;2.232
19/03/2012 08:35:00;452.298;2.256
19/03/2012 08:40:00;452.490;2.304
19/03/2012 08:45:00;452.684;2.328
19/03/2012 08:50:00;452.880;2.352
19/03/2012 08:55:00;453.078;2.376
19/03/2012 09:00:00;453.279;2.412
19/03/2012 09:05:00;453.481;2.424
19/03/2012 09:10:00;453.685;2.448
19/03/2012 09:15:00;453.891;2.472
19/03/2012 09:20:00;454.099;2.496
19/03/2012 09:25:00;454.308;2.508
19/03/2012 09:30:00;454.519;2.532
19/03/2012 09:35:00;454.730;2.532
19/03/2012 09:40:00;454.943;2.556
19/03/2012 09:45:00;455.156;2.556
19/03/2012 09:50:00;455.371;2.580
19/03/2012 09:55:00;455.587;2.592
19/03/2012 10:00:00;455.803;2.592
19/03/2012 10:05:00;456.018;2.580
19/03/2012 10:10:00;456.234;2.592
19/03/2012 10:15:00;456.450;2.592
19/03/2012 10:20:00;456.666;2.592
19/03/2012 10:25:00;456.883;2.604
19/03/2012 10:30:00;457.096;2.556
19/03/2012 10:35:00;457.310;2.568
19/03/2012 10:40:00;457.526;2.592
19/03/2012 10:45:00;457.741;2.580
19/03/2012 10:50:00;457.954;2.556
19/03/2012 10:55:00;458.168;2.568
19/03/2012 11:00:00;458.381;2.556
19/03/2012 11:05:00;458.592;2.532
19/03/2012 11:10:00;458.801;2.508
19/03/2012 11:15:00;459.010;2.508
19/03/2012 11:20:00;459.219;2.508
19/03/2012 11:25:00;459.425;2.472
19/03/2012 11:30:00;459.634;2.508
19/03/2012 11:35:00;459.838;2.448
19/03/2012 11:40:00;460.045;2.484
19/03/2012 11:45:00;460.251;2.472
19/03/2012 11:50:00;460.456;2.460
19/03/2012 11:55:00;460.640;2.208
19/03/2012 12:00:00;460.850;2.520
19/03/2012 12:05:00;461.071;2.652
19/03/2012 12:10:00;461.290;2.628
19/03/2012 12:15:00;461.516;2.712
19/03/2012 12:20:00;461.733;2.604
19/03/2012 12:25:00;461.898;1.980
19/03/2012 12:30:00;462.020;1.464
19/03/2012 12:35:00;462.176;1.872
19/03/2012 12:40:00;462.330;1.848
19/03/2012 12:45:00;462.455;1.500
19/03/2012 12:50:00;462.501;0.552
19/03/2012 12:55:00;462.607;1.272
19/03/2012 13:00:00;462.758;1.812
19/03/2012 13:05:00;462.934;2.112
19/03/2012 13:10:00;463.118;2.208
19/03/2012 13:15:00;463.297;2.148
19/03/2012 13:20:00;463.453;1.872
19/03/2012 13:25:00;463.553;1.200
19/03/2012 13:30:00;463.641;1.056
19/03/2012 13:35:00;463.678;0.444
19/03/2012 13:40:00;463.735;0.684
19/03/2012 13:45:00;463.768;0.396
19/03/2012 13:50:00;463.810;0.504
19/03/2012 13:55:00;463.870;0.720
19/03/2012 14:00:00;463.931;0.732
19/03/2012 14:05:00;464.037;1.272
19/03/2012 14:10:00;464.130;1.116
19/03/2012 14:15:00;464.224;1.128
19/03/2012 14:20:00;464.310;1.032
19/03/2012 14:25:00;464.392;0.984
19/03/2012 14:30:00;464.471;0.948
19/03/2012 14:35:00;464.542;0.852
19/03/2012 14:40:00;464.606;0.768
19/03/2012 14:45:00;464.666;0.720
19/03/2012 14:50:00;464.721;0.660
19/03/2012 14:55:00;464.771;0.600
19/03/2012 15:00:00;464.817;0.552
19/03/2012 15:05:00;464.837;0.240
19/03/2012 15:10:00;464.870;0.396
19/03/2012 15:15:00;464.901;0.372
19/03/2012 15:20:00;464.931;0.360
19/03/2012 15:25:00;464.957;0.312
19/03/2012 15:30:00;464.984;0.324
19/03/2012 15:35:00;465.007;0.276
19/03/2012 15:40:00;465.022;0.180
19/03/2012 15:45:00;465.038;0.192
19/03/2012 15:50:00;465.053;0.180
19/03/2012 15:55:00;465.069;0.192
19/03/2012 16:00:00;465.088;0.228
19/03/2012 16:05:00;465.109;0.252
19/03/2012 16:10:00;465.126;0.204
19/03/2012 16:15:00;465.141;0.180
19/03/2012 16:20:00;465.153;0.144
19/03/2012 16:25:00;465.167;0.168
19/03/2012 16:30:00;465.179;0.144
19/03/2012 16:35:00;465.188;0.108
19/03/2012 16:40:00;465.195;0.084
19/03/2012 16:45:00;465.205;0.120
19/03/2012 16:50:00;465.215;0.120
19/03/2012 16:55:00;465.224;0.108
19/03/2012 17:00:00;465.232;0.096
19/03/2012 17:05:00;465.240;0.096
19/03/2012 17:10:00;465.247;0.084
19/03/2012 17:15:00;465.254;0.084
19/03/2012 17:20:00;465.262;0.096
19/03/2012 17:25:00;465.268;0.072
19/03/2012 17:30:00;465.274;0.072
19/03/2012 17:35:00;465.278;0.048
19/03/2012 17:40:00;465.282;0.048
19/03/2012 17:45:00;465.286;0.048
19/03/2012 17:50:00;465.288;0.024
19/03/2012 17:55:00;465.291;0.036
19/03/2012 18:00:00;465.292;0.012
19/03/2012 18:05:00;465.293;0.012
19/03/2012 18:10:00;465.293;0.000
19/03/2012 18:15:00;465.293;0.000
19/03/2012 18:20:00;465.293;0.000
19/03/2012 18:25:00;465.293;0.000
19/03/2012 18:30:00;465.293;0.000
19/03/2012 18:35:00;465.293;0.000
19/03/2012 18:40:00;465.293;0.000
19/03/2012 18:45:00;465.293;0.000
19/03/2012 18:50:00;465.293;0.000
19/03/2012 18:55:00;465.293;0.000
19/03/2012 19:00:00;465.293;0.000
19/03/2012 19:05:00;465.293;0.000
19/03/2012 19:10:00;465.293;0.000
19/03/2012 19:15:00;465.293;0.000
19/03/2012 19:20:00;465.293;0.000
19/03/2012 19:25:00;465.293;0.000
19/03/2012 19:30:00;465.293;0.000
19/03/2012 19:35:00;465.293;0.000
19/03/2012 19:40:00;465.293;0.000
19/03/2012 19:45:00;465.293;0.000
19/03/2012 19:50:00;465.293;0.000
19/03/2012 19:55:00;465.293;0.000
19/03/2012 20:00:00;465.293;0.000
19/03/2012 20:05:00;465.293;0.000
19/03/2012 20:10:00;465.293;0.000
19/03/2012 20:15:00;465.293;0.000
19/03/2012 20:20:00;465.293;0.000
19/03/2012 20:25:00;465.293;0.000
19/03/2012 20:30:00;465.293;0.000
19/03/2012 20:35:00;465.293;0.000
19/03/2012 20:40:00;465.293;0.000
19/03/2012 20:45:00;465.293;0.000
19/03/2012 20:50:00;465.293;0.000
19/03/2012 20:55:00;465.293;0.000
